date,mw,region
2007-12-23 0:00,23374,ОЭС СИБИРИ
2007-12-23 1:00,23778,ОЭС СИБИРИ
2007-12-23 2:00,24180,ОЭС СИБИРИ
2007-12-23 3:00,24026,ОЭС СИБИРИ
2007-12-23 4:00,24756,ОЭС СИБИРИ
2007-12-23 5:00,24891,ОЭС СИБИРИ
2007-12-23 6:00,25840,ОЭС СИБИРИ
2007-12-23 7:00,26475,ОЭС СИБИРИ
2007-12-23 8:00,26476,ОЭС СИБИРИ
2007-12-23 9:00,26542,ОЭС СИБИРИ
2007-12-23 10:00,26350,ОЭС СИБИРИ
2007-12-23 11:00,26444,ОЭС СИБИРИ
2007-12-23 12:00,27036,ОЭС СИБИРИ
2007-12-23 13:00,27733,ОЭС СИБИРИ
2007-12-23 14:00,28161,ОЭС СИБИРИ
2007-12-23 15:00,28204,ОЭС СИБИРИ
2007-12-23 16:00,28083,ОЭС СИБИРИ
2007-12-23 17:00,28020,ОЭС СИБИРИ
2007-12-23 18:00,27918,ОЭС СИБИРИ
2007-12-23 19:00,27389,ОЭС СИБИРИ
2007-12-23 20:00,26543,ОЭС СИБИРИ
2007-12-23 21:00,25613,ОЭС СИБИРИ
2007-12-23 22:00,24828,ОЭС СИБИРИ
2007-12-23 23:00,24046,ОЭС СИБИРИ
