date,mw,region
2022-01-03 0:00,26921,ОЭС СИБИРИ
2022-01-03 1:00,26524,ОЭС СИБИРИ
2022-01-03 2:00,26284,ОЭС СИБИРИ
2022-01-03 3:00,26050,ОЭС СИБИРИ
2022-01-03 4:00,27012,ОЭС СИБИРИ
2022-01-03 5:00,27686,ОЭС СИБИРИ
2022-01-03 6:00,27709,ОЭС СИБИРИ
2022-01-03 7:00,28138,ОЭС СИБИРИ
2022-01-03 8:00,28120,ОЭС СИБИРИ
2022-01-03 9:00,28168,ОЭС СИБИРИ
2022-01-03 10:00,28017,ОЭС СИБИРИ
2022-01-03 11:00,27939,ОЭС СИБИРИ
2022-01-03 12:00,28267,ОЭС СИБИРИ
2022-01-03 13:00,28909,ОЭС СИБИРИ
2022-01-03 14:00,29115,ОЭС СИБИРИ
2022-01-03 15:00,29016,ОЭС СИБИРИ
2022-01-03 16:00,28532,ОЭС СИБИРИ
2022-01-03 17:00,28339,ОЭС СИБИРИ
2022-01-03 18:00,27503,ОЭС СИБИРИ
2022-01-03 19:00,27145,ОЭС СИБИРИ
2022-01-03 20:00,26873,ОЭС СИБИРИ
2022-01-03 21:00,26585,ОЭС СИБИРИ
2022-01-03 22:00,26674,ОЭС СИБИРИ
2022-01-03 23:00,25699,ОЭС СИБИРИ
