unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2020,1,199.863,195.4,586.3955,0.0,114.15775,1115.8485,0.0,0.0,981.6585,1230.00625,2211.66475,0.09036767439549778,0.08834973745455771,0.265137607315937,0.0,0.051616209011786256,0.5045287718222213,0.0,0.0,0.4438550191659925,0.5561449808340075,0.0
Gwh,2020,2,159.0575,159.992,407.1985,0.0,123.944502,1470.2,0.0,0.0,726.248,1594.144502,2320.392502,0.06854767021652787,0.06895040380543342,0.1754869056200734,0.0,0.053415317405641226,0.633599702952324,0.0,0.0,0.3129849796420347,0.6870150203579652,0.0
Gwh,2020,3,183.973,217.3745,606.7345,0.0,134.46075,1127.056,0.0,0.0,1008.082,1261.51675,2269.59875,0.08105970273379821,0.09577662130806161,0.2673311747285726,0.0,0.05924428271737459,0.496588218512193,0.0,0.0,0.44416749877043243,0.5558325012295675,0.0
Gwh,2020,4,152.748,261.1305,810.803,0.0,47.95625,544.004,0.0,0.0,1224.6815,591.96025,1816.64175,0.0840826211331981,0.143743531161276,0.4463196995224843,0.0,0.026398297848213605,0.299455850334828,0.0,0.0,0.6741458518169584,0.3258541481830416,0.0
Gwh,2020,5,65.021,238.686,757.231,0.0,27.061504,726.761,0.0,0.0,1060.938,753.822504,1814.7605039999999,0.03582897019010725,0.13152479320213376,0.41726222183640826,0.0,0.014911887238207164,0.40047212753314365,0.0,0.0,0.5846159852286493,0.4153840147713508,0.0
Gwh,2020,6,138.406,151.3135,705.107,0.0,29.367998,691.284,0.0,0.0,994.8265,720.651998,1715.4784980000002,0.08068069647119529,0.08820483624621915,0.4110264283825491,0.0,0.017119420636422338,0.402968618263614,0.0,0.0,0.5799119610999636,0.4200880389000364,0.0
Gwh,2020,7,106.334,180.0965,737.6145,0.0,59.00275,719.264,0.0,0.0,1024.045,778.26675,1802.31175,0.05899867212206767,0.09992527652333176,0.40926021816148067,0.0,0.032737260909495816,0.3990785722836241,0.0,0.0,0.5681841668068801,0.4318158331931199,0.0
Gwh,2020,8,118.4465,213.927,760.5055,0.0,85.07774800000001,594.5215,0.0,0.0,1092.879,679.599248,1772.4782480000001,0.0668253616842129,0.12069372374041117,0.42906337545079987,0.0,0.047999318522525536,0.33541822060205045,0.0,0.0,0.6165824608754239,0.383417539124576,0.0
Gwh,2020,9,145.599,189.777,855.8935,0.0,71.782252,715.673,0.0,0.0,1191.2695,787.455252,1978.7247519999999,0.07358224020437179,0.09590874112641615,0.432548033340617,0.0,0.036277027377075034,0.3616839579515201,0.0,0.0,0.602039014671405,0.39796098532859514,0.0
Gwh,2020,10,226.3315,41.9625,843.7845,0.0,88.980754,1123.8915,0.0,0.0,1112.0785,1212.8722539999999,2324.9507539999995,0.09734894367573346,0.018048769389117137,0.3629257516737923,0.0,0.03827210268729848,0.4834044325740588,0.0,0.0,0.47832346473864296,0.5216765352613573,0.0
Gwh,2020,11,269.482,183.9265,696.7945,0.0,139.911,1035.6715,0.0,0.0,1150.203,1175.5825,2325.7855,0.115867090924765,0.07908145441615316,0.2995953410148958,0.0,0.060156450369133356,0.44529966327505266,0.0,0.0,0.494543886355814,0.505456113644186,0.0
Gwh,2020,12,211.665,245.5075,629.551,0.0,141.1875,1214.8175,0.0,0.0,1086.7235,1356.005,2442.7285,0.08665105434353428,0.1005054388975279,0.2577245076560903,0.0,0.05779909637931518,0.4973199027235323,0.0,0.0,0.4448810008971525,0.5551189991028475,0.0
