unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,1489.079,8300.919,0.0,4972.17,656.417,6328.93,597.5594454745,1860.8075,9789.998,14415.8839454745,24205.8819454745,0.06151723797357428,0.34292983080304285,0.0,0.2054116437979898,0.0271180782207658,0.2614624831376263,0.024686538867724213,0.07687418719927674,0.4044470687766171,0.5955529312233828
Gwh,2020,2,978.461,6635.1685,0.0,3940.655,654.994,6891.2455,1060.3544479629,1513.087,7613.6295,14060.3359479629,21673.965447962903,0.04514453076660985,0.3061354192858893,0.0,0.1818151371266662,0.030220312086986452,0.3179503776798581,0.04892295553892565,0.06981126751506436,0.3512799500524991,0.6487200499475008
Gwh,2020,3,484.2365,8461.0865,0.0,3387.368,631.2495,5584.5475,2273.723145533,1717.2325,8945.323,13594.120645533,22539.443645533,0.02148395974698199,0.37539021073738293,0.0,0.15028622947715609,0.02800643662405149,0.24776776161051245,0.1008775185976527,0.07618788320626234,0.39687417048436496,0.603125829515635
Gwh,2020,4,101.379,6114.6615,0.0,3775.5035,361.9345,3397.7815,3221.646592146,1572.434,6216.0405,12329.300092146,18545.340592146003,0.005466548295313285,0.3297141656481399,0.0,0.20358232199838566,0.019516195898460886,0.18321483410442022,0.17371730522492398,0.08478862883035589,0.33518071394345317,0.6648192860565467
Gwh,2020,5,0.0,5492.1015,0.0,4121.3715,304.4785,3106.247,3944.1543095868997,1731.892,5492.1015,13208.1433095869,18700.244809586897,0.0,0.29369142254139957,0.0,0.22039131262533693,0.016282059571963763,0.1661072906600424,0.21091458158691503,0.09261333301434244,0.29369142254139957,0.7063085774586005
Gwh,2020,6,4.987,7243.723,0.0,3326.0115,294.715,3300.9395,2976.2444747986,1680.6905,7248.71,11578.6009747986,18827.310974798602,0.0002648811615570262,0.38474549072334996,0.0,0.1766588709588985,0.015653589638716454,0.17532718848796253,0.1580812299102335,0.08926874911928194,0.38501037188490694,0.614989628115093
Gwh,2020,7,0.0,8277.6915,0.0,3865.8485,369.287,3288.881,2898.2869520830104,1786.652,8277.6915,12208.95545208301,20486.64695208301,0.0,0.40405301655078085,0.0,0.1887008893667167,0.01802574139456492,0.16053778872123328,0.1414720016829461,0.08721056228375818,0.40405301655078085,0.5959469834492191
Gwh,2020,8,89.948,8976.5055,0.0,3145.97,302.954,3368.9135,2519.359916762,1347.519,9066.4535,10684.716416762,19751.169916762003,0.004554059348335859,0.45447968590366944,0.0,0.1592801850856513,0.01533853444007362,0.17056779493051408,0.12755497154747897,0.06822476874427658,0.4590337452520053,0.5409662547479945
Gwh,2020,9,175.559,8920.4945,0.0,3413.25,355.689,4109.873,2293.533392507,1152.5645,9096.0535,11324.909892507,20420.963392507,0.008596998908700719,0.4368302478458567,0.0,0.1671444159805121,0.017417836424431957,0.20125754701210727,0.11231269301175863,0.05644026081663252,0.4454272467545574,0.5545727532454425
Gwh,2020,10,117.238,8301.36125,0.048,4527.997,529.159,5183.52975,1093.2277758510002,1465.42525,8418.64725,12799.338775851,21217.986025851,0.0055254065987772214,0.3912417153958915,2.2622316718240385e-06,0.2134037129859215,0.024939171858973676,0.24429885775608626,0.05152363539683091,0.06906523777584708,0.3967693842263405,0.6032306157736594
Gwh,2020,11,345.412,8550.4935,0.0,4233.364,667.851,4812.9635,737.4749325668299,1674.8025,8895.9055,12126.455932566829,21022.361432566828,0.016430694577675008,0.4067332553208789,0.0,0.20137433244972547,0.031768600408772225,0.22894495061549028,0.035080499159545864,0.07966766746791237,0.4231639498985539,0.5768360501014462
Gwh,2020,12,593.9055,9820.0915,0.04,4663.4665,671.389,5279.1895,485.5256318119,1950.123,10414.037,13049.6936318119,23463.7306318119,0.025311639880266464,0.41852217169106154,1.704758745643303e-06,0.1987521325222391,0.028613906736967787,0.2249936117508324,0.020692601676633168,0.08311223098325388,0.4438355163300737,0.5561644836699263
