unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,304.228866,0.0,0.0,0.0,157.977,24.405,0.0,0.0,304.228866,182.382,486.610866,0.6251994915378647,0.0,0.0,0.0,0.3246474976989108,0.050153010763224516,0.0,0.0,0.6251994915378647,0.37480050846213536
Gwh,2020,2,284.448,0.0,0.0,0.0,113.4395,33.2065,0.0,0.0,284.448,146.646,431.094,0.6598282509151137,0.0,0.0,0.0,0.2631433051724218,0.07702844391246456,0.0,0.0,0.6598282509151137,0.34017174908488634
Gwh,2020,3,303.9755,0.0,0.0,0.0,144.7445,32.252,0.0,0.0,303.9755,176.9965,480.972,0.6320024866312385,0.0,0.0,0.0,0.3009416348560831,0.0670558785126785,0.0,0.0,0.6320024866312385,0.3679975133687616
Gwh,2020,4,292.696466,0.0,0.0,0.0,34.1745,26.9625,0.0,0.0,292.696466,61.137,353.833466,0.8272153262065945,0.0,0.0,0.0,0.09658357188859011,0.0762011019048153,0.0,0.0,0.8272153262065945,0.1727846737934054
Gwh,2020,5,301.362241,0.0,0.0,0.0,30.854,29.3045,0.0,0.0,301.362241,60.1585,361.520741,0.8335959927676736,0.0,0.0,0.0,0.08534503418712566,0.08105897304520075,0.0,0.0,0.8335959927676736,0.1664040072323264
Gwh,2020,6,293.173293,0.0,0.0,0.0,31.5585,13.582,0.0,0.0,293.173293,45.1405,338.31379300000003,0.8665720968698429,0.0,0.0,0.0,0.09328174213695152,0.0401461609932055,0.0,0.0,0.8665720968698429,0.13342790313015704
Gwh,2020,7,303.846,0.0,0.0,0.0,74.631,18.26,0.0,0.0,303.846,92.891,396.737,0.7658625235357428,0.0,0.0,0.0,0.18811202383442935,0.04602545262982782,0.0,0.0,0.7658625235357428,0.23413747646425717
Gwh,2020,8,303.635,0.0,0.0,0.0,60.826,19.6965,0.0,0.0,303.635,80.5225,384.1575,0.7903919616303208,0.0,0.0,0.0,0.15833609912600952,0.05127193924366959,0.0,0.0,0.7903919616303208,0.20960803836967906
Gwh,2020,9,293.9125,0.0,0.0,0.0,83.6845,25.3125,0.0,0.0,293.9125,108.997,402.9095,0.7294752295490675,0.0,0.0,0.0,0.20770048857125484,0.0628242818796777,0.0,0.0,0.7294752295490675,0.27052477045093254
Gwh,2020,10,303.664,0.0,0.0,0.0,146.315,24.8225,0.0,0.0,303.664,171.1375,474.8015,0.639559900295176,0.0,0.0,0.0,0.3081603575388873,0.05227974216593672,0.0,0.0,0.639559900295176,0.360440099704824
Gwh,2020,11,293.9385,0.0,0.0,0.0,98.21,19.264,0.0,0.0,293.9385,117.474,411.4125,0.7144617628292771,0.0,0.0,0.0,0.23871418588399718,0.04682405128672561,0.0,0.0,0.7144617628292771,0.2855382371707228
Gwh,2020,12,303.7655,0.0,0.0,0.0,135.0175,35.996,0.0,0.0,303.7655,171.0135,474.779,0.6398039930156978,0.0,0.0,0.0,0.28437967980892165,0.07581632717538055,0.0,0.0,0.6398039930156978,0.36019600698430215
