unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,118.05,0.0,1654.752,0.0,1790.467357,1304.889,1.781,295.3115,1772.802,3392.448857,5165.250857,0.022854649903405456,0.0,0.3203623688010164,0.0,0.34663705724447835,0.25262838846086266,0.00034480416330338935,0.05717273142693368,0.34321701870442184,0.6567829812955781
Gwh,2020,2,19.862,0.0,1255.346,0.0,1382.210643,806.911,1.145,283.8965,1275.208,2474.163143,3749.3711430000003,0.005297421685522371,0.0,0.33481508021517303,0.0,0.36865132585781996,0.2152123567458736,0.0003053845448556598,0.0757184309507553,0.3401125019006954,0.6598874980993046
Gwh,2020,3,7.22,0.0,1069.338,0.0,1138.8415,1282.09,2.126,309.847,1076.558,2732.9045,3809.4625,0.0018952805021705816,0.0,0.2807057426080451,0.0,0.2989507049879084,0.336554041416604,0.0005580839816640799,0.08133614650360778,0.2826010231102157,0.7173989768897844
Gwh,2020,4,0.0,0.0,572.574,0.0,1222.669619,899.186,1.6855,287.236,572.574,2410.777119,2983.351119,0.0,0.0,0.19192310162671133,0.0,0.4098309485642545,0.3014013316345417,0.0005649686988787859,0.09627964947561374,0.19192310162671133,0.8080768983732887
Gwh,2020,5,16.985,0.0,930.814,0.0,957.632881,679.776,2.0625,272.438,947.799,1911.909381,2859.708381,0.0059394167995761105,0.0,0.3254926293129607,0.0,0.3348708166757651,0.23770815392102737,0.0007212273858772874,0.09526775590479343,0.3314320461125368,0.6685679538874632
Gwh,2020,6,6.29,0.0,1324.793,0.0,617.139,811.725,4.8675,272.356,1331.083,1706.0875,3037.1705,0.0020710065503401934,0.0,0.4361931607066511,0.0,0.20319537543249547,0.26726355994831374,0.0016026429862926693,0.08967425437590677,0.43826416725699135,0.5617358327430086
Gwh,2020,7,92.045,0.0,1941.991,0.0,405.1947,724.4,3.6,278.368,2034.036,1411.5627,3445.5987,0.026713789972117184,0.0,0.5636149676977763,0.0,0.11759776319859884,0.21023922489870916,0.0010448111673596813,0.08078944306543881,0.5903287576698935,0.4096712423301065
Gwh,2020,8,339.545,0.0,1807.703,0.0,420.3893,862.8985,0.796,304.844,2147.248,1588.9278,3736.1758,0.09088035953768557,0.0,0.4838377787255086,0.0,0.11251860793060112,0.2309576813810528,0.0002130520731920591,0.08159252035195988,0.5747181382631942,0.4252818617368058
Gwh,2020,9,557.484,0.0,1938.335,0.0,574.181571,762.0005,2.0885,300.081,2495.819,1638.351571,4134.170571,0.13484784684758477,0.0,0.46885704561801456,0.0,0.13888676365404856,0.18431762476014202,0.0005051799300808288,0.07258553919012938,0.6037048924655993,0.3962951075344008
Gwh,2020,10,235.122,0.0,1621.315,0.0,848.731929,1209.6775,1.075,301.901,1856.437,2361.385429,4217.822429,0.05574487877521788,0.0,0.3843962203938482,0.0,0.20122514479615616,0.28680142902241657,0.0002548708529331973,0.0715774561594281,0.440141099169066,0.5598589008309339
Gwh,2020,11,664.629,0.0,1475.236,0.0,1180.6385,1151.086,1.576,280.916,2139.865,2614.2165,4754.0815,0.13980176822799525,0.0,0.31030936259717046,0.0,0.24834208248217873,0.2421258449187293,0.00033150462397415776,0.059089437149952094,0.45011113082516563,0.5498888691748343
Gwh,2020,12,163.468,0.0,1016.785,0.0,1342.163,1556.772,0.7185,312.359,1180.253,3212.0125,4392.2655,0.0372172401691109,0.0,0.23149443037994855,0.0,0.30557419627752463,0.3544348582753023,0.00016358300744797873,0.07111569189066552,0.2687116705490594,0.7312883294509404
