unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,0.0,0.0,0.0,5789.556,6121.262,3392.9825,0.0,919.499,0.0,16223.2995,16223.2995,0.0,0.0,0.0,0.35686673971592525,0.37731301206638024,0.2091425668372824,0.0,0.05667768138041217,0.0,1.0
Gwh,2020,2,0.0,0.0,0.0,4703.407,6601.797,2904.375,0.0,760.452,0.0,14970.031,14970.031,0.0,0.0,0.0,0.31418819373186335,0.44100089037891765,0.19401262428915478,0.0,0.050798291600064154,0.0,1.0
Gwh,2020,3,0.0,0.0,0.0,5215.739,7202.838,2869.248,0.0,714.523,0.0,16002.348,16002.348,0.0,0.0,0.0,0.3259358564130714,0.45011132116361924,0.1793016874773627,0.0,0.044651134945946684,0.0,1.0
Gwh,2020,4,0.0,0.0,0.0,3971.494,6390.519,2429.5235,0.0,461.209,0.0,13252.7455,13252.7455,0.0,0.0,0.0,0.29967330165662653,0.4822034045700191,0.18332227839129633,0.0,0.034801015382058,0.0,1.0
Gwh,2020,5,0.0,0.0,0.0,3418.591,6210.986,1613.592,0.0,450.207,0.0,11693.376,11693.376,0.0,0.0,0.0,0.2923527816090067,0.5311542192776492,0.13799197083887493,0.0,0.03850102827446924,0.0,1.0
Gwh,2020,6,0.0,0.0,0.0,2888.553,5418.266,1133.771,0.0,397.399,0.0,9837.989,9837.989,0.0,0.0,0.0,0.29361213963544786,0.5507493452167918,0.1152441825255141,0.0,0.04039433262224627,0.0,1.0
Gwh,2020,7,0.0,0.0,0.0,3645.992,4744.343,1707.616,0.0,348.26,0.0,10446.211,10446.211,0.0,0.0,0.0,0.349025306879212,0.4541687890470526,0.16346750032140842,0.0,0.033338403752327044,0.0,1.0
Gwh,2020,8,0.0,0.0,0.0,2547.019,5985.206,1148.755,0.0,344.169,0.0,10025.149,10025.149,0.0,0.0,0.0,0.2540629570692665,0.5970191565232597,0.11458732433802232,0.0,0.03433056206945154,0.0,1.0
Gwh,2020,9,0.0,0.0,0.0,3154.239,4759.06,2261.657,0.0,435.56,0.0,10610.516,10610.516,0.0,0.0,0.0,0.29727479794573614,0.4485229559052548,0.21315240465213947,0.0,0.04104984149686971,0.0,1.0
Gwh,2020,10,0.0,0.0,0.0,3943.735,5893.374,2166.799,0.0,571.231,0.0,12575.139,12575.139,0.0,0.0,0.0,0.31361363083143656,0.468652791829975,0.1723081550032966,0.0,0.045425422335291885,0.0,1.0
Gwh,2020,11,0.0,0.0,0.0,3616.965,6424.421,2921.107,0.0,612.963,0.0,13575.456,13575.456,0.0,0.0,0.0,0.26643414409062943,0.47323795237522776,0.21517560809743702,0.0,0.04515229543670577,0.0,1.0
Gwh,2020,12,0.0,0.0,0.0,4570.67,7349.911,2053.164,0.0,794.969,0.0,14768.714,14768.714,0.0,0.0,0.0,0.3094832766075638,0.4976676371415954,0.1390211767930505,0.0,0.053827909457790306,0.0,1.0
