"date","year","month","month_date","coal","gas","oil","nuclear","hydro","wind","solar","other","season","weekday","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2018-01-25,2018,1,"1_25",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Thursday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-26,2018,1,"1_26",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Friday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-27,2018,1,"1_27",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Saturday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-28,2018,1,"1_28",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Sunday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-29,2018,1,"1_29",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Monday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-30,2018,1,"1_30",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Tuesday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-01-31,2018,1,"1_31",3977.69625806452,3441.65435483871,277.594612903226,2408.19132258065,879.223129032258,859.820483870968,134.29664516129,226.693806451613,"winter","Wednesday","GWh",7696.94522580645,4508.22538709677,12205.1706129032,0.325902552632843,0.281983305600023,0.02274401740929,0.197309107669066,0.0720369388448163,0.0704472318446717,0.0110032583255586,0.0185735876737318,0.630629875642155,0.369370124357845
2018-02-01,2018,2,"2_1",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Thursday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-02,2018,2,"2_2",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Friday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-03,2018,2,"2_3",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Saturday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-04,2018,2,"2_4",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Sunday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-05,2018,2,"2_5",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Monday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-06,2018,2,"2_6",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Tuesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-07,2018,2,"2_7",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Wednesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-08,2018,2,"2_8",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Thursday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-09,2018,2,"2_9",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Friday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-10,2018,2,"2_10",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Saturday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-11,2018,2,"2_11",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Sunday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-12,2018,2,"2_12",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Monday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-13,2018,2,"2_13",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Tuesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-14,2018,2,"2_14",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Wednesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-15,2018,2,"2_15",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Thursday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-16,2018,2,"2_16",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Friday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-17,2018,2,"2_17",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Saturday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-18,2018,2,"2_18",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Sunday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-19,2018,2,"2_19",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Monday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-20,2018,2,"2_20",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Tuesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-21,2018,2,"2_21",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Wednesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-22,2018,2,"2_22",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Thursday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-23,2018,2,"2_23",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Friday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-24,2018,2,"2_24",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Saturday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-25,2018,2,"2_25",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Sunday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-26,2018,2,"2_26",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Monday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-27,2018,2,"2_27",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Tuesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-02-28,2018,2,"2_28",3061.06742857143,3347.85060714286,75.6089642857143,2314.08125,972.341107142857,849.183964285714,183.79225,231.584285714286,"winter","Wednesday","GWh",6484.527,4550.98285714286,11035.5098571429,0.277383416642967,0.303370723281618,0.00685142465228061,0.209694094786403,0.0881102114655354,0.0769501341830682,0.016654622430611,0.0209853725575162,0.587605564576866,0.412394435423134
2018-03-01,2018,3,"3_1",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Thursday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-02,2018,3,"3_2",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Friday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-03,2018,3,"3_3",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Saturday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-04,2018,3,"3_4",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Sunday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-05,2018,3,"3_5",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Monday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-06,2018,3,"3_6",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Tuesday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-07,2018,3,"3_7",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Wednesday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-08,2018,3,"3_8",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Thursday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-09,2018,3,"3_9",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Friday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-10,2018,3,"3_10",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Saturday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
2018-03-11,2018,3,"3_11",2726.50580645161,3266.77006451613,63.9243870967742,2162.48541935484,883.446806451613,874.027774193548,209.576451612903,221.176322580645,"spring","Sunday","GWh",6057.20025806452,4350.71277419355,10407.9130322581,0.261964699166984,0.313873689604359,0.00614190250232187,0.207773202240687,0.0848822241032834,0.0839772365011704,0.0201362608395503,0.0212507850416444,0.581980291273664,0.418019708726336
