date,mw,region
2010-09-01 0:00,17020,ОЭС СИБИРИ
2010-09-01 1:00,17409,ОЭС СИБИРИ
2010-09-01 2:00,17610,ОЭС СИБИРИ
2010-09-01 3:00,18149,ОЭС СИБИРИ
2010-09-01 4:00,18738,ОЭС СИБИРИ
2010-09-01 5:00,19574,ОЭС СИБИРИ
2010-09-01 6:00,19823,ОЭС СИБИРИ
2010-09-01 7:00,20264,ОЭС СИБИРИ
2010-09-01 8:00,19792,ОЭС СИБИРИ
2010-09-01 9:00,19581,ОЭС СИБИРИ
2010-09-01 10:00,19389,ОЭС СИБИРИ
2010-09-01 11:00,19683,ОЭС СИБИРИ
2010-09-01 12:00,19994,ОЭС СИБИРИ
2010-09-01 13:00,19682,ОЭС СИБИРИ
2010-09-01 14:00,19828,ОЭС СИБИРИ
2010-09-01 15:00,19827,ОЭС СИБИРИ
2010-09-01 16:00,20005,ОЭС СИБИРИ
2010-09-01 17:00,19703,ОЭС СИБИРИ
2010-09-01 18:00,20070,ОЭС СИБИРИ
2010-09-01 19:00,19665,ОЭС СИБИРИ
2010-09-01 20:00,18376,ОЭС СИБИРИ
2010-09-01 21:00,18392,ОЭС СИБИРИ
2010-09-01 22:00,17271,ОЭС СИБИРИ
2010-09-01 23:00,17256,ОЭС СИБИРИ
