date,mw,region
2010-07-14 0:00,17461,ОЭС СИБИРИ
2010-07-14 1:00,17534,ОЭС СИБИРИ
2010-07-14 2:00,17454,ОЭС СИБИРИ
2010-07-14 3:00,18298,ОЭС СИБИРИ
2010-07-14 4:00,18175,ОЭС СИБИРИ
2010-07-14 5:00,19106,ОЭС СИБИРИ
2010-07-14 6:00,19979,ОЭС СИБИРИ
2010-07-14 7:00,19949,ОЭС СИБИРИ
2010-07-14 8:00,20049,ОЭС СИБИРИ
2010-07-14 9:00,20574,ОЭС СИБИРИ
2010-07-14 10:00,19991,ОЭС СИБИРИ
2010-07-14 11:00,19850,ОЭС СИБИРИ
2010-07-14 12:00,20202,ОЭС СИБИРИ
2010-07-14 13:00,19944,ОЭС СИБИРИ
2010-07-14 14:00,19876,ОЭС СИБИРИ
2010-07-14 15:00,19618,ОЭС СИБИРИ
2010-07-14 16:00,19915,ОЭС СИБИРИ
2010-07-14 17:00,19927,ОЭС СИБИРИ
2010-07-14 18:00,20041,ОЭС СИБИРИ
2010-07-14 19:00,19874,ОЭС СИБИРИ
2010-07-14 20:00,19030,ОЭС СИБИРИ
2010-07-14 21:00,18765,ОЭС СИБИРИ
2010-07-14 22:00,18165,ОЭС СИБИРИ
2010-07-14 23:00,17861,ОЭС СИБИРИ
