unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020,1,15156.77982974538,230.331,106.93017025462082,1187.83,59.501,592.661926,506.866133,6.017437,15494.041,2352.876496,17846.917496,0.8492659773399213,0.012905926194348336,0.005991520400012322,0.06655659165041954,0.0033339650958399882,0.03320808347619875,0.028400766301161146,0.0003371695420987226,0.8681634239342819,0.13183657606571814
Gwh,2020,2,14619.31986745946,129.051,103.13842254053921,1280.862,71.597,516.524211,391.50858600000004,7.198647,14851.509290000002,2267.6904440000003,17119.199734,0.8539721537581226,0.007538378078719131,0.006024722191639522,0.07482020304115694,0.004182263254853148,0.03017221710277406,0.022869561199314412,0.00042050137342009936,0.8675352540284813,0.13246474597151867
Gwh,2020,3,15081.795787653216,200.879,106.40116234678283,1179.72,61.399,469.497127,443.188587,9.105415,15389.075949999999,2162.910129,17551.986079,0.8592643430647298,0.01144480169343006,0.006062058268954877,0.06721290654460302,0.0034981226468416915,0.026748945953286044,0.025250053470031585,0.0005187683581229669,0.8767712030271148,0.1232287969728853
Gwh,2020,4,12018.920995130255,14.45,84.79276486974639,689.521,91.555,442.27788,395.400553,8.118084,12118.16376,1626.872517,13745.036277,0.8744190086454623,0.0010512886040307974,0.006168973523309851,0.05016509131764149,0.006660950044431811,0.03217727993487201,0.0287667886087457,0.0005906193215062112,0.8816392707728028,0.11836072922719723
Gwh,2020,5,15132.593065909783,28.489,106.75953409021781,658.035,87.854,404.159538,407.576849,7.630285,15267.8416,1565.2556719999998,16833.097272,0.8989785314839939,0.0016924395754183818,0.006342239480062919,0.0390917363196474,0.005219122695033399,0.02400981420527254,0.024212825626449573,0.0004532906141219856,0.9070132105394751,0.09298678946052488
Gwh,2020,6,16210.124762586476,59.035239999999995,114.36145541352339,634.961,42.045,553.304407,345.044311,5.87315,16383.521458000001,1581.227868,17964.749326,0.902329582697038,0.0032861710970027032,0.006365880944857409,0.03534482939213821,0.002340416737079051,0.030799450465986422,0.019206742311768565,0.0003269263541295238,0.9119816347388983,0.08801836526110177
Gwh,2020,7,16437.835975671445,164.515,115.96794432855508,935.757,42.629,580.79315,369.51645,6.166774,16718.31892,1934.8623739999998,18653.181293999998,0.8812349870292022,0.00881967517535028,0.006217059840932198,0.05016608080150899,0.0022853474336687056,0.03113641264971882,0.019809835339929874,0.00033060172968905904,0.8962717220454848,0.10372827795451545
Gwh,2020,8,16028.072611564336,159.498,113.07708843566354,802.485,48.833,629.047781,470.198371,6.070616,16300.6477,1956.634768,18257.282467999998,0.8779002373248672,0.00873613037863418,0.0061935333823013704,0.04395424135035079,0.0026747135059990903,0.03445462281161219,0.02575401743518668,0.0003325038110485568,0.8928299010858028,0.10717009891419729
Gwh,2020,9,15716.01156349287,65.755,110.87551650713087,656.391,57.948,527.594162,534.199797,5.909479999999999,15892.64208,1782.042439,17674.684519000002,0.8891820132120836,0.003720292711833947,0.00627312563276258,0.03713735310491059,0.003278587515251366,0.029850273221728212,0.030224007473838854,0.00033434712759073033,0.8991754315566801,0.10082456844331977
Gwh,2020,10,16266.305820600603,4.689,114.75780939939746,840.753,72.47,582.9089270000001,577.812287,6.267527,16385.75263,2080.211741,18465.964371,0.8808803858706743,0.0002539266244531411,0.006214558151082521,0.04552987231581398,0.003924517482217772,0.03156666585555821,0.031290664023343906,0.0003394096768562427,0.8873488706462099,0.1126511293537901
Gwh,2020,11,14973.40813701067,0.023,105.63649398932868,1320.164,62.108,652.862733,652.703397,8.319804,15079.067631,2696.157934,17775.225564999997,0.8423751407404811,1.293935759965137e-06,0.0059429059621797665,0.07426988733124412,0.003494076616518031,0.03672880159031614,0.036719837653435713,0.0004680561700652602,0.8483193406384208,0.15168065936157926
Gwh,2020,12,14229.06571702308,197.507,100.3852029769193,1328.135,63.833,674.1977589999999,672.2465960000001,9.935261,14526.95792,2748.347616,17275.305536,0.8236650684626757,0.01143290922342388,0.005810907527379277,0.07688055051948575,0.003695043185602619,0.03902667640783774,0.03891373119850794,0.0005751134750870782,0.840908885213479,0.15909111478652113
