datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-07-01 00:00:00,801,CAL,2645,1510,10706,738,89,2264,9124
2020-07-01 01:00:00,803,CAL,2759,1599,8270,839,89,2266,10716
2020-07-01 02:00:00,840,CAL,2658,1794,3445,867,89,2264,13113
2020-07-01 03:00:00,1028,CAL,2493,1809,232,866,89,2259,14015
2020-07-01 04:00:00,808,CAL,2455,1895,119,852,88,2256,14130
2020-07-01 05:00:00,578,CAL,2587,1575,7,842,89,2254,12355
2020-07-01 06:00:00,561,CAL,2583,1293,8,835,89,2256,10185
2020-07-01 07:00:00,567,CAL,2797,787,8,829,88,2257,7893
2020-07-01 08:00:00,565,CAL,3057,671,6,794,89,2259,6392
2020-07-01 09:00:00,564,CAL,2832,615,7,785,89,2261,5618
2020-07-01 10:00:00,564,CAL,2262,625,7,788,89,2262,5357
2020-07-01 11:00:00,566,CAL,2165,594,5,783,89,2263,5225
2020-07-01 12:00:00,568,CAL,1891,590,5,798,89,2264,5167
2020-07-01 13:00:00,568,CAL,1695,713,335,824,89,2263,6001
2020-07-01 14:00:00,568,CAL,1495,810,4354,835,90,2262,5621
2020-07-01 15:00:00,570,CAL,1102,757,8969,792,89,2261,4611
2020-07-01 16:00:00,568,CAL,846,772,11020,750,89,2258,4380
2020-07-01 17:00:00,567,CAL,567,708,11968,755,89,2257,4645
2020-07-01 18:00:00,566,CAL,293,717,12556,759,89,2259,4635
2020-07-01 19:00:00,590,CAL,398,805,12803,774,90,2259,4989
2020-07-01 20:00:00,912,CAL,1162,822,12790,785,89,2256,4893
2020-07-01 21:00:00,943,CAL,1345,961,12646,791,89,2259,5796
2020-07-01 22:00:00,1021,CAL,1784,1031,12413,1828,89,2260,6693
2020-07-01 23:00:00,1043,CAL,2271,1269,11786,864,89,2264,7637
2020-07-02 00:00:00,1050,CAL,2613,1488,10674,848,89,2268,8943
2020-07-02 01:00:00,1050,CAL,2808,1642,8213,857,89,2265,10421
2020-07-02 02:00:00,1052,CAL,2649,1745,3285,853,89,2258,13537
2020-07-02 03:00:00,1201,CAL,2588,1775,196,857,89,2258,14492
2020-07-02 04:00:00,894,CAL,2619,1743,96,864,89,2259,13881
2020-07-02 05:00:00,751,CAL,2538,1608,23,859,89,2260,12635
2020-07-02 06:00:00,574,CAL,2579,1005,23,847,89,2260,10488
2020-07-02 07:00:00,565,CAL,2959,724,23,835,90,2258,8214
2020-07-02 08:00:00,564,CAL,2775,682,20,835,89,2258,7259
2020-07-02 09:00:00,562,CAL,2568,656,8,799,90,2260,6818
2020-07-02 10:00:00,562,CAL,2485,659,8,784,89,2261,6267
2020-07-02 11:00:00,562,CAL,2322,656,6,756,89,2262,5816
2020-07-02 12:00:00,636,CAL,2123,661,6,791,90,2261,5824
2020-07-02 13:00:00,565,CAL,1841,741,349,817,90,2258,6365
2020-07-02 14:00:00,594,CAL,1610,804,4427,823,89,2261,6162
2020-07-02 15:00:00,648,CAL,1234,756,8836,781,90,2256,5130
2020-07-02 16:00:00,594,CAL,982,737,11058,750,89,2257,4895
2020-07-02 17:00:00,575,CAL,787,697,11936,749,89,2255,4954
2020-07-02 18:00:00,566,CAL,972,707,12390,748,89,2256,4813
2020-07-02 19:00:00,620,CAL,1154,773,12366,766,89,2257,4944
2020-07-02 20:00:00,927,CAL,1189,844,12580,771,90,2255,5467
2020-07-02 21:00:00,948,CAL,1747,869,12528,780,89,2257,6236
2020-07-02 22:00:00,1058,CAL,2305,988,12302,790,89,2258,6517
2020-07-02 23:00:00,1117,CAL,2425,1270,11631,829,88,2262,7715
2020-07-03 00:00:00,1108,CAL,2849,1358,10691,829,89,2253,8363
2020-07-03 01:00:00,1091,CAL,2859,1567,8382,853,89,2257,9933
2020-07-03 02:00:00,1076,CAL,3029,1699,3396,861,89,2260,12311
2020-07-03 03:00:00,1074,CAL,3038,1784,188,864,89,2254,13379
2020-07-03 04:00:00,851,CAL,2997,1702,81,875,89,2253,12980
2020-07-03 05:00:00,734,CAL,3005,1534,6,860,89,2257,11909
2020-07-03 06:00:00,579,CAL,3070,866,6,846,90,2260,9897
2020-07-03 07:00:00,558,CAL,3158,681,8,840,89,2259,8125
2020-07-03 08:00:00,556,CAL,2859,729,7,836,89,2260,7127
2020-07-03 09:00:00,559,CAL,2639,702,7,837,89,2262,6591
2020-07-03 10:00:00,557,CAL,2545,680,6,828,90,2263,5715
2020-07-03 11:00:00,558,CAL,2148,677,4,815,89,2262,5975
2020-07-03 12:00:00,558,CAL,1856,678,4,842,89,2262,5896
2020-07-03 13:00:00,558,CAL,1662,767,319,842,89,2260,5862
2020-07-03 14:00:00,558,CAL,1319,847,4330,837,89,2259,5037
2020-07-03 15:00:00,557,CAL,1083,770,8845,791,89,2257,4137
2020-07-03 16:00:00,557,CAL,969,746,11012,748,88,2263,3729
2020-07-03 17:00:00,556,CAL,1051,734,11753,745,89,2259,3690
2020-07-03 18:00:00,557,CAL,902,752,12424,756,88,2255,4005
2020-07-03 19:00:00,578,CAL,1007,771,12350,767,88,2260,4019
2020-07-03 20:00:00,766,CAL,1182,819,12400,775,89,2257,4743
2020-07-03 21:00:00,793,CAL,1379,862,12318,794,89,2254,5590
2020-07-03 22:00:00,901,CAL,1777,950,12023,797,89,2255,6427
2020-07-03 23:00:00,901,CAL,2070,1177,11455,833,88,2256,7820
2020-07-04 00:00:00,904,CAL,2189,1138,10585,836,88,2259,10234
2020-07-04 01:00:00,903,CAL,2371,1467,8341,832,88,2258,12230
2020-07-04 02:00:00,926,CAL,2810,1640,3472,837,88,2260,14447
2020-07-04 03:00:00,1162,CAL,3052,1840,174,854,89,2259,14832
2020-07-04 04:00:00,855,CAL,3437,1602,61,881,88,2255,14516
2020-07-04 05:00:00,643,CAL,3427,1517,8,872,89,2258,13748
2020-07-04 06:00:00,560,CAL,3468,851,7,869,89,2260,11251
2020-07-04 07:00:00,558,CAL,3392,773,7,850,89,2259,8733
2020-07-04 08:00:00,556,CAL,3360,900,8,831,89,2259,7131
2020-07-04 09:00:00,558,CAL,3331,890,8,819,89,2259,5382
2020-07-04 10:00:00,557,CAL,2911,886,8,784,89,2260,4525
2020-07-04 11:00:00,558,CAL,2662,891,6,808,89,2260,4549
2020-07-04 12:00:00,558,CAL,2398,869,6,794,89,2260,4099
2020-07-04 13:00:00,571,CAL,2401,900,301,802,89,2260,3632
2020-07-04 14:00:00,695,CAL,1911,923,4360,778,89,2262,3508
2020-07-04 15:00:00,708,CAL,1700,577,8679,740,88,2261,3194
2020-07-04 16:00:00,710,CAL,1477,540,10954,728,89,2262,3118
2020-07-04 17:00:00,704,CAL,1278,550,11977,730,88,2262,3254
2020-07-04 18:00:00,703,CAL,1056,574,12419,750,89,2260,3595
2020-07-04 19:00:00,704,CAL,949,601,12627,795,89,2260,3542
2020-07-04 20:00:00,716,CAL,1143,674,12644,822,89,2258,3874
2020-07-04 21:00:00,722,CAL,1724,895,12560,856,88,2257,5453
2020-07-04 22:00:00,817,CAL,2547,775,12144,863,88,2254,6702
2020-07-04 23:00:00,885,CAL,3044,965,11611,844,88,2255,7682
2020-07-05 00:00:00,905,CAL,3321,1047,10586,834,89,2257,9448
2020-07-05 01:00:00,907,CAL,3865,1355,8294,850,88,2258,11617
2020-07-05 02:00:00,905,CAL,3905,1613,3469,856,88,2259,14463
2020-07-05 03:00:00,905,CAL,4092,1753,171,847,88,2262,14893
2020-07-05 04:00:00,904,CAL,4252,1720,54,836,89,2261,13499
2020-07-05 05:00:00,886,CAL,4254,1801,9,824,89,2262,11801
2020-07-05 06:00:00,601,CAL,4353,1651,9,820,88,2259,9934
2020-07-05 07:00:00,557,CAL,4315,1419,9,812,88,2257,8233
2020-07-05 08:00:00,556,CAL,4416,1015,7,820,89,2253,6447
2020-07-05 09:00:00,554,CAL,4395,875,7,808,89,2253,5532
2020-07-05 10:00:00,555,CAL,4087,900,7,775,89,2254,4889
2020-07-05 11:00:00,557,CAL,3939,929,5,749,89,2252,4345
2020-07-05 12:00:00,559,CAL,3599,851,5,750,89,2251,4143
2020-07-05 13:00:00,566,CAL,3575,921,278,762,89,2252,4317
2020-07-05 14:00:00,709,CAL,3121,965,4385,757,88,2254,3945
2020-07-05 15:00:00,708,CAL,2810,601,8767,734,88,2252,3392
2020-07-05 16:00:00,706,CAL,2592,556,10933,729,89,2253,3399
2020-07-05 17:00:00,706,CAL,2011,642,11805,731,88,2251,3421
2020-07-05 18:00:00,704,CAL,1581,554,12379,733,89,2252,3479
2020-07-05 19:00:00,730,CAL,1347,613,12597,766,88,2253,4241
2020-07-05 20:00:00,750,CAL,1533,840,12626,805,89,2256,4705
2020-07-05 21:00:00,812,CAL,1946,1085,12488,806,88,2255,6540
2020-07-05 22:00:00,1089,CAL,2548,1075,12200,839,88,2256,8424
2020-07-05 23:00:00,1171,CAL,3133,1104,11586,848,88,2258,10991
2020-07-06 00:00:00,1177,CAL,3659,1111,10566,846,88,2261,13380
2020-07-06 01:00:00,1177,CAL,4003,1296,8244,827,88,2264,14961
2020-07-06 02:00:00,1176,CAL,4194,1655,3349,836,89,2263,16885
2020-07-06 03:00:00,1177,CAL,4518,2253,209,830,89,2264,17333
2020-07-06 04:00:00,1018,CAL,4872,2103,99,818,89,2264,16697
2020-07-06 05:00:00,822,CAL,4976,1692,8,825,86,2268,14738
2020-07-06 06:00:00,566,CAL,5071,1223,8,837,88,2268,11756
2020-07-06 07:00:00,554,CAL,5062,1032,7,832,89,2265,8703
2020-07-06 08:00:00,555,CAL,4924,778,8,836,89,2266,7344
2020-07-06 09:00:00,555,CAL,4846,676,8,832,88,2265,5837
2020-07-06 10:00:00,555,CAL,4385,677,8,785,89,2267,6217
2020-07-06 11:00:00,558,CAL,4123,848,5,758,89,2265,5672
2020-07-06 12:00:00,558,CAL,3888,857,5,764,89,2266,5926
2020-07-06 13:00:00,558,CAL,3771,1003,265,802,89,2267,6498
2020-07-06 14:00:00,559,CAL,3240,935,4308,830,89,2267,6589
2020-07-06 15:00:00,557,CAL,2845,739,9026,779,89,2267,6735
2020-07-06 16:00:00,555,CAL,2360,663,10983,757,89,2268,6690
2020-07-06 17:00:00,556,CAL,2100,653,11891,750,89,2269,7350
2020-07-06 18:00:00,555,CAL,1748,674,12417,782,89,2270,7546
