unit,date,year,month,month_date,weekday,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022-01-01,2022,1,01-01,Saturday,4.664,1.362,0.0,16.64,6.786,0.0,0.196,0.417,6.026,24.039,30.065,0.15513055047397303,0.045301846000332616,0.0,0.5534674871112589,0.22571095958756027,0.0,0.006519208381839348,0.013869948445035755,0.20043239647430566,0.7995676035256943
Gwh,2022-01-02,2022,1,01-02,Sunday,4.765,1.358,0.0,16.639,7.489,0.0,0.237,0.433,6.123,24.798,30.921,0.15410238996151482,0.04391837262701724,0.0,0.5381132563629896,0.24219785906018562,0.0,0.007664693897351314,0.014003428090941432,0.19802076258853207,0.8019792374114679
Gwh,2022-01-03,2022,1,01-03,Monday,10.205,1.353,0.0,16.641,7.866,0.0,0.262,0.435,11.558,25.204,36.762,0.2775964310973288,0.03680430879712747,0.0,0.4526685164028072,0.21397094826179205,0.0,0.007126924541646266,0.011832870899298189,0.3144007398944562,0.6855992601055437
Gwh,2022-01-04,2022,1,01-04,Tuesday,11.75,1.431,0.0,16.65,8.33,0.0,0.218,0.435,13.181,25.633,38.814,0.30272582058020303,0.03686814036172515,0.0,0.4289689287370536,0.21461328386664605,0.0,0.00561653011799866,0.011207296336373473,0.3395939609419282,0.6604060390580718
Gwh,2022-01-05,2022,1,01-05,Wednesday,11.551,1.536,0.0,16.642,11.253,0.0,0.191,0.413,13.087,28.499,41.586,0.2777617467416919,0.03693550714182658,0.0,0.40018275381137886,0.2705958736113115,0.0,0.004592891838599529,0.009931226855191651,0.3146972538835185,0.6853027461164815
Gwh,2022-01-06,2022,1,01-06,Thursday,11.159,1.611,0.0,16.634,17.015,0.0,0.176,0.421,12.77,34.246,47.016,0.237344733707674,0.03426493108728943,0.0,0.35379445295218653,0.3618980772502978,0.0,0.0037434064999149223,0.0089543985026374,0.2716096647949634,0.7283903352050367
Gwh,2022-01-07,2022,1,01-07,Friday,10.242,1.659,0.0,16.63,13.711,0.0,0.31,0.437,11.901,31.088,42.989,0.23824699341692065,0.0385912675335551,0.0,0.38684314592104957,0.3189420549442881,0.0,0.007211147037614274,0.01016539114657238,0.2768382609504757,0.7231617390495244
Gwh,2022-01-08,2022,1,01-08,Saturday,10.924,1.68,0.0,16.62932,10.537,0.0,0.252,0.439,12.604,27.85732,40.46132,0.26998624859495435,0.04152113673009185,0.0,0.4109930175288399,0.2604215581696297,0.0,0.006228170509513777,0.01084986846697043,0.31150738532504624,0.6884926146749538
Gwh,2022-01-09,2022,1,01-09,Sunday,8.83,1.733,0.0,16.53868,9.275,0.0,0.132,0.43,10.563,26.37568,36.93868,0.23904481697775884,0.04691559091987045,0.0,0.4477333786697305,0.2510918094528554,0.0,0.003573489902725274,0.011640914077059602,0.2859604078976293,0.7140395921023708
Gwh,2022-01-10,2022,1,01-10,Monday,11.468,2.405,0.0,16.611,10.542,0.0,0.17,0.458,13.873,27.781,41.654,0.27531569597157535,0.057737552215873615,0.0,0.3987852307101359,0.2530849378210976,0.0,0.00408124069717194,0.010995342584145579,0.3330532481874489,0.6669467518125509
Gwh,2022-01-11,2022,1,01-11,Tuesday,12.163,2.424,0.0,16.632,9.233,0.0,0.373,0.45,14.587,26.688,41.275,0.29468201090248336,0.058728043609933375,0.0,0.40295578437310725,0.22369473046638402,0.0,0.009036947304663841,0.010902483343428226,0.35341005451241675,0.6465899454875833
Gwh,2022-01-12,2022,1,01-12,Wednesday,12.139,2.43,0.0,16.627,8.55,0.0,0.434,0.422,14.569,26.033,40.602,0.2989754199300527,0.059849268508940456,0.0,0.40951184670705876,0.2105807595684942,0.0,0.010689128614353973,0.010393576671099946,0.3588246884389932,0.6411753115610069
Gwh,2022-01-13,2022,1,01-13,Thursday,12.377,1.972,0.0,16.626,7.686,0.0,0.44,0.418,14.349,25.17,39.519,0.31319112325716747,0.04990004807813963,0.0,0.4207090260381083,0.1944887269414712,0.0,0.011133884966724867,0.010577190718388623,0.3630911713353071,0.636908828664693
Gwh,2022-01-14,2022,1,01-14,Friday,11.904,1.864,0.0,16.633,7.367,0.0,0.496,0.428,13.768,24.924,38.692,0.30766049829422104,0.048175333402253696,0.0,0.4298821461800889,0.19040111650987285,0.0,0.012819187428925877,0.01106171818463765,0.35583583169647476,0.6441641683035253
Gwh,2022-01-15,2022,1,01-15,Saturday,11.998,1.899,0.0,16.642,7.278,0.0,0.564,0.432,13.897,24.916,38.813,0.3091232319068353,0.04892690593357895,0.0,0.42877386442686727,0.18751449256692343,0.0,0.014531213768582688,0.011130291397212274,0.3580501378404143,0.6419498621595857
Gwh,2022-01-16,2022,1,01-16,Sunday,10.869,1.914,0.0,16.641,6.326,0.0,0.479,0.463,12.783,23.909,36.692,0.29622260983320614,0.0521639594462008,0.0,0.453532105091028,0.17240815436607435,0.0,0.013054616810203859,0.01261855445328682,0.3483865692794069,0.651613430720593
Gwh,2022-01-17,2022,1,01-17,Monday,11.622,2.379,0.0,16.641,7.258,0.0,0.435,0.449,14.001,24.783,38.784,0.29965965346534656,0.061339727722772276,0.0,0.4290686881188118,0.18713902640264027,0.0,0.011215965346534653,0.01157693894389439,0.3609993811881188,0.6390006188118812
Gwh,2022-01-18,2022,1,01-18,Tuesday,11.783,2.207,0.0,16.636,7.818,0.0,0.564,0.444,13.99,25.462,39.452,0.29866673425935314,0.05594139714082936,0.0,0.42167697455135356,0.19816485856230356,0.0,0.014295853188684983,0.011254182297475414,0.35460813140018255,0.6453918685998176
Gwh,2022-01-19,2022,1,01-19,Wednesday,12.013,2.251,0.0,16.634,7.413,0.0,0.536,0.417,14.264,25.0,39.264,0.30595456397718007,0.05732986960065199,0.0,0.4236450692746536,0.1887988997555012,0.0,0.01365118174409128,0.010620415647921759,0.3632844335778321,0.6367155664221679
Gwh,2022-01-20,2022,1,01-20,Thursday,14.272,1.989,0.0,16.637,6.39,0.0,0.322,0.413,16.261,23.762,40.023,0.3565949578992079,0.049696424555880366,0.0,0.4156859805611773,0.1596581965369912,0.0,0.008045373910001749,0.010319066536741372,0.4062913824550883,0.5937086175449117
Gwh,2022-01-21,2022,1,01-21,Friday,10.399,1.913,0.0,16.634,5.799,0.0,0.529,0.422,12.312,23.384,35.696,0.2913211564320932,0.05359143881667414,0.0,0.4659905871806365,0.16245517705064996,0.0,0.01481958762886598,0.011822052891080233,0.3449125952487674,0.6550874047512327
Gwh,2022-01-22,2022,1,01-22,Saturday,12.665,1.883,0.0,16.644,6.276,0.0,0.395,0.426,14.548,23.741,38.289,0.3307738514978192,0.04917861526809266,0.0,0.43469403745200963,0.16391130611925095,0.0,0.0103162788268171,0.011125910836010342,0.3799524667659119,0.6200475332340881
Gwh,2022-01-23,2022,1,01-23,Sunday,12.976,1.862,0.0,16.639,4.914,0.0,0.389,0.448,14.838,22.39,37.228,0.3485548511872784,0.05001611690125712,0.0,0.4469485333619856,0.13199742129579886,0.0,0.010449124315031696,0.01203395293864833,0.3985709680885355,0.6014290319114645
Gwh,2022-01-24,2022,1,01-24,Monday,16.393,2.5035,0.0,16.634,7.395,0.0,0.32,0.443,18.8965,24.792,43.6885,0.3752246014397382,0.05730340936402028,0.0,0.38074092724630054,0.1692665117822768,0.0,0.007324581983817253,0.010139968183847008,0.43252801080375847,0.5674719891962416
Gwh,2022-01-25,2022,1,01-25,Tuesday,18.408,2.5995,0.0,16.63,8.2,0.0,0.504,0.459,21.0075,25.793,46.8005,0.39332913109902673,0.0555442783730943,0.0,0.3553380839948291,0.17521180329269986,0.0,0.0107691157145757,0.009807587525774299,0.448873409472121,0.5511265905278789
Gwh,2022-01-26,2022,1,01-26,Wednesday,14.508,2.516,0.0,16.552,7.355,0.0,0.467,0.436,17.024,24.81,41.834,0.34679925419515223,0.06014246784911794,0.0,0.3956590333221781,0.1758139312520916,0.0,0.011163168714442798,0.010422144667017259,0.4069417220442702,0.5930582779557297
Gwh,2022-01-27,2022,1,01-27,Thursday,18.087,2.459,0.0,16.539,6.686,0.0,0.344,0.437,20.546,24.006,44.552,0.4059750404022266,0.05519393068773568,0.0,0.3712291255162507,0.15007182618064285,0.0,0.007721314419105763,0.009808762794038427,0.4611689710899623,0.5388310289100378
Gwh,2022-01-28,2022,1,01-28,Friday,15.039,2.089,0.0,16.541,5.565,0.0,0.435,0.426,17.128,22.967,40.095,0.3750841750841751,0.05210125950866692,0.0,0.41254520513779774,0.13879536101758325,0.0,0.010849233071455295,0.010624766180321736,0.42718543459284203,0.572814565407158
Gwh,2022-01-29,2022,1,01-29,Saturday,5.101,1.808,0.0,16.547,5.482,0.0,0.223,0.422,6.909,22.674,29.583,0.17243011188858468,0.061116181590778494,0.0,0.5593415137071968,0.18530913024372106,0.0,0.007538113105499781,0.014264949464219315,0.23354629347936315,0.7664537065206368
Gwh,2022-01-30,2022,1,01-30,Sunday,4.991,1.778,0.0,16.557,4.857,0.0,0.459,0.432,6.769,22.305,29.074,0.17166540551695672,0.06115429593451193,0.0,0.5694778840200866,0.1670564765770104,0.0,0.015787301368920686,0.014858636582513586,0.23281970145146866,0.7671802985485313
Gwh,2022-01-31,2022,1,01-31,Monday,6.027,1.756,0.0,16.545,5.771,0.0,0.231,0.434,7.783,22.981,30.764,0.19591080483682227,0.057079703549603435,0.0,0.5378039266675335,0.1875893901963334,0.0,0.007508776492003641,0.01410739825770381,0.2529905083864257,0.7470094916135743
Gwh,2022-02-01,2022,2,02-01,Tuesday,11.873,1.961,0.0,16.541,6.506,0.0,0.488,0.447,13.834,23.982,37.816,0.3139676327480431,0.051856357097524855,0.0,0.4374074465834567,0.17204357943727522,0.0,0.012904590649460545,0.011820393484239475,0.36582398984556797,0.6341760101544319
Gwh,2022-02-02,2022,2,02-02,Wednesday,16.987,1.802,0.0,16.543,6.187,0.0,0.429,0.45,18.789,23.609,42.398,0.4006556913061936,0.042502004811547714,0.0,0.39018349922166135,0.14592669465540828,0.0,0.010118401811406198,0.010613708193782725,0.4431576961177414,0.5568423038822586
Gwh,2022-02-03,2022,2,02-03,Thursday,13.184,1.944,0.0,16.547,5.565,0.0,0.446,0.451,15.128,23.009,38.137,0.3457010252510685,0.050974119621365076,0.0,0.4338831056454362,0.14592128379264233,0.0,0.011694679707370795,0.011825785982117105,0.3966751448724336,0.6033248551275664
Gwh,2022-02-04,2022,2,02-04,Friday,12.952,1.962,0.0,16.554,4.972,0.0,0.522,0.455,14.914,22.503,37.417,0.34615281823769944,0.05243605847609375,0.0,0.4424192212096105,0.1328807761178074,0.0,0.013950877943180907,0.012160248015607878,0.39858887671379317,0.6014111232862068
Gwh,2022-02-05,2022,2,02-05,Saturday,13.04,1.943,0.0,16.558,5.334,0.0,0.482,0.468,14.983,22.842,37.825,0.3447455386649041,0.051368142762723064,0.0,0.437752808988764,0.14101784534038334,0.0,0.012742894910773296,0.012372769332452082,0.3961136814276272,0.6038863185723727
Gwh,2022-02-06,2022,2,02-06,Sunday,12.038,1.845,0.0,16.552,4.345,0.0,0.462,0.466,13.883,21.825,35.708,0.3371233337067324,0.05166909376050185,0.0,0.46353758261454014,0.12168141592920353,0.0,0.012938277136776075,0.013050296852245997,0.38879242746723425,0.6112075725327658
Gwh,2022-02-07,2022,2,02-07,Monday,11.487,1.856,0.0,16.551,4.77,0.0,0.548,0.47,13.343,22.339,35.682,0.32192702202791323,0.052015021579507874,0.0,0.46384731797544976,0.13368084748612744,0.0,0.015357883526708145,0.013171907404293479,0.37394204360742106,0.6260579563925788
Gwh,2022-02-08,2022,2,02-08,Tuesday,9.788,1.871,0.0,16.545,5.372,0.0,0.616,0.473,11.659,23.006,34.665,0.282359728833117,0.053973748737920095,0.0,0.4772825616616184,0.1549689888936968,0.0,0.017770085100245206,0.013644886773402568,0.3363334775710371,0.663666522428963
Gwh,2022-02-09,2022,2,02-09,Wednesday,11.672,1.856,0.0,16.54,5.621,0.0,0.647,0.461,13.528,23.269,36.797,0.3171997717205207,0.05043889447509309,0.0,0.4494931652036851,0.15275701823518223,0.0,0.017582955132211867,0.012528195233307065,0.3676386661956138,0.6323613338043862
Gwh,2022-02-10,2022,2,02-10,Thursday,13.117,1.887,0.0,16.534,6.812,0.0,0.623,0.456,15.004,24.425,39.429,0.3326739202110122,0.04785817545461462,0.0,0.4193360217099089,0.17276623804813715,0.0,0.015800552892541023,0.011565091683786046,0.3805320956656268,0.6194679043343732
Gwh,2022-02-11,2022,2,02-11,Friday,12.65,1.855,0.0,16.54,6.561,0.0,0.448,0.413,14.505,23.962,38.467,0.328853302830998,0.04822315231237165,0.0,0.4299789429900954,0.17056178022720775,0.0,0.011646346218836926,0.01073647542049029,0.3770764551433697,0.6229235448566304
Gwh,2022-02-12,2022,2,02-12,Saturday,9.592,1.862,0.0,16.536,5.564,0.0,0.639,0.39,11.454,23.129,34.583,0.27736170951045314,0.05384148280947287,0.0,0.47815400630367527,0.16088829771853225,0.0,0.018477286528062922,0.011277217129803662,0.331203192319926,0.6687968076800741
Gwh,2022-02-13,2022,2,02-13,Sunday,10.769,1.856,0.0,16.538,4.07,0.0,0.829,0.388,12.625,21.825,34.45,0.31259796806966617,0.05387518142235123,0.0,0.48005805515239475,0.1181422351233672,0.0,0.02406386066763425,0.011262699564586356,0.36647314949201737,0.6335268505079825
Gwh,2022-02-14,2022,2,02-14,Monday,11.849,1.863,0.0,16.533,5.176,0.0,0.476,0.393,13.712,22.578,36.29,0.3265086800771563,0.051336456324056215,0.0,0.45558004960044096,0.14262882336731883,0.0,0.013116561036098099,0.010829429594929734,0.3778451364012125,0.6221548635987876
Gwh,2022-02-15,2022,2,02-15,Tuesday,12.281,1.908,0.0,16.536,5.461,0.0,0.205,0.429,14.189,22.631,36.82,0.3335415535035307,0.05181966322650733,0.0,0.44910374796306357,0.14831613253666487,0.0,0.00556762629005975,0.011651276480173818,0.38536121673003804,0.614638783269962
Gwh,2022-02-16,2022,2,02-16,Wednesday,12.121,1.858,0.0,16.536,7.62,0.0,0.566,0.447,13.979,25.169,39.148,0.30961990395422495,0.04746091754368039,0.0,0.4223970573209359,0.19464595892510472,0.0,0.014457954429345048,0.011418207826708899,0.3570808214979053,0.6429191785020946
Gwh,2022-02-17,2022,2,02-17,Thursday,10.214,1.854,0.0,16.632,5.309,0.0,0.729,0.423,12.068,23.093,35.161,0.2904923068172123,0.052728875743010724,0.0,0.47302408918972727,0.15099115497283921,0.0,0.020733198714484796,0.012030374562725746,0.34322118256022294,0.656778817439777
Gwh,2022-02-18,2022,2,02-18,Friday,10.153,1.903,0.0,16.639,5.566,0.0,0.837,0.426,12.056,23.468,35.524,0.2858067785159329,0.05356941785834928,0.0,0.4683875689674586,0.1566828059903164,0.0,0.02356153586307848,0.011991892804864316,0.3393761963742821,0.6606238036257178
Gwh,2022-02-19,2022,2,02-19,Saturday,8.713,1.851,0.0,16.648,5.492,0.0,0.228,0.475,10.564,22.843,33.407,0.26081360193971326,0.05540754931601162,0.0,0.49833867153590566,0.16439668332984106,0.0,0.006824916933576796,0.014218576944951657,0.31622115125572486,0.6837788487442752
Gwh,2022-02-20,2022,2,02-20,Sunday,8.27,1.839,0.0,16.638,6.607,0.0,0.66,0.497,10.109,24.402,34.511,0.23963373996696702,0.053287357654081303,0.0,0.4821071542406769,0.19144620555764827,0.0,0.019124337167859523,0.014401205412766942,0.29292109762104834,0.7070789023789517
Gwh,2022-02-21,2022,2,02-21,Monday,10.51,1.847,0.0,16.634,6.745,0.0,0.232,0.499,12.357,24.11,36.467,0.2882057750843228,0.050648531549071764,0.0,0.4561384265226095,0.18496174623632325,0.0,0.006361916253050704,0.013683604354621988,0.33885430663339455,0.6611456933666054
Gwh,2022-02-22,2022,2,02-22,Tuesday,9.628,1.828,0.0,16.63,6.842,0.0,0.717,0.489,11.456,24.678,36.134,0.2664526484751204,0.050589472518957214,0.0,0.4602313610449991,0.1893507499861626,0.0,0.019842807328278075,0.013532960646482536,0.3170421209940776,0.6829578790059224
Gwh,2022-02-23,2022,2,02-23,Wednesday,11.141,1.831,0.0,16.624,7.113,0.0,0.638,0.477,12.972,24.852,37.824,0.294548434856176,0.0484084179357022,0.0,0.43950930626057527,0.1880552030456853,0.0,0.016867597292724197,0.012611040609137055,0.34295685279187815,0.6570431472081218
Gwh,2022-02-24,2022,2,02-24,Thursday,9.94,1.827,0.0,16.632,5.967,0.0,0.594,0.445,11.767,23.638,35.405,0.2807513063126677,0.0516028809490185,0.0,0.4697641576048581,0.16853551758226237,0.0,0.016777291343030645,0.012568846208162688,0.3323541872616862,0.6676458127383138
Gwh,2022-02-25,2022,2,02-25,Friday,12.034,1.963,0.0,16.632,6.601,0.0,0.374,0.461,13.997,24.068,38.065,0.31614343885459084,0.05156968343622751,0.0,0.43693681859976363,0.1734138972809668,0.0,0.009825298830947064,0.01211086299750427,0.3677131222908184,0.6322868777091817
Gwh,2022-02-26,2022,2,02-26,Saturday,11.653,1.84,0.0,16.632,6.595,0.0,0.553,0.496,13.493,24.276,37.769,0.3085334533612222,0.048717201938097386,0.0,0.4403611427361064,0.17461410151182186,0.0,0.014641637321612964,0.013132463131139294,0.3572506552993196,0.6427493447006805
Gwh,2022-02-27,2022,2,02-27,Sunday,9.3,1.845,0.0,16.632,5.442,0.0,0.407,0.482,11.145,22.963,34.108,0.2726633047965287,0.05409288143544037,0.0,0.48762753606192105,0.15955201125835583,0.0,0.011932684414213674,0.01413158203354052,0.32675618623196906,0.673243813768031
Gwh,2022-02-28,2022,2,02-28,Monday,13.557,1.99,0.0,16.631,5.857,0.0,0.62,0.49,15.547,23.598,39.145,0.3463277557797931,0.05083663303103844,0.0,0.42485630348703535,0.14962319581044833,0.0,0.01583854898454464,0.01251756290714012,0.3971643888108315,0.6028356111891684
Gwh,2022-03-01,2022,3,03-01,Tuesday,16.064,1.99,0.0,16.625,5.86,0.0,0.818,0.494,18.054,23.797,41.851,0.38383790112542115,0.047549640390910614,0.0,0.39724259874316026,0.1400205490908222,0.0,0.019545530572746172,0.01180378007693962,0.43138754151633174,0.5686124584836683
Gwh,2022-03-02,2022,3,03-02,Wednesday,14.842,1.866,0.0,16.627,6.307,0.0,0.86,0.458,16.708,24.252,40.96,0.362353515625,0.045556640625,0.0,0.40593261718749996,0.1539794921875,0.0,0.02099609375,0.011181640625000001,0.40791015624999993,0.59208984375
Gwh,2022-03-03,2022,3,03-03,Thursday,15.425,2.4715,0.0,16.642,6.934,0.0,0.895,0.449,17.8965,24.92,42.8165,0.3602583116321979,0.05772307404855605,0.0,0.3886819333668095,0.1619469129891514,0.0,0.020903156493407918,0.010486611469877267,0.41798138568075394,0.5820186143192462
Gwh,2022-03-04,2022,3,03-04,Friday,15.541,2.793,0.0,16.548,6.595,0.0,0.809,0.458,18.334,24.41,42.744,0.36358319296275504,0.06534250421111736,0.0,0.38714205502526666,0.15429066067752198,0.0,0.01892663297772787,0.010714954145611081,0.42892569717387236,0.5710743028261277
Gwh,2022-03-05,2022,3,03-05,Saturday,14.916,2.798,0.0,16.539,5.792,0.0,0.654,0.448,17.714,23.433,41.147,0.3625051644105281,0.06800009721243347,0.0,0.40194910929107835,0.14076360366490875,0.0,0.015894232872384378,0.010887792548666975,0.43050526162296154,0.5694947383770385
Gwh,2022-03-06,2022,3,03-06,Sunday,14.63,1.8998119999999998,0.0,16.543,4.47,0.0,0.621,0.454,16.529812,22.088,38.617812,0.37884072769322097,0.04919522628573571,0.0,0.42837745442439873,0.1157496960211003,0.0,0.016080662467360916,0.011756233108183344,0.42803595397895666,0.5719640460210433
Gwh,2022-03-07,2022,3,03-07,Monday,14.93,2.01375,0.0,16.536,6.487,0.0,0.836,0.47,16.94375,24.329,41.27275,0.3617398889097528,0.04879127269203045,0.0,0.4006517617556378,0.15717392226105603,0.0,0.020255495454022325,0.011387658927500589,0.41053116160178327,0.5894688383982167
Gwh,2022-03-08,2022,3,03-08,Tuesday,15.291,1.9014380000000002,0.0,16.54,6.221,0.0,0.77,0.48,17.192438000000003,24.011,41.203438,0.37110980884653366,0.04614755691017823,0.0,0.40142281330989904,0.15098254665059746,0.0,0.018687760958199653,0.011649513324591992,0.41725736575671196,0.5827426342432881
Gwh,2022-03-09,2022,3,03-09,Wednesday,15.296,1.923,0.0,16.548,5.795,0.0,0.947,0.47,17.219,23.76,40.979,0.37326435491349225,0.04692647453573782,0.0,0.4038165889846018,0.1414138949217892,0.0,0.02310939749627858,0.011469289148100246,0.42019082944923014,0.57980917055077
Gwh,2022-03-10,2022,3,03-10,Thursday,14.848,1.888,0.0,16.549,5.178,0.0,0.975,0.481,16.736,23.183,39.919,0.37195320524061226,0.04729577394223302,0.0,0.41456449309852456,0.12971266815300986,0.0,0.024424459530549364,0.012049400035071019,0.4192489791828453,0.5807510208171548
Gwh,2022-03-11,2022,3,03-11,Friday,15.116,1.884,0.0,16.544,5.303,0.0,1.057,0.493,17.0,23.397,40.397,0.374186201945689,0.04663712651929599,0.0,0.4095353615367478,0.1312721241676362,0.0,0.02616530930514642,0.012203876525484566,0.42082332846498505,0.579176671535015
Gwh,2022-03-12,2022,3,03-12,Saturday,14.614,1.668,0.0,16.447,3.906,0.0,1.118,0.497,16.282,21.968,38.25,0.3820653594771242,0.0436078431372549,0.0,0.4299869281045751,0.10211764705882354,0.0,0.029228758169934643,0.012993464052287582,0.4256732026143791,0.5743267973856209
Gwh,2022-03-13,2022,3,03-13,Sunday,14.369,1.861,0.0,16.438,3.331,0.0,1.151,0.494,16.23,21.414,37.644,0.38170757624056956,0.04943682924237595,0.0,0.4366698544256721,0.08848687705876103,0.0,0.030575921793645735,0.013122941238975666,0.4311444054829455,0.5688555945170546
Gwh,2022-03-14,2022,3,03-14,Monday,14.462,1.828,0.0,16.462,4.815,0.0,1.1,0.505,16.29,22.882,39.172,0.369192280200143,0.04666598590830185,0.0,0.4202491575615236,0.12291943224752376,0.0,0.028081282548759322,0.012891861533748597,0.41585826610844484,0.5841417338915553
