unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2022-01-01,2022,1,01-01,Saturday,0.0,0.0,4.368,0.0,11.526454,58.915737,0.0275,9.969,4.368,80.438691,84.806691,0.0,0.0,0.0515053700185048,0.0,0.13591444099617092,0.6947062349125259,0.0003242668671036817,0.11754968720569464,0.0515053700185048,0.9484946299814953,9.199
Gwh,2022-01-02,2022,1,01-02,Sunday,0.0,0.0,17.923,0.0,17.609046,13.327,0.0385,9.674,17.923,40.648546,58.571546000000005,0.0,0.0,0.3060018255280473,0.0,0.3006416460306511,0.22753369016416264,0.0006573157553328027,0.16516552252180605,0.3060018255280473,0.6939981744719527,8.934
Gwh,2022-01-03,2022,1,01-03,Monday,0.0,0.0,42.429,0.0,17.714,35.387,0.0275,9.391,42.429,62.5195,104.9485,0.0,0.0,0.4042840059648304,0.0,0.16878754817839225,0.33718442855305225,0.0002620332829911814,0.08948198402073398,0.4042840059648304,0.5957159940351696,8.724
Gwh,2022-01-04,2022,1,01-04,Tuesday,0.0,0.0,27.785,0.0,20.3925,88.765,0.0165,9.437,27.785,118.611,146.396,0.0,0.0,0.18979343697915246,0.0,0.1392968387114402,0.6063348725375011,0.00011270799748627013,0.06446214377442007,0.18979343697915246,0.8102065630208477,8.784
Gwh,2022-01-05,2022,1,01-05,Wednesday,0.0,0.0,39.51,0.0,26.929375,70.956,0.011,9.664,39.51,107.560375,147.070375,0.0,0.0,0.26864689778617884,0.0,0.18310536707341638,0.48246290253900553,7.479412492148741e-05,0.06571003847647766,0.26864689778617884,0.731353102213821,9.023
Gwh,2022-01-06,2022,1,01-06,Thursday,0.0,0.0,41.751,0.0,28.001625,34.896,0.0495,10.008,41.751,72.955125,114.706125,0.0,0.0,0.3639823069605045,0.0,0.24411621436954653,0.30422089491733767,0.00043153754867057014,0.08724904620394071,0.3639823069605045,0.6360176930394954,9.35
Gwh,2022-01-07,2022,1,01-07,Friday,0.0,0.0,38.023,0.0,23.4195,44.86,0.066,9.605,38.023,77.9505,115.9735,0.0,0.0,0.32785938166908823,0.0,0.20193837385264737,0.38681250458078786,0.0005690955261331253,0.08282064437134345,0.32785938166908823,0.6721406183309119,8.957
Gwh,2022-01-08,2022,1,01-08,Saturday,0.0,0.0,15.936,0.0,21.706738,32.849,0.0825,9.34,15.936,63.978238,79.914238,0.0,0.0,0.1994137765538101,0.0,0.271625414234695,0.41105315926305896,0.001032356712204401,0.11687529323623157,0.1994137765538101,0.8005862234461899,8.623
Gwh,2022-01-09,2022,1,01-09,Sunday,0.0,0.0,6.523,0.0,15.150562,66.098,0.033,10.348,6.523,91.629562,98.152562,0.0,0.0,0.06645776602346865,0.0,0.15435727495325083,0.6734210361212986,0.0003362112952283406,0.10542771160675359,0.06645776602346865,0.9335422339765314,9.562
Gwh,2022-01-10,2022,1,01-10,Monday,0.0,0.0,45.925,0.0,25.2297,33.149333,0.022,10.308,45.925,68.70903299999999,114.634033,0.0,0.0,0.40062273653060776,0.0,0.2200890899476598,0.28917531846759675,0.00019191508336795582,0.08992093997076767,0.40062273653060776,0.5993772634693921,9.515
Gwh,2022-01-11,2022,1,01-11,Tuesday,0.0,0.0,61.771,0.0,23.8156,38.049667,0.066,10.353,61.771,72.28426699999999,134.055267,0.0,0.0,0.46078756457961484,0.0,0.177655086092216,0.2838356735360499,0.0004923342549457607,0.07722934153717363,0.46078756457961484,0.5392124354203852,9.551
Gwh,2022-01-12,2022,1,01-12,Wednesday,0.0,0.0,58.039,0.0,11.9484,69.693,0.088,10.287,58.039,92.01639999999999,150.0554,0.0,0.0,0.3867838145111739,0.0,0.07962659124563327,0.4644484637007399,0.0005864500711070712,0.06855468047134593,0.3867838145111739,0.6132161854888261,9.485
Gwh,2022-01-13,2022,1,01-13,Thursday,0.0,0.0,60.923,0.0,23.4805,60.0235,0.077,10.015,60.923,93.596,154.519,0.0,0.0,0.3942751376853332,0.0,0.15195865880571321,0.38845384709970937,0.0004983205948782997,0.06481403581436587,0.3942751376853332,0.6057248623146668,9.215
Gwh,2022-01-14,2022,1,01-14,Friday,0.0,0.0,62.98,0.0,36.2145,38.383,0.088,10.161,62.98,84.8465,147.8265,0.0,0.0,0.42603998606474475,0.0,0.2449797566742093,0.2596489803925548,0.0005952924543299069,0.06873598441416119,0.42603998606474475,0.5739600139352552,9.363
Gwh,2022-01-15,2022,1,01-15,Saturday,0.0,0.0,59.148,0.0,41.638,20.407,0.077,10.334,59.148,72.456,131.604,0.0,0.0,0.4494392267712227,0.0,0.31638855961824863,0.15506367587611317,0.0005850885991307255,0.07852344913528463,0.4494392267712227,0.5505607732287772,9.53
Gwh,2022-01-16,2022,1,01-16,Sunday,0.0,0.0,38.814,0.0,31.703,17.181,0.006,10.275,38.814,59.165,97.979,0.0,0.0,0.39614611294256935,0.0,0.3235693362863471,0.1753539023668337,6.123761214137723e-05,0.10486941079210851,0.39614611294256935,0.6038538870574307,9.474
Gwh,2022-01-17,2022,1,01-17,Monday,0.0,0.0,59.229,0.0,37.475,14.219,0.006,9.852,59.229,61.552,120.781,0.0,0.0,0.4903834212334721,0.0,0.3102723110422997,0.11772547006565601,4.96766875584736e-05,0.08156912097101365,0.4903834212334721,0.5096165787665278,9.059
Gwh,2022-01-18,2022,1,01-18,Tuesday,0.0,0.0,62.906,0.0,29.493,14.288,0.012,9.96,62.906,53.753,116.659,0.0,0.0,0.5392297208102247,0.0,0.252813756332559,0.12247661989216434,0.00010286390248502044,0.08537703906256697,0.5392297208102247,0.4607702791897753,9.157
Gwh,2022-01-19,2022,1,01-19,Wednesday,0.0,0.0,62.389,0.0,35.238,18.343,0.006,9.873,62.389,63.46,125.849,0.0,0.0,0.49574490063488785,0.0,0.2800022248885569,0.14575403857003233,4.7676183362601214e-05,0.07845115972316029,0.49574490063488785,0.5042550993651121,9.181
Gwh,2022-01-20,2022,1,01-20,Thursday,0.0,0.0,62.274,0.0,28.5205,38.496,0.012,9.791,62.274,76.8195,139.0935,0.0,0.0,0.4477132288712269,0.0,0.2050455269297271,0.2767634720529716,8.627290275965447e-05,0.07039149924331475,0.4477132288712269,0.5522867711287731,9.107
Gwh,2022-01-21,2022,1,01-21,Friday,0.0,0.0,53.272,0.0,21.0695,68.774,0.012,10.246,53.272,100.1015,153.3735,0.0,0.0,0.3473351002617792,0.0,0.13737379664674798,0.4484086233932198,7.824037398898767e-05,0.06680423932426396,0.3473351002617792,0.6526648997382207,9.518
Gwh,2022-01-22,2022,1,01-22,Saturday,0.0,0.0,52.413,0.0,14.9965,63.6725,0.012,10.651,52.413,89.332,141.745,0.0,0.0,0.3697696567780168,0.0,0.10579914635436875,0.4492045574799816,8.465907086669724e-05,0.07514198031676601,0.3697696567780168,0.6302303432219831,9.824
