date,mw,region
2011-03-30 0:00,8221,ОЭС ЮГА
2011-03-30 1:00,8154,ОЭС ЮГА
2011-03-30 2:00,7880,ОЭС ЮГА
2011-03-30 3:00,7661,ОЭС ЮГА
2011-03-30 4:00,7505,ОЭС ЮГА
2011-03-30 5:00,7325,ОЭС ЮГА
2011-03-30 6:00,7433,ОЭС ЮГА
2011-03-30 7:00,7973,ОЭС ЮГА
2011-03-30 8:00,8882,ОЭС ЮГА
2011-03-30 9:00,9937,ОЭС ЮГА
2011-03-30 10:00,10373,ОЭС ЮГА
2011-03-30 11:00,10028,ОЭС ЮГА
2011-03-30 12:00,9882,ОЭС ЮГА
2011-03-30 13:00,9546,ОЭС ЮГА
2011-03-30 14:00,9886,ОЭС ЮГА
2011-03-30 15:00,9660,ОЭС ЮГА
2011-03-30 16:00,9504,ОЭС ЮГА
2011-03-30 17:00,9396,ОЭС ЮГА
2011-03-30 18:00,9383,ОЭС ЮГА
2011-03-30 19:00,9432,ОЭС ЮГА
2011-03-30 20:00,9791,ОЭС ЮГА
2011-03-30 21:00,9931,ОЭС ЮГА
2011-03-30 22:00,9772,ОЭС ЮГА
2011-03-30 23:00,9196,ОЭС ЮГА
