date,mw,region
2013-05-16 0:00,11911,ОЭС СР. ВОЛГИ
2013-05-16 1:00,11849,ОЭС СР. ВОЛГИ
2013-05-16 2:00,11877,ОЭС СР. ВОЛГИ
2013-05-16 3:00,11904,ОЭС СР. ВОЛГИ
2013-05-16 4:00,12003,ОЭС СР. ВОЛГИ
2013-05-16 5:00,12052,ОЭС СР. ВОЛГИ
2013-05-16 6:00,12025,ОЭС СР. ВОЛГИ
2013-05-16 7:00,12293,ОЭС СР. ВОЛГИ
2013-05-16 8:00,12420,ОЭС СР. ВОЛГИ
2013-05-16 9:00,13097,ОЭС СР. ВОЛГИ
2013-05-16 10:00,13338,ОЭС СР. ВОЛГИ
2013-05-16 11:00,13261,ОЭС СР. ВОЛГИ
2013-05-16 12:00,13057,ОЭС СР. ВОЛГИ
2013-05-16 13:00,12989,ОЭС СР. ВОЛГИ
2013-05-16 14:00,12862,ОЭС СР. ВОЛГИ
2013-05-16 15:00,12797,ОЭС СР. ВОЛГИ
2013-05-16 16:00,12586,ОЭС СР. ВОЛГИ
2013-05-16 17:00,12660,ОЭС СР. ВОЛГИ
2013-05-16 18:00,12694,ОЭС СР. ВОЛГИ
2013-05-16 19:00,12714,ОЭС СР. ВОЛГИ
2013-05-16 20:00,12390,ОЭС СР. ВОЛГИ
2013-05-16 21:00,12234,ОЭС СР. ВОЛГИ
2013-05-16 22:00,12423,ОЭС СР. ВОЛГИ
2013-05-16 23:00,12271,ОЭС СР. ВОЛГИ
