datetime,data,type,unit,network,region
2013-08-01 00:00:00,657.4,gas_ccgt,MW,nem,QLD1
2013-08-01 00:05:00,657.1,gas_ccgt,MW,nem,QLD1
2013-08-01 00:10:00,605.9,gas_ccgt,MW,nem,QLD1
2013-08-01 00:15:00,556.3,gas_ccgt,MW,nem,QLD1
2013-08-01 00:20:00,514.5,gas_ccgt,MW,nem,QLD1
2013-08-01 00:25:00,500.5,gas_ccgt,MW,nem,QLD1
2013-08-01 00:30:00,503.2,gas_ccgt,MW,nem,QLD1
2013-08-01 00:35:00,501.9,gas_ccgt,MW,nem,QLD1
2013-08-01 00:40:00,500.7,gas_ccgt,MW,nem,QLD1
2013-08-01 00:45:00,505.2,gas_ccgt,MW,nem,QLD1
2013-08-01 00:50:00,501.3,gas_ccgt,MW,nem,QLD1
2013-08-01 00:55:00,501.5,gas_ccgt,MW,nem,QLD1
2013-08-01 01:00:00,502.5,gas_ccgt,MW,nem,QLD1
2013-08-01 01:05:00,501.5,gas_ccgt,MW,nem,QLD1
2013-08-01 01:10:00,500.4,gas_ccgt,MW,nem,QLD1
2013-08-01 01:15:00,501.6,gas_ccgt,MW,nem,QLD1
2013-08-01 01:20:00,500.8,gas_ccgt,MW,nem,QLD1
2013-08-01 01:25:00,503.3,gas_ccgt,MW,nem,QLD1
2013-08-01 01:30:00,502.2,gas_ccgt,MW,nem,QLD1
2013-08-01 01:35:00,501.0,gas_ccgt,MW,nem,QLD1
2013-08-01 01:40:00,501.6,gas_ccgt,MW,nem,QLD1
2013-08-01 01:45:00,503.9,gas_ccgt,MW,nem,QLD1
2013-08-01 01:50:00,502.1,gas_ccgt,MW,nem,QLD1
2013-08-01 01:55:00,503.6,gas_ccgt,MW,nem,QLD1
2013-08-01 02:00:00,501.4,gas_ccgt,MW,nem,QLD1
2013-08-01 02:05:00,503.5,gas_ccgt,MW,nem,QLD1
2013-08-01 02:10:00,509.9,gas_ccgt,MW,nem,QLD1
2013-08-01 02:15:00,515.0,gas_ccgt,MW,nem,QLD1
2013-08-01 02:20:00,524.0,gas_ccgt,MW,nem,QLD1
2013-08-01 02:25:00,527.0,gas_ccgt,MW,nem,QLD1
2013-08-01 02:30:00,526.7,gas_ccgt,MW,nem,QLD1
2013-08-01 02:35:00,527.5,gas_ccgt,MW,nem,QLD1
2013-08-01 02:40:00,526.4,gas_ccgt,MW,nem,QLD1
2013-08-01 02:45:00,527.0,gas_ccgt,MW,nem,QLD1
2013-08-01 02:50:00,525.2,gas_ccgt,MW,nem,QLD1
2013-08-01 02:55:00,526.1,gas_ccgt,MW,nem,QLD1
2013-08-01 03:00:00,527.2,gas_ccgt,MW,nem,QLD1
2013-08-01 03:05:00,527.8,gas_ccgt,MW,nem,QLD1
2013-08-01 03:10:00,524.7,gas_ccgt,MW,nem,QLD1
2013-08-01 03:15:00,516.8,gas_ccgt,MW,nem,QLD1
2013-08-01 03:20:00,524.0,gas_ccgt,MW,nem,QLD1
2013-08-01 03:25:00,525.3,gas_ccgt,MW,nem,QLD1
2013-08-01 03:30:00,524.7,gas_ccgt,MW,nem,QLD1
2013-08-01 03:35:00,528.0,gas_ccgt,MW,nem,QLD1
2013-08-01 03:40:00,526.8,gas_ccgt,MW,nem,QLD1
2013-08-01 03:45:00,526.1,gas_ccgt,MW,nem,QLD1
2013-08-01 03:50:00,527.0,gas_ccgt,MW,nem,QLD1
2013-08-01 03:55:00,525.2,gas_ccgt,MW,nem,QLD1
2013-08-01 04:00:00,525.5,gas_ccgt,MW,nem,QLD1
2013-08-01 04:05:00,526.6,gas_ccgt,MW,nem,QLD1
2013-08-01 04:10:00,524.7,gas_ccgt,MW,nem,QLD1
2013-08-01 04:15:00,527.8,gas_ccgt,MW,nem,QLD1
2013-08-01 04:20:00,529.4,gas_ccgt,MW,nem,QLD1
2013-08-01 04:25:00,526.4,gas_ccgt,MW,nem,QLD1
2013-08-01 04:30:00,523.7,gas_ccgt,MW,nem,QLD1
2013-08-01 04:35:00,527.0,gas_ccgt,MW,nem,QLD1
2013-08-01 04:40:00,526.3,gas_ccgt,MW,nem,QLD1
2013-08-01 04:45:00,525.5,gas_ccgt,MW,nem,QLD1
2013-08-01 04:50:00,528.3,gas_ccgt,MW,nem,QLD1
2013-08-01 04:55:00,526.2,gas_ccgt,MW,nem,QLD1
2013-08-01 05:00:00,527.9,gas_ccgt,MW,nem,QLD1
2013-08-01 05:05:00,526.6,gas_ccgt,MW,nem,QLD1
2013-08-01 05:10:00,527.6,gas_ccgt,MW,nem,QLD1
2013-08-01 05:15:00,526.5,gas_ccgt,MW,nem,QLD1
2013-08-01 05:20:00,527.6,gas_ccgt,MW,nem,QLD1
2013-08-01 05:25:00,528.0,gas_ccgt,MW,nem,QLD1
2013-08-01 05:30:00,530.2,gas_ccgt,MW,nem,QLD1
2013-08-01 05:35:00,528.3,gas_ccgt,MW,nem,QLD1
2013-08-01 05:40:00,528.6,gas_ccgt,MW,nem,QLD1
2013-08-01 05:45:00,527.9,gas_ccgt,MW,nem,QLD1
2013-08-01 05:50:00,527.3,gas_ccgt,MW,nem,QLD1
2013-08-01 05:55:00,527.4,gas_ccgt,MW,nem,QLD1
2013-08-01 06:00:00,528.1,gas_ccgt,MW,nem,QLD1
2013-08-01 06:05:00,525.4,gas_ccgt,MW,nem,QLD1
2013-08-01 06:10:00,575.1,gas_ccgt,MW,nem,QLD1
2013-08-01 06:15:00,624.9,gas_ccgt,MW,nem,QLD1
2013-08-01 06:20:00,663.0,gas_ccgt,MW,nem,QLD1
2013-08-01 06:25:00,673.5,gas_ccgt,MW,nem,QLD1
2013-08-01 06:30:00,672.1,gas_ccgt,MW,nem,QLD1
2013-08-01 06:35:00,671.4,gas_ccgt,MW,nem,QLD1
2013-08-01 06:40:00,725.9,gas_ccgt,MW,nem,QLD1
2013-08-01 06:45:00,810.8,gas_ccgt,MW,nem,QLD1
2013-08-01 06:50:00,831.4,gas_ccgt,MW,nem,QLD1
2013-08-01 06:55:00,869.1,gas_ccgt,MW,nem,QLD1
2013-08-01 07:00:00,876.2,gas_ccgt,MW,nem,QLD1
2013-08-01 07:05:00,888.2,gas_ccgt,MW,nem,QLD1
2013-08-01 07:10:00,929.3,gas_ccgt,MW,nem,QLD1
2013-08-01 07:15:00,977.1,gas_ccgt,MW,nem,QLD1
2013-08-01 07:20:00,996.5,gas_ccgt,MW,nem,QLD1
