unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,0.0,1513.657,0.0,3674.94,185.336,737.314,54.44,942.736,1513.657,5594.766,7108.423,0.0,0.21293850970883416,0.0,0.516983865479024,0.026072730899666496,0.10372399053911113,0.007658520040239586,0.13262238333312468,0.21293850970883416,0.7870614902911658
Gwh,2018,2,0.0,1826.574,0.0,3338.124,165.118278,590.101808,194.59,891.383,1826.574,5179.317086,7005.8910860000005,0.0,0.26071972538226806,0.0,0.4764738644982126,0.0235684905707368,0.08422937221779128,0.027775196275724688,0.12723335105526645,0.26071972538226806,0.7392802746177318
Gwh,2018,3,0.0,1739.356,0.0,3643.914,205.999222,584.893192,227.807,898.466,1739.356,5561.079414,7300.435414,0.0,0.23825373438198602,0.0,0.4991365299954697,0.028217388459454977,0.0801175763952865,0.03120457713565083,0.12307019363215205,0.23825373438198602,0.7617462656180141
Gwh,2018,4,0.0,1125.781,0.0,2719.398,196.449,421.936,364.092,849.109,1125.781,4550.984,5676.765,0.0,0.19831382838641373,0.0,0.479040087091856,0.03460580101519087,0.07432683931781568,0.06413723308962058,0.1495762110991031,0.19831382838641373,0.8016861716135862
Gwh,2018,5,0.0,1222.289,0.0,2453.372,185.7755,329.664,516.844,796.669,1222.289,4282.3245,5504.6135,0.0,0.2220481056481077,0.0,0.445693780317183,0.03374905431598422,0.05988867338279063,0.09389287731100467,0.1447275090249297,0.2220481056481077,0.7779518943518922
Gwh,2018,6,0.0,1552.148,0.0,2096.16,145.0035,368.3735,463.694,761.573,1552.148,3834.804,5386.952,0.0,0.28813102474274876,0.0,0.3891180021652318,0.026917540754029363,0.06838254731061275,0.08607724739333114,0.14137363763404612,0.28813102474274876,0.7118689752572512
Gwh,2018,7,0.0,1827.332,0.0,2203.26,134.1335,278.6965,555.192,747.775,1827.332,3919.057,5746.389,0.0,0.31799657141206417,0.0,0.3834164376967867,0.02334222413414755,0.04849941415382773,0.09661580516042335,0.13012954744275057,0.31799657141206417,0.6820034285879358
Gwh,2018,8,0.0,1905.518,0.0,1907.02,101.843038,393.083125,422.038,785.781,1905.518,3609.7651629999996,5515.283163,0.0,0.34549776388335185,0.0,0.3457700980420178,0.018465604573710263,0.07127161260496101,0.0765215470406483,0.14247337385531078,0.34549776388335185,0.654502236116648
Gwh,2018,9,0.0,1724.363,0.0,1398.522,135.966962,471.221375,343.994,770.475,1724.363,3120.1793370000005,4844.542337,0.0,0.3559392982966102,0.0,0.28867990053855935,0.02806600758993429,0.09726850179449677,0.07100650093874905,0.15903979084165037,0.3559392982966102,0.6440607017033899
Gwh,2018,10,0.0,2719.505,0.0,1010.317,167.0635,563.112,242.095,841.35,2719.505,2823.9375,5543.4425,0.0,0.49058053727444634,0.0,0.18225443846490696,0.030137139512135286,0.10158164353648477,0.04367232094497237,0.15177392026705427,0.49058053727444634,0.5094194627255536
Gwh,2018,11,0.0,2978.349,0.0,1148.294,138.23525,683.758,110.606,980.087,2978.349,3060.98025,6039.32925,0.0,0.4931589050224411,0.0,0.1901360155186108,0.022889172667643516,0.11321753984517405,0.018314285481289168,0.1622840814648415,0.4931589050224411,0.506841094977559
Gwh,2018,12,0.0,2167.584,0.0,1660.927,153.7265,789.5515,56.597,945.847,2167.584,3606.649,5774.233,0.0,0.37538907764892754,0.0,0.28764461011531745,0.026622843241691143,0.13673703503131932,0.0098016481149964,0.16380478584774807,0.37538907764892754,0.6246109223510724
