unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,16604.35725,144.4655,4036.373,6693.78025,2981.947504,13785.160874,65.733128,4533.874532,20785.19575,28060.496287999995,48845.692037999994,0.3399349370888732,0.002957589379378874,0.08263518913520282,0.1370393164824547,0.061048321347974034,0.2822185600989274,0.0013457303040944175,0.09282035616309472,0.4255277156034548,0.5744722843965452
Gwh,2018,2,19572.95525,143.81625,5062.703124,6094.98375,2468.2988769999997,7947.80675,61.38901,4004.66175,24779.474624,20577.140137000002,45356.614761,0.43153474643415973,0.003170788886203667,0.11161995115105411,0.13437915907341452,0.054419821452864975,0.17522927563884116,0.0013534742467770213,0.08829278311668487,0.5463254864714174,0.45367451352858257
Gwh,2018,3,19498.123,139.422,4131.59275,6184.6615,2780.784747,10557.6955,85.088747,4278.406,23769.13775,23886.636494000002,47655.774244,0.4091450261655306,0.002925605599987784,0.08669658221994325,0.1297777991882834,0.05835147557906079,0.2215407401827963,0.0017854866141580508,0.0897772844502398,0.4987672139854617,0.5012327860145384
Gwh,2018,4,14664.08075,166.766,2261.29825,5178.989,3153.768375,8900.857874,97.938621,4027.984625,17092.145,21359.538494999997,38451.683495,0.381363816018792,0.004337027272724877,0.05880882303356221,0.13468822504672495,0.08201899340532373,0.2314816170573496,0.0025470567761418116,0.10475444138938085,0.4445096663250791,0.5554903336749208
Gwh,2018,5,14313.307,147.476,2192.503,4873.08675,3289.028749,7186.512498,117.21662300000001,4149.48825,16653.286,19615.33287,36268.61887,0.3946471480291028,0.004066214942692137,0.06045179188815359,0.13436096829236666,0.09068524943806332,0.19814684765800128,0.003231902031344157,0.11440987772027617,0.4591651548599485,0.5408348451400515
Gwh,2018,6,15965.49225,194.48125,2488.397,5700.44375,3041.9262439999998,5750.47875,136.124756,3738.254875,18648.3705,18367.228375,37015.598875,0.43131795068113693,0.0052540349450174864,0.06722563123733871,0.15400112177706865,0.0821795766231541,0.15535284919795855,0.003677497059001723,0.10099133847932373,0.5037976168634932,0.4962023831365067
Gwh,2018,7,18093.5715,152.6625,3345.81475,6157.0715,2565.230376,4423.8785,127.632244,3884.894784,21592.04875,17158.707404,38750.756154,0.4669217660706812,0.003939600543362341,0.0863419216054351,0.15888906723603233,0.06619820180554611,0.11416237872672712,0.0032936710574827145,0.100253392954733,0.5572032882194787,0.44279671178052127
Gwh,2018,8,16717.5105,269.14775,3123.958,6523.606,2623.608123,6127.5605,112.105751,4091.978713,20110.61625,19478.859087,39589.475336999996,0.4222715850031979,0.006798467211523177,0.07890880021540408,0.16478131989546957,0.06627034333410319,0.1547775121503879,0.002831705902786413,0.10336026628712784,0.5079788524301251,0.492021147569875
Gwh,2018,9,16658.50475,333.678125,2867.14075,5600.46075,2676.5626260000004,7959.672627999999,84.463877,3940.1785,19859.323625,20261.338381,40120.662006,0.4152101166104572,0.008316864884983673,0.0714629471859468,0.13959043719573863,0.06671282307355057,0.19839335220365106,0.0021052463438257455,0.09820821250184633,0.4949899286813877,0.5050100713186124
Gwh,2018,10,17943.8375,367.0675,3808.2765,5737.36925,2547.527864,10490.735375,67.690251,4201.36425,22119.1815,23044.68699,45163.86848999999,0.3973051490036345,0.00812745923395102,0.08432130876572749,0.12703449553419777,0.056406325436096416,0.23228159424214995,0.001498769996086312,0.09302489778815669,0.489753917003313,0.5102460829966871
Gwh,2018,11,18420.0065,370.716625,5023.569624,6325.3885,2294.153621,9918.887125,65.794753,4341.979,23814.292748999997,22946.202998999997,46760.495747999994,0.3939223955038553,0.007927987483234842,0.10743191541579976,0.13527205815114876,0.04906178996398095,0.21212108567998325,0.0014070584998623356,0.09285570930213485,0.5092822984028899,0.4907177015971101
Gwh,2018,12,15039.67825,365.763,4604.74475,6771.26575,2611.239509,13897.174249,63.972874000000004,4503.8095,20010.186,27847.461882000003,47857.647882,0.31425861728688625,0.007642728303360038,0.09621753165457836,0.1414876419897514,0.054562637834571215,0.29038565128118093,0.001336732514680505,0.09410845913499132,0.4181188772448247,0.5818811227551755
