unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,312.2475,157.949,2917.684,40607.278,8329.0085,3468.307136,155.2845,405.101,3387.8805,52964.979136,56352.859636,0.0055409344266981325,0.0028028568739943264,0.05177526072050638,0.720589483165443,0.14780099100204605,0.06154624908838406,0.0027555744464971095,0.007188650276430845,0.060119052021198834,0.9398809479788012
Gwh,2018,2,984.493,164.87441,4628.623,36300.033,7639.821033,2545.799125,147.2605,504.473,5777.99041,47137.386658,52915.377068,0.01860504553780004,0.0031158128153962643,0.08747217267396379,0.686001593702184,0.1443780892496011,0.04811076224078434,0.002782943411907655,0.009533580368362802,0.1091930310271601,0.89080696897284
Gwh,2018,3,840.9915,152.32359,3741.358,35617.409,7885.408240000001,2865.265875,188.8795,510.2645,4734.67309,47067.227115,51801.900205,0.016234761595074195,0.0029405019776725778,0.07222433897586789,0.6875695458863139,0.152222374252574,0.05531198399404353,0.0036461886388825765,0.009850304679571358,0.09139960254861466,0.9086003974513854
Gwh,2018,4,261.0915,126.1275,839.171,30491.277,7686.219929,2065.51,214.972,551.848,1226.39,41009.826928999995,42236.216928999995,0.006181697106985233,0.0029862404630609574,0.019868517140412097,0.7219225398727472,0.18198173245299654,0.04890376435636193,0.005089755087709978,0.013065753519726175,0.02903645471045829,0.9709635452895418
Gwh,2018,5,158.8765,129.0745,612.397,30453.459,8372.106071,1580.132,252.4335,451.464,900.348,41109.594571,42009.942571,0.0037818785334325705,0.003072475040446777,0.014577430068251166,0.7249107505569982,0.19928868164602948,0.0376132863626142,0.006008898954655037,0.010746598837572594,0.02143178364213051,0.9785682163578695
Gwh,2018,6,274.0095,126.286,731.958,28504.825,8101.721111,1361.479,234.68,376.576,1132.2535,38579.281111000004,39711.534611,0.006899997763473487,0.003180083601327738,0.01843187394216816,0.7177971156043975,0.20401430441713128,0.034284220273443515,0.005909618006426631,0.009482786391631649,0.028511955306969386,0.9714880446930306
Gwh,2018,7,585.586,117.376,1919.05,29866.826,5942.5663890000005,1149.832,241.9995,481.765,2622.012,37682.988889,40305.000888999995,0.014528867065719818,0.0029121944525755897,0.04761319830472316,0.741020353336631,0.14743992700473654,0.028528271297317134,0.006004205301135381,0.011952983237161591,0.06505425982301857,0.9349457401769815
Gwh,2018,8,506.708,128.2235,1798.224,27202.693,4677.587553,1418.589,233.846,442.92,2433.1555,33975.635553,36408.791053,0.013917188276380532,0.003521773074347512,0.049389829983158155,0.7471462856429714,0.12847412445502163,0.038962815269943205,0.006422789475750298,0.012165193822427247,0.0668287913338862,0.9331712086661138
Gwh,2018,9,347.2645,118.712,1626.512,29990.717,4007.8374470000003,1592.3605,181.3945,487.042,2092.4885,36259.351446999994,38351.839947,0.009054702472681864,0.0030953404103702207,0.042410272942517084,0.7819890008261773,0.10450182970461384,0.04151979415330657,0.004729747001726034,0.012699312488607157,0.05456031582556917,0.9454396841744307
Gwh,2018,10,795.388,140.5,2715.9705,31478.363,4070.5297889999997,2371.78,170.685,449.2905,3651.8585,38540.648289,42192.506789,0.01885140420733109,0.0033299751707720226,0.06437092049501264,0.7460652470216991,0.09647518241464682,0.056213299007357075,0.004045386562442866,0.010648585120738416,0.08655229987311575,0.9134477001268843
Gwh,2018,11,525.7995,162.246,4572.101,32544.298,4999.4654740000005,2652.336,143.2985,425.753,5260.1465,40765.150974,46025.297474,0.011424141262683369,0.0035251483185231745,0.09933886907700727,0.707095875227846,0.10862429464631342,0.057627786143008036,0.003113472543679925,0.009250412780938803,0.11428815865821382,0.8857118413417862
Gwh,2018,12,256.716,151.3425,3836.132,38754.911,6127.595824,3160.91,141.1095,428.67,4244.1905,48613.196324000004,52857.386824,0.00485676677234898,0.0028632232710241105,0.0725751352932604,0.7331976347798422,0.11592695349096889,0.05980072398442487,0.002669626867288281,0.008109935540842167,0.0802951253366335,0.9197048746633666
