datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Solar,Other
2022-07-16 18:00:00,10247,MIDW,1845,1629,37783,43374,1705,702
2022-07-16 19:00:00,10245,MIDW,1712,1827,38734,45914,1831,694
2022-07-16 20:00:00,10236,MIDW,1512,2349,39385,46694,1744,699
2022-07-16 21:00:00,10228,MIDW,1724,2694,39873,47627,1461,704
2022-07-16 22:00:00,10227,MIDW,1657,2698,40076,48127,1399,713
2022-07-16 23:00:00,10225,MIDW,1610,2629,39983,47904,1272,707
2022-07-17 00:00:00,10217,MIDW,1410,2352,39915,47216,687,708
2022-07-17 01:00:00,10226,MIDW,1268,2035,39571,44978,190,707
2022-07-17 02:00:00,10233,MIDW,1943,1156,38833,42689,9,690
2022-07-17 03:00:00,10236,MIDW,2400,859,37981,40033,0,683
2022-07-17 04:00:00,10235,MIDW,2568,857,37320,35996,0,685
2022-07-17 05:00:00,10241,MIDW,2601,835,35769,33144,0,682
2022-07-17 06:00:00,10251,MIDW,3406,817,33069,30110,0,675
2022-07-17 07:00:00,10258,MIDW,3477,815,31257,28107,0,669
2022-07-17 08:00:00,10263,MIDW,3008,821,30818,27432,0,670
2022-07-17 09:00:00,10261,MIDW,2363,822,30094,26612,0,665
2022-07-17 10:00:00,10261,MIDW,2042,809,29490,25220,0,666
2022-07-17 11:00:00,10264,MIDW,1928,804,29885,25075,2,667
2022-07-17 12:00:00,10264,MIDW,2159,802,30444,24438,69,670
2022-07-17 13:00:00,10264,MIDW,1831,811,31384,25841,397,669
2022-07-17 14:00:00,10263,MIDW,1231,835,32725,28510,721,674
2022-07-17 15:00:00,10260,MIDW,925,856,34763,31057,966,676
2022-07-17 16:00:00,10255,MIDW,1128,878,35928,34305,1189,674
2022-07-17 17:00:00,10253,MIDW,1296,885,37234,38092,1381,680
2022-07-17 18:00:00,10251,MIDW,1428,963,38492,40589,1428,689
2022-07-17 19:00:00,10248,MIDW,1186,1730,38938,42500,1431,695
2022-07-17 20:00:00,10240,MIDW,1115,1936,39381,43475,1430,711
2022-07-17 21:00:00,10235,MIDW,1248,2598,39529,44178,1345,720
2022-07-17 22:00:00,10229,MIDW,1486,2880,39775,44705,1206,722
2022-07-17 23:00:00,10226,MIDW,1469,2981,40243,45066,1115,724
2022-07-18 00:00:00,10226,MIDW,1316,2895,40489,44927,898,736
2022-07-18 01:00:00,10232,MIDW,1435,2051,40066,44148,343,742
2022-07-18 02:00:00,10239,MIDW,1709,1430,39792,42284,35,736
2022-07-18 03:00:00,10243,MIDW,2293,848,39284,39812,7,724
2022-07-18 04:00:00,10247,MIDW,2983,726,37960,35624,6,714
2022-07-18 05:00:00,10253,MIDW,3469,711,35953,32233,1,710
2022-07-18 06:00:00,10260,MIDW,3986,697,33562,29960,0,702
2022-07-18 07:00:00,10266,MIDW,4519,699,31502,27912,0,692
2022-07-18 08:00:00,10271,MIDW,4772,737,30164,26605,0,690
2022-07-18 09:00:00,10274,MIDW,4864,749,29566,25880,0,686
2022-07-18 10:00:00,10278,MIDW,4514,785,29647,26894,0,693
2022-07-18 11:00:00,10280,MIDW,4368,794,31103,28072,1,693
2022-07-18 12:00:00,10282,MIDW,4250,800,33235,29085,139,715
2022-07-18 13:00:00,10280,MIDW,3747,800,35757,31030,788,718
2022-07-18 14:00:00,10280,MIDW,2619,835,37285,34160,1446,721
2022-07-18 15:00:00,10268,MIDW,1991,804,38743,39376,1698,708
2022-07-18 16:00:00,10262,MIDW,2275,1021,39606,43796,1742,697
2022-07-18 17:00:00,10257,MIDW,3128,1366,40516,47539,1819,735
2022-07-18 18:00:00,10251,MIDW,3767,2045,41480,50614,1876,749
2022-07-18 19:00:00,10245,MIDW,4530,2843,42450,51908,1877,760
2022-07-18 20:00:00,10238,MIDW,5318,3529,43355,52334,1840,760
2022-07-18 21:00:00,10237,MIDW,5741,3635,43788,53071,1872,764
2022-07-18 22:00:00,10227,MIDW,6037,3539,43859,53843,1708,763
2022-07-18 23:00:00,10226,MIDW,6463,3346,43644,53328,1560,758
2022-07-19 00:00:00,10226,MIDW,6882,3167,43499,52192,1185,762
2022-07-19 01:00:00,10220,MIDW,7029,2379,43237,50938,430,766
2022-07-19 02:00:00,10219,MIDW,7982,1147,42124,47848,16,756
2022-07-19 03:00:00,10218,MIDW,10389,929,40451,42582,0,745
2022-07-19 04:00:00,10221,MIDW,12488,843,38296,37073,0,713
2022-07-19 05:00:00,10222,MIDW,14201,795,35279,31912,0,698
2022-07-19 06:00:00,10225,MIDW,14482,795,33355,28920,0,699
2022-07-19 07:00:00,10235,MIDW,15098,814,31262,25791,0,684
2022-07-19 08:00:00,10243,MIDW,15543,842,29210,24205,0,657
2022-07-19 09:00:00,10246,MIDW,15670,829,27695,24001,0,663
2022-07-19 10:00:00,10247,MIDW,15808,850,27054,24325,0,667
2022-07-19 11:00:00,10248,MIDW,15795,846,27908,25699,3,678
2022-07-19 12:00:00,10251,MIDW,15326,852,30276,26758,210,698
2022-07-19 13:00:00,10253,MIDW,14857,879,32452,28389,955,710
2022-07-19 14:00:00,10254,MIDW,13838,860,35145,32013,1573,717
2022-07-19 15:00:00,10248,MIDW,14537,813,37212,35845,1681,749
2022-07-19 16:00:00,10245,MIDW,14577,848,39461,40350,1818,786
2022-07-19 17:00:00,10235,MIDW,16186,885,40264,43955,1853,775
2022-07-19 18:00:00,10230,MIDW,16917,1488,40740,47204,1833,757
2022-07-19 19:00:00,10226,MIDW,16808,2890,41026,48783,1685,755
2022-07-19 20:00:00,10227,MIDW,17003,3262,41275,50077,1744,831
2022-07-19 21:00:00,10236,MIDW,16905,3469,41424,50092,1700,833
2022-07-19 22:00:00,10233,MIDW,16413,3543,41974,50557,1630,848
2022-07-19 23:00:00,10232,MIDW,15004,3363,42749,50990,1515,869
2022-07-20 00:00:00,10226,MIDW,13345,3122,43191,50707,1205,802
2022-07-20 01:00:00,10228,MIDW,11231,2481,43157,49609,432,751
2022-07-20 02:00:00,10234,MIDW,10685,1223,42860,47328,23,748
2022-07-20 03:00:00,10241,MIDW,12334,951,41802,42759,1,738
2022-07-20 04:00:00,10249,MIDW,14401,880,39541,36536,1,734
2022-07-20 05:00:00,10253,MIDW,16237,852,37071,31434,0,730
2022-07-20 06:00:00,10251,MIDW,16578,840,34132,28773,0,713
2022-07-20 07:00:00,10251,MIDW,17606,829,31375,26328,0,676
2022-07-20 08:00:00,10259,MIDW,17696,840,29870,25065,0,652
2022-07-20 09:00:00,10261,MIDW,16982,855,29382,24869,1,649
2022-07-20 10:00:00,10261,MIDW,16639,849,29252,25864,1,652
2022-07-20 11:00:00,10263,MIDW,16061,846,29988,27374,1,663
2022-07-20 12:00:00,10268,MIDW,16632,846,31703,27550,137,688
2022-07-20 13:00:00,10266,MIDW,16735,852,33726,29270,855,697
2022-07-20 14:00:00,10270,MIDW,16002,1238,36361,31397,1581,734
2022-07-20 15:00:00,10266,MIDW,15587,1728,39343,35543,1748,745
2022-07-20 16:00:00,10267,MIDW,15767,1467,40841,40923,1730,765
2022-07-20 17:00:00,10271,MIDW,16869,939,40663,45512,1716,764
2022-07-20 18:00:00,10270,MIDW,17328,1212,41132,47668,1761,774
2022-07-20 19:00:00,10262,MIDW,17848,2210,41608,48933,1812,780
2022-07-20 20:00:00,10265,MIDW,18373,3121,41428,49613,1721,792
2022-07-20 21:00:00,10262,MIDW,18417,2910,41880,50477,1865,834
2022-07-20 22:00:00,10257,MIDW,18389,3120,42366,50486,1857,875
2022-07-20 23:00:00,10249,MIDW,17206,3081,42655,50978,1593,871
2022-07-21 00:00:00,10244,MIDW,14441,2904,43231,50756,1179,846
2022-07-21 01:00:00,10244,MIDW,10288,2310,44024,50964,437,794
2022-07-21 02:00:00,10250,MIDW,8954,1214,44081,49498,21,781
2022-07-21 03:00:00,10260,MIDW,9202,958,42833,46099,0,780
2022-07-21 04:00:00,10264,MIDW,9851,838,41519,41340,0,763
2022-07-21 05:00:00,10271,MIDW,10402,790,39531,36387,0,741
2022-07-21 06:00:00,10269,MIDW,11083,792,36852,32161,0,739
2022-07-21 07:00:00,10260,MIDW,11988,834,33948,28699,0,721
2022-07-21 08:00:00,10268,MIDW,13466,834,31779,25983,0,699
2022-07-21 09:00:00,10274,MIDW,13418,836,30593,25456,1,696
2022-07-21 10:00:00,10286,MIDW,12628,831,30108,26359,0,671
2022-07-21 11:00:00,10292,MIDW,11676,827,32127,28191,4,699
2022-07-21 12:00:00,10293,MIDW,10314,824,34299,30183,211,739
2022-07-21 13:00:00,10295,MIDW,10060,833,36410,32174,995,743
2022-07-21 14:00:00,10296,MIDW,7241,804,39597,35873,1712,754
2022-07-21 15:00:00,10289,MIDW,6337,789,42143,40431,2000,766
2022-07-21 16:00:00,10284,MIDW,6897,803,43633,44830,2041,768
2022-07-21 17:00:00,10276,MIDW,7749,997,44630,48869,2086,781
2022-07-21 18:00:00,10269,MIDW,8782,1804,45059,50561,2079,792
2022-07-21 19:00:00,10268,MIDW,10178,2357,45869,51530,2036,814
2022-07-21 20:00:00,10259,MIDW,10324,2843,46331,52793,1994,799
2022-07-21 21:00:00,10253,MIDW,9513,3173,47144,54170,1996,805
2022-07-21 22:00:00,10252,MIDW,8105,3214,47590,55094,1956,793
2022-07-21 23:00:00,10251,MIDW,7076,3142,47793,55158,1799,788
2022-07-22 00:00:00,10248,MIDW,6183,3076,47172,54331,1377,788
2022-07-22 01:00:00,10251,MIDW,4835,2627,46293,52890,452,785
2022-07-22 02:00:00,10259,MIDW,4794,1341,45517,50625,19,781
2022-07-22 03:00:00,10269,MIDW,5512,950,44116,46297,0,778
2022-07-22 04:00:00,10275,MIDW,6698,841,41915,40121,0,759
2022-07-22 05:00:00,10277,MIDW,7521,751,39462,35270,0,736
2022-07-22 06:00:00,10283,MIDW,7132,783,37084,31967,0,724
2022-07-22 07:00:00,10285,MIDW,7372,835,35287,29008,0,720
2022-07-22 08:00:00,10283,MIDW,9162,843,33432,26079,0,720
2022-07-22 09:00:00,10285,MIDW,9957,843,31598,24688,0,716
2022-07-22 10:00:00,10288,MIDW,9122,842,31798,25341,0,708
2022-07-22 11:00:00,10294,MIDW,7527,839,33820,27133,3,709
2022-07-22 12:00:00,10298,MIDW,8303,838,34561,28194,204,715
2022-07-22 13:00:00,10304,MIDW,8775,829,35596,30051,885,764
2022-07-22 14:00:00,10307,MIDW,8314,814,38754,32014,1485,784
2022-07-22 15:00:00,10306,MIDW,7380,818,41238,36528,1809,780
2022-07-22 16:00:00,10294,MIDW,7118,869,42973,40988,1949,775
2022-07-22 17:00:00,10284,MIDW,7435,1508,44182,44359,2004,783
2022-07-22 18:00:00,10274,MIDW,7619,2232,44701,47553,2028,788
2022-07-22 19:00:00,10269,MIDW,6923,3121,45357,50489,2042,797
2022-07-22 20:00:00,10263,MIDW,6376,3057,46270,52224,1996,788
2022-07-22 21:00:00,10259,MIDW,6494,3289,46634,53268,1931,786
2022-07-22 22:00:00,10253,MIDW,6605,3308,46970,53959,1877,853
2022-07-22 23:00:00,10253,MIDW,6571,3214,46655,53551,1587,878
2022-07-23 00:00:00,10253,MIDW,6105,3114,46582,52730,1053,817
2022-07-23 01:00:00,10255,MIDW,5322,2162,46096,50674,352,785
2022-07-23 02:00:00,10194,MIDW,6240,1453,44948,47405,20,782
2022-07-23 03:00:00,10112,MIDW,8087,901,43969,43175,0,777
2022-07-23 04:00:00,10160,MIDW,9450,847,42236,37050,0,756
2022-07-23 05:00:00,10217,MIDW,10809,827,40105,32006,0,750
2022-07-23 06:00:00,10244,MIDW,11526,792,36558,29448,0,730
2022-07-23 07:00:00,10269,MIDW,11813,783,34186,26812,0,716
2022-07-23 08:00:00,10281,MIDW,12499,783,32553,24375,0,724
2022-07-23 09:00:00,10286,MIDW,12873,759,31890,22625,0,726
2022-07-23 10:00:00,10288,MIDW,12458,755,31123,22769,0,718
2022-07-23 11:00:00,10292,MIDW,11837,751,31239,23609,0,707
2022-07-23 12:00:00,10295,MIDW,11865,728,32054,23007,116,699
2022-07-23 13:00:00,10297,MIDW,11390,703,33512,23947,742,713
2022-07-23 14:00:00,10290,MIDW,9326,716,36501,27818,1390,749
2022-07-23 15:00:00,10283,MIDW,8950,712,39080,32104,1462,777
2022-07-23 16:00:00,10279,MIDW,9929,772,40639,35234,1672,777
2022-07-23 17:00:00,10271,MIDW,12057,891,40680,37648,1783,777
2022-07-23 18:00:00,10269,MIDW,13414,1621,40649,39705,1844,757
2022-07-23 19:00:00,10272,MIDW,12629,2224,40961,41151,1842,748
2022-07-23 20:00:00,10271,MIDW,11448,2608,41741,43018,1736,749
2022-07-23 21:00:00,10272,MIDW,11236,3042,42088,43765,1503,761
2022-07-23 22:00:00,10272,MIDW,11505,3100,42329,44898,1195,761
2022-07-23 23:00:00,10268,MIDW,11225,3016,42273,44455,1170,763
2022-07-24 00:00:00,10261,MIDW,10730,2789,42398,44329,707,760
2022-07-24 01:00:00,10265,MIDW,10529,2203,42140,41815,250,754
2022-07-24 02:00:00,10273,MIDW,11368,1254,41936,38938,12,753
2022-07-24 03:00:00,10271,MIDW,13186,790,40382,35314,0,739
2022-07-24 04:00:00,10275,MIDW,13913,687,38140,31353,0,731
2022-07-24 05:00:00,10276,MIDW,13283,654,35985,28226,0,726
2022-07-24 06:00:00,10278,MIDW,12571,668,33615,25972,0,719
2022-07-24 07:00:00,10287,MIDW,12318,697,31682,23921,1,716
2022-07-24 08:00:00,10289,MIDW,12708,712,30571,21638,1,710
2022-07-24 09:00:00,10289,MIDW,13236,721,29855,19830,0,684
2022-07-24 10:00:00,10291,MIDW,12880,721,29477,19705,0,688
2022-07-24 11:00:00,10294,MIDW,11406,709,30354,20390,0,689
2022-07-24 12:00:00,10299,MIDW,10727,670,31293,19507,103,696
2022-07-24 13:00:00,10299,MIDW,9773,684,32767,20611,602,705
2022-07-24 14:00:00,10295,MIDW,7987,715,34845,25165,884,723
2022-07-24 15:00:00,10287,MIDW,8464,724,36465,28197,1285,738
2022-07-24 16:00:00,10288,MIDW,10603,766,37392,30900,1461,754
2022-07-24 17:00:00,10280,MIDW,12327,830,38290,34364,1693,751
2022-07-24 18:00:00,10270,MIDW,11959,919,39339,36893,1865,751
2022-07-24 19:00:00,10262,MIDW,11993,1453,39889,38305,1838,756
2022-07-24 20:00:00,10259,MIDW,11160,2794,40775,40446,1574,750
2022-07-24 21:00:00,10252,MIDW,10036,2928,41592,42464,1533,745
2022-07-24 22:00:00,10249,MIDW,9083,3220,42641,43674,1441,744
2022-07-24 23:00:00,10248,MIDW,8212,2996,43001,43631,1393,747
2022-07-25 00:00:00,10255,MIDW,7053,2820,43060,43728,790,757
2022-07-25 01:00:00,10267,MIDW,5522,2388,42659,43051,310,757
2022-07-25 02:00:00,10275,MIDW,4861,2274,42414,41221,15,759
2022-07-25 03:00:00,10274,MIDW,5129,1468,41715,38627,0,759
2022-07-25 04:00:00,10279,MIDW,5874,746,40189,33986,0,749
2022-07-25 05:00:00,10285,MIDW,6727,718,38324,29981,0,734
2022-07-25 06:00:00,10291,MIDW,7715,760,35873,26889,0,720
2022-07-25 07:00:00,10296,MIDW,8325,757,33760,24849,0,717
2022-07-25 08:00:00,10303,MIDW,7659,756,32922,24466,0,707
2022-07-25 09:00:00,10309,MIDW,6702,747,32604,24481,0,697
2022-07-25 10:00:00,10317,MIDW,5398,744,33127,25660,0,701
2022-07-25 11:00:00,10319,MIDW,3955,720,34780,27479,2,709
2022-07-25 12:00:00,10324,MIDW,3251,690,36309,28913,199,731
2022-07-25 13:00:00,10324,MIDW,2714,637,37986,30607,787,743
2022-07-25 14:00:00,10323,MIDW,2310,703,39828,32464,1204,747
2022-07-25 15:00:00,10324,MIDW,1963,705,40973,35608,1452,746
2022-07-25 16:00:00,10322,MIDW,2368,727,41752,38380,1525,759
2022-07-25 17:00:00,10315,MIDW,2712,1364,42054,40904,1542,753
2022-07-25 18:00:00,10308,MIDW,2953,2313,42956,41828,1565,766
2022-07-25 19:00:00,10305,MIDW,2781,2468,43719,43047,1474,764
2022-07-25 20:00:00,10300,MIDW,2651,2748,44154,43526,1395,747
2022-07-25 21:00:00,10305,MIDW,2484,3305,44239,43809,1323,756
2022-07-25 22:00:00,10303,MIDW,2236,3310,43955,44179,1230,766
2022-07-25 23:00:00,10299,MIDW,1811,3073,44187,44305,1134,768
2022-07-26 00:00:00,10300,MIDW,1608,2328,44004,43544,744,768
2022-07-26 01:00:00,10299,MIDW,1690,1483,43348,41495,251,772
2022-07-26 02:00:00,10299,MIDW,2141,1059,42950,39415,12,771
2022-07-26 03:00:00,10304,MIDW,3320,724,42224,35995,0,754
2022-07-26 04:00:00,10310,MIDW,4612,637,40109,30921,0,738
2022-07-26 05:00:00,10318,MIDW,5307,608,37850,27843,0,728
2022-07-26 06:00:00,10324,MIDW,5519,609,35434,25535,0,714
2022-07-26 07:00:00,10327,MIDW,5589,656,33416,23431,0,699
2022-07-26 08:00:00,10332,MIDW,5617,650,32122,22235,0,683
2022-07-26 09:00:00,10336,MIDW,5823,657,31589,21490,0,680
2022-07-26 10:00:00,10338,MIDW,5637,656,31669,22372,0,685
2022-07-26 11:00:00,10339,MIDW,5383,618,33158,23715,1,716
2022-07-26 12:00:00,10338,MIDW,5144,601,34746,25151,101,754
2022-07-26 13:00:00,10338,MIDW,4555,601,36446,27002,487,752
2022-07-26 14:00:00,10332,MIDW,3594,598,38267,29332,958,755
2022-07-26 15:00:00,10321,MIDW,3548,581,39313,31958,1126,758
2022-07-26 16:00:00,10321,MIDW,3548,555,40197,34203,1216,758
2022-07-26 17:00:00,10317,MIDW,3363,689,40811,36714,1294,792
2022-07-26 18:00:00,10312,MIDW,2707,1538,41613,38614,1401,811
2022-07-26 19:00:00,10306,MIDW,2355,2328,42532,40170,1464,805
2022-07-26 20:00:00,10304,MIDW,2577,2774,43024,40795,1523,765
2022-07-26 21:00:00,10302,MIDW,2623,3108,43134,41561,1430,764
2022-07-26 22:00:00,10305,MIDW,2715,3207,43467,41698,1358,765
2022-07-26 23:00:00,10304,MIDW,2820,3203,43510,41796,1068,771
2022-07-27 00:00:00,10303,MIDW,3153,2834,42895,41450,694,764
2022-07-27 01:00:00,10306,MIDW,2802,2118,42289,40589,212,765
2022-07-27 02:00:00,10304,MIDW,3029,1135,41862,39409,6,766
2022-07-27 03:00:00,10308,MIDW,3981,676,41098,36231,0,754
2022-07-27 04:00:00,10315,MIDW,4245,683,39284,32981,0,739
2022-07-27 05:00:00,10313,MIDW,5032,680,37791,29790,0,738
2022-07-27 06:00:00,10316,MIDW,4736,639,35386,26866,0,739
2022-07-27 07:00:00,10322,MIDW,4433,637,32832,25641,0,733
2022-07-27 08:00:00,10324,MIDW,4753,684,31431,24438,0,732
2022-07-27 09:00:00,10328,MIDW,5014,684,31259,23853,0,735
2022-07-27 10:00:00,10328,MIDW,5303,683,31314,24327,0,736
2022-07-27 11:00:00,10333,MIDW,5723,683,32131,26158,2,757
2022-07-27 12:00:00,10335,MIDW,6361,641,33414,27952,59,778
2022-07-27 13:00:00,10333,MIDW,5618,630,35746,29929,409,783
2022-07-27 14:00:00,10328,MIDW,3688,635,37813,32866,742,810
2022-07-27 15:00:00,10324,MIDW,3244,834,39049,35830,1092,806
2022-07-27 16:00:00,10327,MIDW,3870,1257,39675,38656,1362,804
2022-07-27 17:00:00,10320,MIDW,4875,1108,40913,41481,1579,827
2022-07-27 18:00:00,10313,MIDW,5656,1304,41952,43196,1701,833
2022-07-27 19:00:00,10308,MIDW,6366,1901,42347,44414,1774,814
2022-07-27 20:00:00,10302,MIDW,6983,2572,42775,44980,1739,787
2022-07-27 21:00:00,10296,MIDW,7332,3139,43305,45053,1622,780
2022-07-27 22:00:00,10296,MIDW,7519,3163,43264,45638,1676,764
2022-07-27 23:00:00,10295,MIDW,7915,3060,43250,45161,1483,763
2022-07-28 00:00:00,10296,MIDW,7282,2963,43272,44570,1037,947
2022-07-28 01:00:00,10294,MIDW,6716,2544,43067,41734,294,858
2022-07-28 02:00:00,10292,MIDW,6832,1578,42506,40450,11,810
2022-07-28 03:00:00,10295,MIDW,6115,750,41970,38503,0,795
2022-07-28 04:00:00,10298,MIDW,6209,684,40565,33568,0,780
2022-07-28 05:00:00,10302,MIDW,7158,696,38662,29577,0,773
2022-07-28 06:00:00,10303,MIDW,7573,704,35749,28174,0,771
2022-07-28 07:00:00,10305,MIDW,7243,704,33693,26634,0,764
2022-07-28 08:00:00,10313,MIDW,7028,693,32680,25228,0,752
2022-07-28 09:00:00,10317,MIDW,7695,693,31867,24742,0,734
2022-07-28 10:00:00,10322,MIDW,7292,688,31979,25438,0,728
2022-07-28 11:00:00,10325,MIDW,7169,696,32975,26343,1,737
2022-07-28 12:00:00,10326,MIDW,7331,735,34485,27911,140,768
2022-07-28 13:00:00,10327,MIDW,6796,746,35942,30156,663,777
2022-07-28 14:00:00,10321,MIDW,5061,720,37259,33423,1345,791
2022-07-28 15:00:00,10313,MIDW,5455,719,37797,37082,1723,850
2022-07-28 16:00:00,10310,MIDW,7592,771,38705,39732,1796,861
2022-07-28 17:00:00,10307,MIDW,8457,1078,39685,42394,1849,811
2022-07-28 18:00:00,10297,MIDW,8966,1721,40338,44380,1780,825
2022-07-28 19:00:00,10291,MIDW,9490,2262,40093,44630,1750,794
2022-07-28 20:00:00,10290,MIDW,9561,2735,40080,45173,1588,774
2022-07-28 21:00:00,10293,MIDW,9329,3148,39758,44220,1322,784
2022-07-28 22:00:00,10314,MIDW,9053,3112,40096,43641,1134,761
2022-07-28 23:00:00,10302,MIDW,8679,3123,40098,43040,1154,740
2022-07-29 00:00:00,10303,MIDW,7373,2651,40556,42396,916,763
2022-07-29 01:00:00,10305,MIDW,5220,1814,40825,42356,323,786
2022-07-29 02:00:00,10309,MIDW,3975,1078,40293,41601,14,794
2022-07-29 03:00:00,10315,MIDW,3799,710,39484,38869,0,785
2022-07-29 04:00:00,10320,MIDW,4203,627,38003,34728,0,769
2022-07-29 05:00:00,10330,MIDW,4559,643,35761,31113,0,745
2022-07-29 06:00:00,10326,MIDW,4565,657,33199,29072,0,733
2022-07-29 07:00:00,10335,MIDW,4366,658,31661,27469,0,715
2022-07-29 08:00:00,10344,MIDW,4477,698,30717,26280,0,721
2022-07-29 09:00:00,10348,MIDW,4407,676,30524,25166,0,708
2022-07-29 10:00:00,10351,MIDW,4143,683,30537,25620,0,711
2022-07-29 11:00:00,10356,MIDW,4052,724,30921,26645,1,710
2022-07-29 12:00:00,10359,MIDW,3594,757,31979,28301,201,719
2022-07-29 13:00:00,10358,MIDW,2879,760,33845,30385,963,559
2022-07-29 14:00:00,10353,MIDW,1476,733,36157,33209,1594,500
2022-07-29 15:00:00,10347,MIDW,845,724,37952,36481,1822,524
2022-07-29 16:00:00,10341,MIDW,1508,842,38597,38987,1851,514
2022-07-29 17:00:00,10342,MIDW,2237,1570,38889,40866,1846,516
2022-07-29 18:00:00,10337,MIDW,2607,1933,39745,42080,1862,514
2022-07-29 19:00:00,10336,MIDW,2766,2798,40207,42609,1720,516
2022-07-29 20:00:00,10333,MIDW,2865,2967,40586,42820,1597,515
2022-07-29 21:00:00,10330,MIDW,2795,3133,40865,43211,1521,518
2022-07-29 22:00:00,10325,MIDW,2857,3047,41151,43299,1421,522
2022-07-29 23:00:00,10325,MIDW,2641,3101,40440,42943,1299,500
2022-07-30 00:00:00,10320,MIDW,2196,2589,39619,42521,992,501
2022-07-30 01:00:00,10322,MIDW,1479,1734,39538,40915,336,501
2022-07-30 02:00:00,10323,MIDW,1399,847,38700,39270,14,505
2022-07-30 03:00:00,10331,MIDW,2049,716,37794,36300,0,500
2022-07-30 04:00:00,10337,MIDW,2972,659,36664,32260,0,484
2022-07-30 05:00:00,10337,MIDW,4198,635,34179,28629,0,482
2022-07-30 06:00:00,10345,MIDW,5304,621,30798,26500,0,475
2022-07-30 07:00:00,10350,MIDW,6916,658,28571,23401,0,470
2022-07-30 08:00:00,10354,MIDW,8080,698,26955,21829,0,467
2022-07-30 09:00:00,10354,MIDW,8104,700,25633,20422,0,473
2022-07-30 10:00:00,10359,MIDW,7647,695,25111,20379,0,476
2022-07-30 11:00:00,10365,MIDW,7234,667,25413,20974,1,474
2022-07-30 12:00:00,10365,MIDW,7232,664,26218,21091,159,460
2022-07-30 13:00:00,10367,MIDW,6280,673,27492,22239,954,457
2022-07-30 14:00:00,10364,MIDW,4466,675,29387,26272,1674,455
2022-07-30 15:00:00,10353,MIDW,3434,667,32068,29685,1825,458
2022-07-30 16:00:00,10345,MIDW,3941,726,33819,32276,1837,461
2022-07-30 17:00:00,10340,MIDW,5044,745,34358,34484,1847,473
2022-07-30 18:00:00,10338,MIDW,5822,769,35451,36086,1798,489
2022-07-30 19:00:00,10339,MIDW,6477,861,35890,37342,1717,495
2022-07-30 20:00:00,10332,MIDW,6899,1061,36537,38649,1675,488
2022-07-30 21:00:00,10335,MIDW,7012,1232,37525,39419,1529,488
2022-07-30 22:00:00,10331,MIDW,6719,1299,37741,40544,1480,490
2022-07-30 23:00:00,10332,MIDW,6193,1296,37755,41428,1261,494
2022-07-31 00:00:00,10329,MIDW,5704,1281,37278,40920,891,499
2022-07-31 01:00:00,10328,MIDW,4961,1061,37060,39729,288,497
2022-07-31 02:00:00,10329,MIDW,5765,844,35945,37392,11,492
2022-07-31 03:00:00,10334,MIDW,7549,765,34445,33775,0,487
2022-07-31 04:00:00,10333,MIDW,9689,736,33229,28193,0,469
2022-07-31 05:00:00,10337,MIDW,11621,687,30097,24014,0,449
2022-07-31 06:00:00,10339,MIDW,12805,666,26800,21037,0,439
2022-07-31 07:00:00,10340,MIDW,12828,655,24588,18360,0,445
2022-07-31 08:00:00,10340,MIDW,12436,648,23762,17495,0,442
2022-07-31 09:00:00,10344,MIDW,12107,641,23579,16456,0,437
2022-07-31 10:00:00,10350,MIDW,11666,621,23586,16263,0,448
2022-07-31 11:00:00,10353,MIDW,11164,607,24330,16183,1,473
2022-07-31 12:00:00,10354,MIDW,10478,607,24825,16217,130,476
2022-07-31 13:00:00,10354,MIDW,9930,607,25625,17980,718,478
2022-07-31 14:00:00,10348,MIDW,7743,651,28123,21889,1190,471
2022-07-31 15:00:00,10348,MIDW,7007,638,30875,25299,1346,467
2022-07-31 16:00:00,10344,MIDW,8052,671,33078,27753,1405,471
2022-07-31 17:00:00,10340,MIDW,10270,682,33713,29380,1447,493
2022-07-31 18:00:00,10330,MIDW,11911,732,34785,31303,1460,502
2022-07-31 19:00:00,10327,MIDW,13321,756,35299,32760,1490,508
2022-07-31 20:00:00,10323,MIDW,14624,828,36145,33795,1436,517
2022-07-31 21:00:00,10317,MIDW,15385,2048,36387,34259,1361,511
2022-07-31 22:00:00,10312,MIDW,15622,2128,37293,35804,1238,514
2022-07-31 23:00:00,10307,MIDW,15050,2128,38266,36415,1245,521
