date,mw,region
2007-03-08 0:00,3530,ОЭС ВОСТОКА
2007-03-08 1:00,3521,ОЭС ВОСТОКА
2007-03-08 2:00,3640,ОЭС ВОСТОКА
2007-03-08 3:00,3774,ОЭС ВОСТОКА
2007-03-08 4:00,3761,ОЭС ВОСТОКА
2007-03-08 5:00,3697,ОЭС ВОСТОКА
2007-03-08 6:00,3740,ОЭС ВОСТОКА
2007-03-08 7:00,3616,ОЭС ВОСТОКА
2007-03-08 8:00,3591,ОЭС ВОСТОКА
2007-03-08 9:00,3628,ОЭС ВОСТОКА
2007-03-08 10:00,3492,ОЭС ВОСТОКА
2007-03-08 11:00,3550,ОЭС ВОСТОКА
2007-03-08 12:00,3777,ОЭС ВОСТОКА
2007-03-08 13:00,3972,ОЭС ВОСТОКА
2007-03-08 14:00,3989,ОЭС ВОСТОКА
2007-03-08 15:00,3979,ОЭС ВОСТОКА
2007-03-08 16:00,3736,ОЭС ВОСТОКА
2007-03-08 17:00,3483,ОЭС ВОСТОКА
2007-03-08 18:00,3478,ОЭС ВОСТОКА
2007-03-08 19:00,3367,ОЭС ВОСТОКА
2007-03-08 20:00,3316,ОЭС ВОСТОКА
2007-03-08 21:00,3312,ОЭС ВОСТОКА
2007-03-08 22:00,3394,ОЭС ВОСТОКА
2007-03-08 23:00,3466,ОЭС ВОСТОКА
