date,mw,region
2007-01-21 0:00,3681,ОЭС ВОСТОКА
2007-01-21 1:00,3846,ОЭС ВОСТОКА
2007-01-21 2:00,3952,ОЭС ВОСТОКА
2007-01-21 3:00,4029,ОЭС ВОСТОКА
2007-01-21 4:00,4122,ОЭС ВОСТОКА
2007-01-21 5:00,4066,ОЭС ВОСТОКА
2007-01-21 6:00,3906,ОЭС ВОСТОКА
2007-01-21 7:00,3789,ОЭС ВОСТОКА
2007-01-21 8:00,3808,ОЭС ВОСТОКА
2007-01-21 9:00,3827,ОЭС ВОСТОКА
2007-01-21 10:00,3833,ОЭС ВОСТОКА
2007-01-21 11:00,4151,ОЭС ВОСТОКА
2007-01-21 12:00,4376,ОЭС ВОСТОКА
2007-01-21 13:00,4293,ОЭС ВОСТОКА
2007-01-21 14:00,4347,ОЭС ВОСТОКА
2007-01-21 15:00,4256,ОЭС ВОСТОКА
2007-01-21 16:00,3992,ОЭС ВОСТОКА
2007-01-21 17:00,3758,ОЭС ВОСТОКА
2007-01-21 18:00,3751,ОЭС ВОСТОКА
2007-01-21 19:00,3579,ОЭС ВОСТОКА
2007-01-21 20:00,3561,ОЭС ВОСТОКА
2007-01-21 21:00,3580,ОЭС ВОСТОКА
2007-01-21 22:00,3573,ОЭС ВОСТОКА
2007-01-21 23:00,3745,ОЭС ВОСТОКА
