unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2011,1,13863.56436666,2278.775324285,23.141616391882,0.0,1193.0007618271002,380.63221797372,0.0,0.820087833346,16165.481307336884,1574.4530676341662,17739.93437497105,0.7814890446392999,0.12845455209237316,0.0013044927846256344,0.0,0.06724944617102323,0.021456235966168344,0.0,4.622834650972818e-05,0.9112480895162988,0.0887519104837013
Gwh,2011,2,12934.013066700001,2130.035297319,8.126368683246,0.0,1245.2310507739999,400.90252362371996,0.0,4.629092983354,15072.174732702248,1650.7626673810742,16722.937400083323,0.7734294972984564,0.1273720786222872,0.00048594146404001425,0.0,0.07446245961357216,0.023973212004113727,0.0,0.00027681099753031036,0.9012875173847837,0.09871248261521622
Gwh,2011,3,13914.68208324,1995.3795415769998,1.208834645055,0.0,971.5602017499,473.3490083779,0.0,0.0,15911.270459462055,1444.9092101278,17356.179669589856,0.8017134155173689,0.11496651795286196,6.964865932870157e-05,0.0,0.05597776816358913,0.0272726497068514,0.0,0.0,0.9167495821295595,0.08325041787044053
Gwh,2011,4,13072.95427484,1591.3279997660002,0.110039500041,0.0,884.4315196555,373.56087843822,0.0,0.001008333333,14664.39231410604,1257.993406427053,15922.385720533093,0.8210424307195032,0.0999428118183235,6.910993237596042e-06,0.0,0.05554641968728092,0.023461363453624016,0.0,6.33280307799402e-08,0.9209921535310643,0.07900784646893572
Gwh,2011,5,14158.436125119999,1913.959599253,0.142495333366,0.0,1241.2845495983,380.30308517652304,0.0,7.842226250027,16072.538219706366,1629.42986102485,17701.968080731218,0.7998227123983807,0.10812128857787093,8.049688753032366e-06,0.0,0.07012127374410144,0.021483661220160433,0.0,0.0004430143707333507,0.9079520506650047,0.09204794933499523
Gwh,2011,6,14210.0184209,1780.4403482629998,0.14987500003600002,0.0,1315.6053092189,588.7841280741,0.0,45.905008683474,15990.608644163034,1950.294445976474,17940.90309013951,0.7920458825013085,0.09923917092231253,8.353815818690461e-06,0.0,0.0733299378860125,0.0328179760581674,0.0,0.002558678816380421,0.8912934072394396,0.10870659276056033
Gwh,2011,7,14534.91660087,1966.3556998089998,0.13667708337300002,0.0,1472.0146304551,601.766623247,0.0,59.6782641669,16501.408977762374,2133.4595178689997,18634.868495631374,0.7799849300936823,0.10552023483664391,7.33448070240161e-06,0.0,0.07899248823785307,0.03229250710237498,0.0,0.003202505248743266,0.8855124994110287,0.11448750058897131
Gwh,2011,8,13880.06781247,2016.014947225,0.029845500044000002,0.0,1286.8251697109,440.53331264203297,0.0,60.950147417419004,15896.112605195045,1788.308629770352,17684.421234965397,0.784875435167,0.11399948691783945,1.6876718580413525e-06,0.0,0.07276603246515112,0.024910813126924194,0.0,0.003446544651227217,0.8988766097566975,0.10112339024330252
Gwh,2011,9,13003.9628126,1559.157406067,0.159163166701,0.0,1182.5804502551,621.2003910257299,0.0,59.571761100007,14563.279381833703,1863.3526023808367,16426.63198421454,0.7916390179737628,0.09491643859589109,9.689336612273938e-06,0.0,0.07199165668236322,0.03781666209011582,0.0,0.0036265353212547487,0.8865651459062663,0.11343485409373377
Gwh,2011,10,13467.6374583,1648.121763241,0.567266833377,0.0,968.3171711196,474.96873424226,0.0,62.003737466569994,15116.326488374376,1505.28964282843,16621.616131202805,0.8102483748868425,0.0991553258258128,3.4128259785286615e-05,0.0,0.058256499456862905,0.028575364181983993,0.0,0.0037303073887125777,0.9094378289724405,0.09056217102755948
Gwh,2011,11,12954.78114163,2140.035943202,1.074601399945,0.0,1044.2844438847,458.27801244164004,0.0,57.575882083370004,15095.891686231944,1560.1383384097098,16656.030024641655,0.7777832486171153,0.12848415498987079,6.451725881588758e-05,0.0,0.06269707981672344,0.027514240293974233,0.0,0.003456759023500182,0.906331920865802,0.09366807913419785
Gwh,2011,12,13034.55581665,2003.522062959,0.051214000049,0.0,886.2493040093,474.04613083666,0.0,32.601865866806996,15038.129093609048,1392.897300712767,16431.026394321812,0.7932892020156723,0.1219352957555574,3.1169081480325774e-06,0.0,0.053937549775683366,0.028850670643465068,0.0,0.0019841649014740465,0.9152276146793776,0.08477238532062248
