unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2016-01-01,2016,1,01-01,Friday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-02,2016,1,01-02,Saturday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-03,2016,1,01-03,Sunday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-04,2016,1,01-04,Monday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-05,2016,1,01-05,Tuesday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-06,2016,1,01-06,Wednesday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-07,2016,1,01-07,Thursday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-08,2016,1,01-08,Friday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-09,2016,1,01-09,Saturday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-10,2016,1,01-10,Sunday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-11,2016,1,01-11,Monday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-12,2016,1,01-12,Tuesday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
Gwh,2016-01-13,2016,1,01-13,Wednesday,2729.9533225806454,30.00764516129032,168.08835483870968,93.06683870967743,221.58277419354837,36.18483870967742,25.190838709677422,107.78580645161291,2928.0493225806454,483.8110967741936,3411.860419354839,0.8001362854981219,0.008795097534196482,0.0492658943153642,0.02727744610586261,0.06494485323507117,0.010605603472055209,0.0073833145596386525,0.031591505279689756,0.8581972773476826,0.1418027226523174
