unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2019-01-01 00:00:00,2019-01-01,2019,1,01-01,Tuesday,0,2573.75,0.0,3980.25,485.25,0.0,1500.75,0.0,1601.5,6554.0,3587.5,10141.5,0.2537839570083321,0.0,0.39247152788049106,0.0478479514864665,0.0,0.1479810678893655,0.0,0.15791549573534486,0.6462554848888231,0.3537445151111768,8.5
Mwh,2019-01-01 01:00:00,2019-01-01,2019,1,01-01,Tuesday,1,2623.75,0.0,3904.25,485.25,0.0,1518.25,0.0,1654.5,6528.0,3658.0,10186.0,0.2575839387394463,0.0,0.3832956999803652,0.04763891615943452,0.0,0.14905262124484586,0.0,0.1624288238759081,0.6408796387198115,0.3591203612801885,8.0
Mwh,2019-01-01 02:00:00,2019-01-01,2019,1,01-01,Tuesday,2,2507.5,0.0,3655.5,485.0,0.0,1606.5,0.0,1702.0,6163.0,3793.5,9956.5,0.2518455280470045,0.0,0.3671470898408075,0.04871189675086627,0.0,0.16135188068096218,0.0,0.17094360468035957,0.618992617887812,0.38100738211218804,8.0
Mwh,2019-01-01 03:00:00,2019-01-01,2019,1,01-01,Tuesday,3,2452.25,0.0,3480.5,485.0,0.0,1702.0,0.0,1738.5,5932.75,3925.5,9858.25,0.2487510460781579,0.0,0.35305454822103316,0.04919737275885679,0.0,0.1726472751248954,0.0,0.17634975781705678,0.601805594299191,0.39819440570080894,8.0
Mwh,2019-01-01 04:00:00,2019-01-01,2019,1,01-01,Tuesday,4,2358.75,0.0,3200.0,485.25,0.0,1755.0,0.0,1770.0,5558.75,4010.25,9569.0,0.24649911171491273,0.0,0.3344132093217682,0.05071062806980876,0.0,0.18340474448740726,0.0,0.18497230640610304,0.580912321036681,0.41908767896331905,8.0
Mwh,2019-01-01 05:00:00,2019-01-01,2019,1,01-01,Tuesday,5,2447.75,0.0,3292.0,485.0,0.0,1838.0,0.0,1839.5,5739.75,4162.5,9902.25,0.24719129490772299,0.0,0.3324496957762125,0.04897876745184175,0.0,0.18561438057007246,0.0,0.18576586129415032,0.5796409906839355,0.4203590093160645,8.0
Mwh,2019-01-01 06:00:00,2019-01-01,2019,1,01-01,Tuesday,6,2474.5,0.0,3441.75,485.0,0.0,1876.0,0.0,1850.25,5916.25,4211.25,10127.5,0.24433473216489757,0.0,0.3398420143174525,0.047889410022216736,0.0,0.18523821278696617,0.0,0.18269563070846703,0.5841767464823501,0.41582325351765,7.5
Mwh,2019-01-01 07:00:00,2019-01-01,2019,1,01-01,Tuesday,7,2366.75,0.0,3478.0,485.0,0.0,1854.5,0.0,1862.0,5844.75,4201.5,10046.25,0.23558541744432002,0.0,0.34619883040935673,0.04827672016921737,0.0,0.18459624237899713,0.0,0.18534278959810874,0.5817842478536768,0.4182157521463232,7.0
Mwh,2019-01-01 08:00:00,2019-01-01,2019,1,01-01,Tuesday,8,2406.5,0.0,3745.75,485.0,0.0,1820.75,0.0,1794.5,6152.25,4100.25,10252.5,0.23472323823457694,0.0,0.3653499146549622,0.04730553523530846,0.0,0.1775908315045111,0.0,0.1750304803706413,0.6000731528895391,0.39992684711046084,8.0
Mwh,2019-01-01 09:00:00,2019-01-01,2019,1,01-01,Tuesday,9,2380.0,0.0,4383.5,485.25,0.0,1581.25,0.0,1774.5,6763.5,3841.0,10604.5,0.22443302371634682,0.0,0.41336225187420433,0.045758875948889624,0.0,0.1491112263661653,0.0,0.1673346220943939,0.6377952755905512,0.36220472440944884,7.75
Mwh,2019-01-01 10:00:00,2019-01-01,2019,1,01-01,Tuesday,10,1955.5,0.0,4941.75,485.0,0.0,1562.75,0.0,2020.75,6897.25,4068.5,10965.75,0.17832797574265327,0.0,0.45065317009780453,0.04422862093336069,0.0,0.14251191208991634,0.0,0.1842783211362652,0.6289811458404578,0.3710188541595422,7.5
Mwh,2019-01-01 11:00:00,2019-01-01,2019,1,01-01,Tuesday,11,2004.75,0.0,5151.5,485.25,0.0,1592.5,0.0,2212.0,7156.25,4289.75,11446.0,0.17514852350165996,0.0,0.4500698934125459,0.042394723047352784,0.0,0.1391315743491176,0.0,0.1932552856893238,0.6252184169142059,0.3747815830857942,8.0
Mwh,2019-01-01 12:00:00,2019-01-01,2019,1,01-01,Tuesday,12,1980.0,0.0,5265.25,485.0,0.0,1633.25,0.0,2265.5,7245.25,4383.75,11629.0,0.17026399518445265,0.0,0.45276893971966636,0.04170607962851492,0.0,0.1404462980479835,0.0,0.19481468741938257,0.623032934904119,0.37696706509588096,8.0
Mwh,2019-01-01 13:00:00,2019-01-01,2019,1,01-01,Tuesday,13,1935.75,0.0,5413.5,485.0,0.0,1688.0,0.0,2212.5,7349.25,4385.5,11734.75,0.16495877628411343,0.0,0.4613221415028015,0.041330237116257273,0.0,0.14384626856132426,0.0,0.18854257653550352,0.626280917786915,0.3737190822130851,8.0
Mwh,2019-01-01 14:00:00,2019-01-01,2019,1,01-01,Tuesday,14,1973.5,0.0,5258.75,485.0,0.0,1766.0,0.0,2114.75,7232.25,4365.75,11598.0,0.17015864804276598,0.0,0.45341869287808245,0.04181755475081911,0.0,0.15226763235040525,0.0,0.18233747197792724,0.6235773409208484,0.37642265907915157,8.0
Mwh,2019-01-01 15:00:00,2019-01-01,2019,1,01-01,Tuesday,15,2057.25,0.0,5254.5,485.0,0.0,1850.75,0.0,2162.25,7311.75,4498.0,11809.75,0.17419928448951078,0.0,0.4449289781748132,0.04106776180698152,0.0,0.15671373229746607,0.0,0.18309024323122844,0.619128262664324,0.38087173733567603,7.5
Mwh,2019-01-01 16:00:00,2019-01-01,2019,1,01-01,Tuesday,16,2200.75,0.0,5127.75,484.25,0.0,1897.0,0.0,2220.5,7328.5,4601.75,11930.25,0.18446805389660736,0.0,0.4298107751304457,0.04059009660317261,0.0,0.15900756480375516,0.0,0.18612350956601914,0.6142788290270531,0.38572117097294695,7.5
Mwh,2019-01-01 17:00:00,2019-01-01,2019,1,01-01,Tuesday,17,2326.0,0.0,5292.5,484.5,0.0,1983.5,0.0,2458.25,7618.5,4926.25,12544.75,0.18541620996831343,0.0,0.4218896351063194,0.03862173419159409,0.0,0.15811395205165507,0.0,0.19595846868211803,0.6073058450746328,0.3926941549253672,8.0
Mwh,2019-01-01 18:00:00,2019-01-01,2019,1,01-01,Tuesday,18,2335.75,0.0,5320.0,485.0,0.0,1995.875,0.0,2619.75,7655.75,5100.625,12756.375,0.1831045261682884,0.0,0.4170463787713986,0.03802020558348277,0.0,0.15646098519367768,0.0,0.20536790428315255,0.600150904939687,0.39984909506031296,8.0
Mwh,2019-01-01 19:00:00,2019-01-01,2019,1,01-01,Tuesday,19,2443.75,0.0,5126.75,485.0,0.0,1969.125,0.0,2548.25,7570.5,5002.375,12572.875,0.19436684131513277,0.0,0.4077627432071026,0.03857510712545858,0.0,0.1566169233369456,0.0,0.20267838501536045,0.6021295845222354,0.39787041547776464,8.0
