unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2019-01-01 00:00:00,2019-01-01,2019,1,01-01,Tuesday,0,0.0,1.0,44.0,,39.0,346.0,0.0,93.0,45.0,478.0,523.0,0.0,0.0019120458891013384,0.0841300191204589,,0.0745697896749522,0.6615678776290631,0.0,0.17782026768642448,0.08604206500956023,0.9139579349904398,56.0
Mwh,2019-01-01 01:00:00,2019-01-01,2019,1,01-01,Tuesday,1,0.0,1.0,44.0,,40.0,393.0,0.0,93.0,45.0,526.0,571.0,0.0,0.0017513134851138354,0.07705779334500876,,0.07005253940455342,0.6882661996497373,0.0,0.1628721541155867,0.07880910683012259,0.9211908931698775,56.0
Mwh,2019-01-01 02:00:00,2019-01-01,2019,1,01-01,Tuesday,2,0.0,1.0,44.0,,40.0,411.0,0.0,93.0,45.0,544.0,589.0,0.0,0.001697792869269949,0.07470288624787776,,0.06791171477079797,0.6977928692699491,0.0,0.15789473684210525,0.07640067911714771,0.9235993208828522,56.0
Mwh,2019-01-01 03:00:00,2019-01-01,2019,1,01-01,Tuesday,3,0.0,1.0,44.0,,39.0,438.0,0.0,94.0,45.0,571.0,616.0,0.0,0.0016233766233766235,0.07142857142857142,,0.0633116883116883,0.711038961038961,0.0,0.1525974025974026,0.07305194805194805,0.926948051948052,56.0
Mwh,2019-01-01 04:00:00,2019-01-01,2019,1,01-01,Tuesday,4,0.0,1.0,44.0,,39.0,436.0,0.0,94.0,45.0,569.0,614.0,0.0,0.0016286644951140066,0.07166123778501629,,0.06351791530944625,0.7100977198697068,0.0,0.15309446254071662,0.0732899022801303,0.9267100977198697,56.0
Mwh,2019-01-01 05:00:00,2019-01-01,2019,1,01-01,Tuesday,5,0.0,1.0,44.0,,39.0,452.0,0.0,94.0,45.0,585.0,630.0,0.0,0.0015873015873015873,0.06984126984126984,,0.06190476190476191,0.7174603174603175,0.0,0.1492063492063492,0.07142857142857142,0.9285714285714286,56.0
Mwh,2019-01-01 06:00:00,2019-01-01,2019,1,01-01,Tuesday,6,0.0,1.0,44.0,,39.0,452.0,0.0,94.0,45.0,585.0,630.0,0.0,0.0015873015873015873,0.06984126984126984,,0.06190476190476191,0.7174603174603175,0.0,0.1492063492063492,0.07142857142857142,0.9285714285714286,56.0
Mwh,2019-01-01 07:00:00,2019-01-01,2019,1,01-01,Tuesday,7,0.0,1.0,44.0,,39.0,452.0,0.0,94.0,45.0,585.0,630.0,0.0,0.0015873015873015873,0.06984126984126984,,0.06190476190476191,0.7174603174603175,0.0,0.1492063492063492,0.07142857142857142,0.9285714285714286,56.0
Mwh,2019-01-01 08:00:00,2019-01-01,2019,1,01-01,Tuesday,8,0.0,1.0,44.0,,40.0,452.0,0.0,94.0,45.0,586.0,631.0,0.0,0.001584786053882726,0.06973058637083994,,0.06339144215530904,0.716323296354992,0.0,0.14896988906497624,0.07131537242472266,0.9286846275752774,56.0
Mwh,2019-01-01 09:00:00,2019-01-01,2019,1,01-01,Tuesday,9,0.0,1.0,44.0,,39.0,452.0,0.0,94.0,45.0,585.0,630.0,0.0,0.0015873015873015873,0.06984126984126984,,0.06190476190476191,0.7174603174603175,0.0,0.1492063492063492,0.07142857142857142,0.9285714285714286,56.0
Mwh,2019-01-01 10:00:00,2019-01-01,2019,1,01-01,Tuesday,10,0.0,1.0,44.0,,40.0,452.0,0.0,95.0,45.0,587.0,632.0,0.0,0.0015822784810126582,0.06962025316455696,,0.06329113924050633,0.7151898734177216,0.0,0.15031645569620253,0.07120253164556962,0.9287974683544303,57.0
Mwh,2019-01-01 11:00:00,2019-01-01,2019,1,01-01,Tuesday,11,0.0,1.0,44.0,,40.0,452.0,0.0,94.0,45.0,586.0,631.0,0.0,0.001584786053882726,0.06973058637083994,,0.06339144215530904,0.716323296354992,0.0,0.14896988906497624,0.07131537242472266,0.9286846275752774,57.0
Mwh,2019-01-01 12:00:00,2019-01-01,2019,1,01-01,Tuesday,12,0.0,1.0,44.0,,40.0,450.0,0.0,94.0,45.0,584.0,629.0,0.0,0.001589825119236884,0.06995230524642289,,0.06359300476947535,0.7154213036565977,0.0,0.1494435612082671,0.07154213036565978,0.9284578696343402,57.0
