unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2019-01-01 00:00:00,2019-01-01,2019,1,01-01,Tuesday,0,63.5,0.0,6251.0,6936.0,423.5,9570.5,0.0,1140.5,6314.5,18070.5,24385.0,0.0026040598728726675,0.0,0.25634611441459915,0.2844371539881074,0.01736723395530039,0.3924748820996514,0.0,0.04677055566946894,0.2589501742874718,0.7410498257125282
Mwh,2019-01-01 01:00:00,2019-01-01,2019,1,01-01,Tuesday,1,63.0,0.0,6125.5,6850.0,435.5,9454.5,0.0,1097.5,6188.5,17837.5,24026.0,0.0026221593273953216,0.0,0.2549529676184134,0.2851077998834596,0.018126196620327977,0.39351119620411223,0.0,0.04567968034629152,0.2575751269458087,0.7424248730541912
Mwh,2019-01-01 02:00:00,2019-01-01,2019,1,01-01,Tuesday,2,64.5,0.0,5168.5,6829.0,363.5,9039.5,0.0,1084.5,5233.0,17316.5,22549.5,0.0028603738442094058,0.0,0.22920685602784985,0.30284485243575243,0.01612009135457549,0.4008736335617198,0.0,0.04809419277589304,0.23206722987205924,0.7679327701279407
Mwh,2019-01-01 03:00:00,2019-01-01,2019,1,01-01,Tuesday,3,65.0,0.0,5347.0,6824.0,333.5,8642.0,0.0,1079.0,5412.0,16878.5,22290.5,0.0029160404656692314,0.0,0.23987797492205198,0.306139386734259,0.014961530696933671,0.38769879545097685,0.0,0.04840627173010924,0.24279401538772122,0.7572059846122787
Mwh,2019-01-01 04:00:00,2019-01-01,2019,1,01-01,Tuesday,4,66.0,0.0,4934.5,6804.0,360.5,8099.0,0.0,1076.5,5000.5,16340.0,21340.5,0.003092711042384199,0.0,0.23122700967643683,0.31883039291488013,0.01689276258756824,0.3795131323071156,0.0,0.050443991471615005,0.234319720718821,0.765680279281179
Mwh,2019-01-01 05:00:00,2019-01-01,2019,1,01-01,Tuesday,5,65.5,0.0,5016.5,6776.5,415.5,7827.0,0.0,1075.5,5082.0,16094.5,21176.5,0.0030930512596510284,0.0,0.23688994876396005,0.3200009444431327,0.019620806082213775,0.3696078199891389,0.0,0.050787429461903524,0.2399830000236111,0.7600169999763889
Mwh,2019-01-01 06:00:00,2019-01-01,2019,1,01-01,Tuesday,6,65.0,0.0,5709.0,6750.0,447.0,7462.5,0.0,1206.0,5774.0,15865.5,21639.5,0.0030037662607731233,0.0,0.2638231012731348,0.311929573234132,0.020656669516393632,0.3448554726310682,0.0,0.055731417084498254,0.2668268675339079,0.7331731324660921
Mwh,2019-01-01 07:00:00,2019-01-01,2019,1,01-01,Tuesday,7,65.0,0.0,6601.5,6718.0,449.0,7187.0,0.0,1382.5,6666.5,15736.5,22403.0,0.002901397134312369,0.0,0.29467035664866315,0.2998705530509307,0.020041958666250057,0.32080524929696913,0.0,0.061710485202874615,0.2975717537829755,0.7024282462170245
Mwh,2019-01-01 08:00:00,2019-01-01,2019,1,01-01,Tuesday,8,65.0,0.0,6828.5,6690.5,615.0,6754.5,2.5,1089.0,6893.5,15151.5,22045.0,0.0029485144023588114,0.0,0.30975277840780224,0.30349285552279426,0.027897482422317987,0.3063960081651168,0.00011340440009072352,0.049398956679519164,0.312701292810161,0.687298707189839
Mwh,2019-01-01 09:00:00,2019-01-01,2019,1,01-01,Tuesday,9,65.0,0.0,8516.0,6671.5,707.5,6218.0,102.964,1095.0,8581.0,14794.964,23375.964,0.0027806339879715763,0.0,0.3643058314087068,0.28539999462695953,0.03026613148445985,0.265999725187804,0.004404695352884698,0.04684298795121348,0.3670864653966784,0.6329135346033216
Mwh,2019-01-01 10:00:00,2019-01-01,2019,1,01-01,Tuesday,10,54.5,0.0,10812.5,6643.0,783.0,5625.5,94.821,1278.0,10867.0,14424.321,25291.321,0.0021548894183898103,0.0,0.42751819883192343,0.26265927351125706,0.030959236965123333,0.22242808115875007,0.0037491517346998206,0.050531168379856474,0.4296730882503132,0.5703269117496867
Mwh,2019-01-01 11:00:00,2019-01-01,2019,1,01-01,Tuesday,11,311.0,0.0,12274.5,6577.0,679.5,5585.0,86.679,1348.0,12585.5,14276.179,26861.679,0.011577831750576723,0.0,0.4569520765995305,0.24484694348406144,0.025296259403591266,0.20791701069765595,0.0032268645604766554,0.05018301350410747,0.4685299083501072,0.5314700916498928
Mwh,2019-01-01 12:00:00,2019-01-01,2019,1,01-01,Tuesday,12,412.0,0.0,13565.5,6492.5,667.0,5577.0,78.536,1401.0,13977.5,14216.036,28193.536,0.014613278731692258,0.0,0.48115638989022164,0.23028328195512618,0.02365790513116198,0.1978112997248731,0.0027856030545441337,0.04969224151238071,0.4957696686219139,0.5042303313780861
Mwh,2019-01-01 13:00:00,2019-01-01,2019,1,01-01,Tuesday,13,550.0,0.0,14689.5,6450.0,862.5,5375.0,70.393,1201.0,15239.5,13958.893,29198.393,0.01883665309936749,0.0,0.503092755823925,0.22090256816530965,0.02953929690582629,0.18408547347109136,0.002410851857497774,0.04113240067698246,0.5219294089232924,0.4780705910767075
Mwh,2019-01-01 14:00:00,2019-01-01,2019,1,01-01,Tuesday,14,555.0,0.0,15365.5,6430.5,703.5,5349.5,62.25,1187.0,15920.5,13732.75,29653.25,0.01871632957601612,0.0,0.5181725443248211,0.21685649970913812,0.023724212354463675,0.18040181093134816,0.002099263992985592,0.04002933911122727,0.5368888739008372,0.46311112609916283
Mwh,2019-01-01 15:00:00,2019-01-01,2019,1,01-01,Tuesday,15,698.0,0.0,15877.0,6428.0,858.0,5182.5,54.107,1037.5,16575.0,13560.107,30135.107,0.02316235346368606,0.0,0.5268605815801484,0.213306028745808,0.028471775461092606,0.17197549688474642,0.0017954806000854751,0.03442828326443308,0.5500229350438344,0.4499770649561656
Mwh,2019-01-01 16:00:00,2019-01-01,2019,1,01-01,Tuesday,16,1315.0,0.0,16654.0,6432.5,724.5,5072.0,24.0,1472.5,17969.0,13725.5,31694.5,0.04148984839640947,0.0,0.5254539431131584,0.20295319377179005,0.022858855637413432,0.1600277650696493,0.0007572291722538611,0.04645916483932543,0.5669437915095679,0.4330562084904321
Mwh,2019-01-01 17:00:00,2019-01-01,2019,1,01-01,Tuesday,17,2609.0,0.0,18293.5,6424.0,1670.5,4838.0,1.0,1492.0,20902.5,14425.5,35328.0,0.07385076992753623,0.0,0.5178187273550725,0.18183876811594202,0.0472854393115942,0.1369451992753623,2.8306159420289855e-05,0.042232789855072464,0.5916694972826086,0.4083305027173913
Mwh,2019-01-01 18:00:00,2019-01-01,2019,1,01-01,Tuesday,18,2777.0,0.0,18309.5,6422.5,1743.75,4717.0,0.5,1451.5,21086.5,14335.25,35421.75,0.07839815932301482,0.0,0.5168999273045516,0.1813151524134183,0.049228228418979864,0.1331667690049193,1.4115621052037237e-05,0.0409776479140641,0.5952980866275664,0.4047019133724336
Mwh,2019-01-01 19:00:00,2019-01-01,2019,1,01-01,Tuesday,19,2546.0,0.0,18221.0,6425.5,1056.0,4659.5,0.0,1528.0,20767.0,13669.0,34436.0,0.07393425484957603,0.0,0.5291264955279359,0.18659251945638286,0.03066558252991056,0.13530897897549077,0.0,0.04437216866070391,0.603060750377512,0.3969392496224881
Mwh,2019-01-01 20:00:00,2019-01-01,2019,1,01-01,Tuesday,20,1515.5,0.0,17673.5,6420.0,1161.5,4639.5,0.0,1521.5,19189.0,13742.5,32931.5,0.04601976830694016,0.0,0.5366746124531224,0.19495012374170628,0.035270182044547016,0.1408833487694153,0.0,0.04620196468426886,0.5826943807600625,0.4173056192399374
Mwh,2019-01-01 21:00:00,2019-01-01,2019,1,01-01,Tuesday,21,1061.0,0.0,16911.5,6418.5,727.5,4651.5,0.0,1330.5,17972.5,13128.0,31100.5,0.034115207151010435,0.0,0.5437693927750358,0.20637931866047168,0.023391906882526004,0.14956351184064565,0.0,0.042780662690310445,0.5778845999260462,0.4221154000739538
Mwh,2019-01-01 22:00:00,2019-01-01,2019,1,01-01,Tuesday,22,753.5,0.0,15425.0,6418.5,743.0,4443.5,0.0,1078.5,16178.5,12683.5,28862.0,0.026106991892453746,0.0,0.5344397477652276,0.22238583604739795,0.025743191740004157,0.15395675975330886,0.0,0.03736747280160765,0.5605467396576814,0.43945326034231863
Mwh,2019-01-01 23:00:00,2019-01-01,2019,1,01-01,Tuesday,23,751.0,0.0,13924.0,6412.5,545.5,4280.5,0.0,978.0,14675.0,12216.5,26891.5,0.02792704014279605,0.0,0.5177844300243571,0.23845824888905418,0.020285220236877823,0.15917669151962516,0.0,0.03636836918728966,0.5457114701671532,0.4542885298328468
Mwh,2019-01-02 00:00:00,2019-01-02,2019,1,01-02,Wednesday,0,425.0,0.0,12121.5,6335.0,382.0,2483.0,0.0,971.0,12546.5,10171.0,22717.5,0.01870804445911742,0.0,0.5335754374380984,0.2788599097611973,0.01681523054913613,0.10929899856938484,0.0,0.04274237922306592,0.5522834818972158,0.4477165181027842
Mwh,2019-01-02 01:00:00,2019-01-02,2019,1,01-02,Wednesday,1,418.5,0.0,12663.0,6315.5,379.0,3748.0,0.0,975.5,13081.5,11418.0,24499.5,0.017081981264923773,0.0,0.516867691177371,0.2577807710361436,0.015469703463335987,0.15298271393293741,0.0,0.039817139125288274,0.5339496724422947,0.46605032755770526
Mwh,2019-01-02 02:00:00,2019-01-02,2019,1,01-02,Wednesday,2,432.5,0.0,12758.0,6314.0,378.0,3498.5,0.0,971.5,13190.5,11162.0,24352.5,0.017759983574581664,0.0,0.5238887177907813,0.2592752284159737,0.01552202032645519,0.14366081511138487,0.0,0.03989323478082332,0.5416487013653629,0.4583512986346371
Mwh,2019-01-02 03:00:00,2019-01-02,2019,1,01-02,Wednesday,3,435.0,0.0,12888.0,6316.0,376.0,3319.0,0.0,1004.5,13323.0,11015.5,24338.5,0.017872917394251904,0.0,0.5295314008669392,0.25950654313125293,0.015448774575261417,0.13636830535982086,0.0,0.041272058672473654,0.5474043182611911,0.4525956817388089
Mwh,2019-01-02 04:00:00,2019-01-02,2019,1,01-02,Wednesday,4,417.5,0.0,12466.5,6318.5,381.5,3338.5,0.0,1056.0,12884.0,11094.5,23978.5,0.017411431073670162,0.0,0.5199032466584649,0.26350689159038304,0.01591008611881477,0.13922889254957566,0.0,0.04403945200909148,0.537314677732135,0.46268532226786496
Mwh,2019-01-02 05:00:00,2019-01-02,2019,1,01-02,Wednesday,5,480.5,0.0,12391.5,6325.0,398.0,3285.0,0.0,1148.0,12872.0,11156.0,24028.0,0.019997502913267854,0.0,0.5157108373564175,0.2632345596803729,0.016564008656567337,0.1367154985849842,0.0,0.04777759280839021,0.5357083402696854,0.4642916597303146
Mwh,2019-01-02 06:00:00,2019-01-02,2019,1,01-02,Wednesday,6,912.0,0.0,13133.0,6322.5,417.0,3301.0,0.0,1334.5,14045.0,11375.0,25420.0,0.03587726199842644,0.0,0.5166404405979543,0.24872147915027537,0.016404405979543665,0.12985837922895357,0.0,0.05249803304484658,0.5525177025963808,0.4474822974036192
Mwh,2019-01-02 07:00:00,2019-01-02,2019,1,01-02,Wednesday,7,1561.5,0.0,16944.5,5831.5,509.0,3301.0,0.0,1662.0,18506.0,11303.5,29809.5,0.05238262969858602,0.0,0.5684261728643554,0.19562555561146613,0.017075093510458075,0.11073651017293144,0.0,0.05575403814220299,0.6208088025629414,0.37919119743705865
Mwh,2019-01-02 08:00:00,2019-01-02,2019,1,01-02,Wednesday,8,1734.0,0.0,21329.0,5830.0,760.5,2977.0,2.0,2524.5,23063.0,12094.0,35157.0,0.04932161447222459,0.0,0.6066786130784766,0.16582757345621071,0.021631538527178088,0.084677304661945,5.688767528514947e-05,0.07180646812867993,0.6560002275507011,0.34399977244929886
Mwh,2019-01-02 09:00:00,2019-01-02,2019,1,01-02,Wednesday,9,2111.5,0.0,22742.5,5830.5,774.5,3013.0,131.429,2720.5,24854.0,12469.929,37323.929000000004,0.05657228637424532,0.0,0.6093275978528412,0.1562134575917771,0.020750762868507223,0.08072569208884733,0.00352130666629443,0.07288889655748729,0.6658998842270866,0.3341001157729134
Mwh,2019-01-02 10:00:00,2019-01-02,2019,1,01-02,Wednesday,10,3064.0,0.0,23396.5,5732.5,721.0,2701.5,117.143,2885.5,26460.5,12157.643,38618.143,0.07934094604186431,0.0,0.6058421814844904,0.14844059177055718,0.018669981101887785,0.06995416636165028,0.0030333669850463813,0.07471876625450376,0.6851831275263547,0.31481687247364537
Mwh,2019-01-02 11:00:00,2019-01-02,2019,1,01-02,Wednesday,11,3374.0,0.0,23553.0,5690.5,698.5,2583.5,102.857,2886.0,26927.0,11961.357,38888.357,0.08676118664514419,0.0,0.6056568550839008,0.14632914422175253,0.017961674235813047,0.06643376576696207,0.002644930460806045,0.07421244358562126,0.692418041729045,0.30758195827095497
Mwh,2019-01-02 12:00:00,2019-01-02,2019,1,01-02,Wednesday,12,3416.0,0.0,23638.5,5688.5,862.0,2287.0,88.571,2894.5,27054.5,11820.571,38875.070999999996,0.08787122215159428,0.0,0.608063198135381,0.1463277070284965,0.022173592943405818,0.05882947454938411,0.0022783495366477916,0.07445645565509064,0.6959344202869753,0.30406557971302484
Mwh,2019-01-02 13:00:00,2019-01-02,2019,1,01-02,Wednesday,13,3732.0,0.0,23746.0,5718.5,1188.0,2166.0,74.286,2888.0,27478.0,12034.786,39512.786,0.0944504394096635,0.0,0.6009700252470175,0.14472530486713844,0.030066217046806065,0.0548176987570555,0.0018800496629116459,0.07309026500940734,0.6954204646566811,0.304579535343319
Mwh,2019-01-02 14:00:00,2019-01-02,2019,1,01-02,Wednesday,14,3933.5,0.0,24026.5,5884.5,1044.5,1864.5,60.0,2886.5,27960.0,11740.0,39700.0,0.09908060453400504,0.0,0.6052015113350125,0.14822418136020152,0.026309823677581865,0.0469647355163728,0.0015113350125944584,0.07270780856423174,0.7042821158690177,0.2957178841309824
Mwh,2019-01-02 15:00:00,2019-01-02,2019,1,01-02,Wednesday,15,4573.5,0.0,24463.5,5917.5,1214.0,1779.0,45.714,2885.0,29037.0,11841.214,40878.214,0.11188111104854043,0.0,0.5984483568680373,0.1447592597856648,0.02969797065987276,0.04351951384177401,0.0011182973894113867,0.07057549040669928,0.7103294679165778,0.28967053208342225
Mwh,2019-01-02 16:00:00,2019-01-02,2019,1,01-02,Wednesday,16,5311.5,0.0,25008.5,5921.0,1387.167,1602.0,18.5,2767.0,30320.0,11695.667,42015.667,0.1264171291151941,0.0,0.5952184455384226,0.14092362260963273,0.033015470157834216,0.038128634254455604,0.00044031194363759594,0.06585638638082313,0.7216355746536167,0.2783644253463833
Mwh,2019-01-02 17:00:00,2019-01-02,2019,1,01-02,Wednesday,17,5843.5,0.0,26045.0,5922.0,1639.556,1630.0,1.0,2776.0,31888.5,11968.556,43857.056,0.1332396775561041,0.0,0.5938611109692361,0.13502958338106416,0.037384087066856475,0.037166197384521205,2.280134808866332e-05,0.06329654229412937,0.7271007885253402,0.2728992114746599
Mwh,2019-01-02 18:00:00,2019-01-02,2019,1,01-02,Wednesday,18,5664.5,0.0,26062.5,5923.0,1693.444,1710.0,0.5,2813.0,31727.0,12139.944,43866.944,0.12912912283107753,0.0,0.5941261830320342,0.13502194271841686,0.03860410244214869,0.038981516469439946,1.1398104230830394e-05,0.06412573440265179,0.7232553058631118,0.2767446941368881
Mwh,2019-01-02 19:00:00,2019-01-02,2019,1,01-02,Wednesday,19,5769.5,0.0,25557.0,5925.5,1731.833,1753.5,0.0,2773.5,31326.5,12184.333,43510.833,0.13259916214428716,0.0,0.5873709657546662,0.13618447617401397,0.03980234071822988,0.04030030866106379,0.0,0.06374274654773904,0.7199701278989533,0.2800298721010467
Mwh,2019-01-02 20:00:00,2019-01-02,2019,1,01-02,Wednesday,20,5768.0,0.0,24919.5,5926.0,1363.5,1825.5,0.0,2487.0,30687.5,11602.0,42289.5,0.13639319452819257,0.0,0.5892597453268542,0.140129346528098,0.032242045897917924,0.04316674351789451,0.0,0.05880892420104281,0.7256529398550468,0.27434706014495325
Mwh,2019-01-02 21:00:00,2019-01-02,2019,1,01-02,Wednesday,21,4952.0,0.0,23958.0,5915.5,872.0,1707.5,0.0,1866.5,28910.0,10361.5,39271.5,0.12609653310925226,0.0,0.6100607310645124,0.15063086462192685,0.022204397591128428,0.04347936798950893,0.0,0.04752810562367111,0.7361572641737647,0.2638427358262353
Mwh,2019-01-02 22:00:00,2019-01-02,2019,1,01-02,Wednesday,22,2814.5,0.0,22553.0,5914.5,793.5,1836.0,0.0,1601.5,25367.5,10145.5,35513.0,0.07925266803705686,0.0,0.6350632162869935,0.1665446456227297,0.022343930391687552,0.05169937769267592,0.0,0.04509616196885648,0.7143158843240504,0.28568411567594965
Mwh,2019-01-02 23:00:00,2019-01-02,2019,1,01-02,Wednesday,23,1324.5,0.0,20533.5,5918.0,560.5,1760.0,0.0,1554.0,21858.0,9792.5,31650.5,0.04184768013143552,0.0,0.6487575235778266,0.18697966856763718,0.017709040931422886,0.055607336376992465,0.0,0.049098750414685394,0.6906052037092621,0.3093947962907379
Mwh,2019-01-03 00:00:00,2019-01-03,2019,1,01-03,Thursday,0,632.5,0.0,19182.5,5849.0,375.5,1805.5,0.0,1351.0,19815.0,9381.0,29196.0,0.021663926565282914,0.0,0.6570249349225922,0.2003356624195095,0.01286135086998219,0.06184066310453487,0.0,0.04627346211809837,0.6786888614878751,0.32131113851212495
Mwh,2019-01-03 01:00:00,2019-01-03,2019,1,01-03,Thursday,1,518.5,0.0,19061.5,5694.0,334.5,1824.5,0.0,1288.5,19580.0,9141.5,28721.5,0.018052678307191476,0.0,0.6636665912295667,0.1982486987100256,0.011646327663945128,0.0635238410250161,0.0,0.044861863064255,0.6817192695367582,0.31828073046324185
Mwh,2019-01-03 02:00:00,2019-01-03,2019,1,01-03,Thursday,2,394.5,0.0,18767.5,5692.0,323.0,1736.5,0.0,1284.0,19162.0,9035.5,28197.5,0.013990602003723734,0.0,0.66557318911251,0.20186186718680735,0.011454916215976593,0.06158347371220853,0.0,0.04553595176877383,0.6795637911162337,0.3204362088837663
Mwh,2019-01-03 03:00:00,2019-01-03,2019,1,01-03,Thursday,3,395.0,0.0,19011.5,5673.0,323.0,1740.0,0.0,1325.0,19406.5,9061.0,28467.5,0.013875472029507332,0.0,0.6678317379467814,0.1992798805655572,0.01134627206463511,0.06112233248441205,0.0,0.046544304909106875,0.6817072099762888,0.31829279002371125
Mwh,2019-01-03 04:00:00,2019-01-03,2019,1,01-03,Thursday,4,395.0,0.0,18431.5,5776.0,321.0,1683.5,0.0,1336.5,18826.5,9117.0,27943.5,0.01413566661298692,0.0,0.6595988333601732,0.2067028110293986,0.011487465779161522,0.0602465689695278,0.0,0.04782865424875195,0.6737344999731602,0.32626550002683985
Mwh,2019-01-03 05:00:00,2019-01-03,2019,1,01-03,Thursday,5,494.5,0.0,18128.0,5904.5,318.0,1147.5,0.0,1349.5,18622.5,8719.5,27342.0,0.018085728915222,0.0,0.6630092897374004,0.21594982078853048,0.01163045863506693,0.04196840026333114,0.0,0.049356301660449124,0.6810950186526223,0.31890498134737766
