unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2019-01-01 00:00:00,2019-01-01,2019,1,01-01,Tuesday,0,2958.0,62.0,7457.0,,2306.0,5063.0,0.0,3335.0,10477.0,10704.0,21181.0,0.1396534630093008,0.002927151692554648,0.3520608092158066,,0.10887115811340352,0.23903498418393843,0.0,0.157452433784996,0.4946414239176621,0.5053585760823379
Mwh,2019-01-01 01:00:00,2019-01-01,2019,1,01-01,Tuesday,1,2714.0,8.0,8053.0,,2210.0,5076.0,0.0,4276.0,10775.0,11562.0,22337.0,0.12150243989792721,0.0003581501544522541,0.3605228992255003,,0.0989389801674352,0.22724627299995523,0.0,0.1914312575547298,0.4823834892778798,0.5176165107221202
Mwh,2019-01-01 02:00:00,2019-01-01,2019,1,01-01,Tuesday,2,2865.0,8.0,7614.0,,1925.0,5088.0,0.0,4307.0,10487.0,11320.0,21807.0,0.13137983216398405,0.0003668546796900078,0.3491539413949649,,0.08827440730040813,0.23331957628284497,0.0,0.19750538817810795,0.480900628238639,0.519099371761361
Mwh,2019-01-01 03:00:00,2019-01-01,2019,1,01-01,Tuesday,3,2950.0,8.0,7090.0,,1915.0,5086.0,0.0,4067.0,10048.0,11068.0,21116.0,0.1397044894866452,0.00037885963250615644,0.3357643493085812,,0.0906895245311612,0.24086001136578897,0.0,0.19260276567531728,0.4758476984277325,0.5241523015722674
Mwh,2019-01-01 04:00:00,2019-01-01,2019,1,01-01,Tuesday,4,2601.0,8.0,6032.0,,1913.0,5131.0,0.0,3668.0,8641.0,10712.0,19353.0,0.13439776778793985,0.00041337260373068774,0.31168294321293855,,0.09884772386710071,0.26512685371776984,0.0,0.18953133881052034,0.4464940836046091,0.5535059163953909
Mwh,2019-01-01 05:00:00,2019-01-01,2019,1,01-01,Tuesday,5,2488.0,8.0,5795.0,,2128.0,5235.0,0.0,3597.0,8291.0,10960.0,19251.0,0.12924003947846865,0.0004155628279050439,0.3010233234637162,,0.11053971222274167,0.2719339255103631,0.0,0.18684743649680535,0.43067892577008987,0.5693210742299102
Mwh,2019-01-01 06:00:00,2019-01-01,2019,1,01-01,Tuesday,6,2486.0,8.0,6175.0,,2274.0,4950.0,0.0,3762.0,8669.0,10986.0,19655.0,0.12648181124395827,0.0004070211142203002,0.3141694225387942,,0.11569575171712032,0.2518443144238107,0.0,0.19140167896209617,0.44105825489697276,0.5589417451030272
Mwh,2019-01-01 07:00:00,2019-01-01,2019,1,01-01,Tuesday,7,2492.0,8.0,5995.0,,2390.0,4741.0,0.0,3964.0,8495.0,11095.0,19590.0,0.12720775906074527,0.000408371618172537,0.3060234813680449,,0.12200102092904543,0.24201123021949975,0.0,0.2023481368044921,0.4336396120469627,0.5663603879530372
Mwh,2019-01-01 08:00:00,2019-01-01,2019,1,01-01,Tuesday,8,2487.0,8.0,5869.0,,2162.0,4418.0,44.0,3685.0,8364.0,10309.0,18673.0,0.13318695442617684,0.00042842606972634284,0.31430407540298827,,0.11578214534354415,0.23659829700637283,0.0023563433834948855,0.1973437583676967,0.4479194558988914,0.5520805441011085
Mwh,2019-01-01 09:00:00,2019-01-01,2019,1,01-01,Tuesday,9,2481.0,8.0,5174.0,,2591.5,4210.0,64.111,3507.0,7663.0,10372.611,18035.611,0.13756118381572988,0.00044356689662468325,0.28687689039201386,,0.14368795157535832,0.23342707934873955,0.0035546896636881337,0.1944486383078455,0.42488164110436843,0.5751183588956316
Mwh,2019-01-01 10:00:00,2019-01-01,2019,1,01-01,Tuesday,10,2499.0,8.0,5209.0,,2689.0,3656.0,84.222,3389.0,7716.0,9818.222,17534.222,0.14252129350250042,0.00045625063946378683,0.2970761976208582,,0.15335724618976534,0.20850654223495058,0.004803292669614882,0.1932791771428467,0.4400537417628224,0.5599462582371775
