date,mw,region
2004-06-25 0:00,21280,ОЭС УРАЛА
2004-06-25 1:00,20524,ОЭС УРАЛА
2004-06-25 2:00,20353,ОЭС УРАЛА
2004-06-25 3:00,20508,ОЭС УРАЛА
2004-06-25 4:00,20374,ОЭС УРАЛА
2004-06-25 5:00,20527,ОЭС УРАЛА
2004-06-25 6:00,21298,ОЭС УРАЛА
2004-06-25 7:00,21804,ОЭС УРАЛА
2004-06-25 8:00,22925,ОЭС УРАЛА
2004-06-25 9:00,23826,ОЭС УРАЛА
2004-06-25 10:00,23882,ОЭС УРАЛА
2004-06-25 11:00,24202,ОЭС УРАЛА
2004-06-25 12:00,24030,ОЭС УРАЛА
2004-06-25 13:00,23880,ОЭС УРАЛА
2004-06-25 14:00,23965,ОЭС УРАЛА
2004-06-25 15:00,24062,ОЭС УРАЛА
2004-06-25 16:00,23498,ОЭС УРАЛА
2004-06-25 17:00,23195,ОЭС УРАЛА
2004-06-25 18:00,23199,ОЭС УРАЛА
2004-06-25 19:00,23229,ОЭС УРАЛА
2004-06-25 20:00,22953,ОЭС УРАЛА
2004-06-25 21:00,22406,ОЭС УРАЛА
2004-06-25 22:00,22615,ОЭС УРАЛА
2004-06-25 23:00,22515,ОЭС УРАЛА
