date,mw,region
2006-08-20 0:00,85406,ЕЭС РОССИИ
2006-08-20 1:00,83095,ЕЭС РОССИИ
2006-08-20 2:00,81210,ЕЭС РОССИИ
2006-08-20 3:00,80485,ЕЭС РОССИИ
2006-08-20 4:00,80065,ЕЭС РОССИИ
2006-08-20 5:00,80738,ЕЭС РОССИИ
2006-08-20 6:00,81318,ЕЭС РОССИИ
2006-08-20 7:00,82686,ЕЭС РОССИИ
2006-08-20 8:00,84199,ЕЭС РОССИИ
2006-08-20 9:00,86901,ЕЭС РОССИИ
2006-08-20 10:00,89024,ЕЭС РОССИИ
2006-08-20 11:00,90073,ЕЭС РОССИИ
2006-08-20 12:00,90033,ЕЭС РОССИИ
2006-08-20 13:00,89957,ЕЭС РОССИИ
2006-08-20 14:00,89833,ЕЭС РОССИИ
2006-08-20 15:00,90095,ЕЭС РОССИИ
2006-08-20 16:00,89890,ЕЭС РОССИИ
2006-08-20 17:00,90954,ЕЭС РОССИИ
2006-08-20 18:00,91125,ЕЭС РОССИИ
2006-08-20 19:00,92343,ЕЭС РОССИИ
2006-08-20 20:00,92324,ЕЭС РОССИИ
2006-08-20 21:00,94568,ЕЭС РОССИИ
2006-08-20 22:00,93720,ЕЭС РОССИИ
2006-08-20 23:00,89430,ЕЭС РОССИИ
