date,mw,region
2006-02-09 0:00,120952,ЕЭС РОССИИ
2006-02-09 1:00,118478,ЕЭС РОССИИ
2006-02-09 2:00,117798,ЕЭС РОССИИ
2006-02-09 3:00,118133,ЕЭС РОССИИ
2006-02-09 4:00,119044,ЕЭС РОССИИ
2006-02-09 5:00,121920,ЕЭС РОССИИ
2006-02-09 6:00,126464,ЕЭС РОССИИ
2006-02-09 7:00,132759,ЕЭС РОССИИ
2006-02-09 8:00,137183,ЕЭС РОССИИ
2006-02-09 9:00,139449,ЕЭС РОССИИ
2006-02-09 10:00,140507,ЕЭС РОССИИ
2006-02-09 11:00,139433,ЕЭС РОССИИ
2006-02-09 12:00,137362,ЕЭС РОССИИ
2006-02-09 13:00,137705,ЕЭС РОССИИ
2006-02-09 14:00,138246,ЕЭС РОССИИ
2006-02-09 15:00,138012,ЕЭС РОССИИ
2006-02-09 16:00,138819,ЕЭС РОССИИ
2006-02-09 17:00,139740,ЕЭС РОССИИ
2006-02-09 18:00,142324,ЕЭС РОССИИ
2006-02-09 19:00,142168,ЕЭС РОССИИ
2006-02-09 20:00,139263,ЕЭС РОССИИ
2006-02-09 21:00,135633,ЕЭС РОССИИ
2006-02-09 22:00,131295,ЕЭС РОССИИ
2006-02-09 23:00,126347,ЕЭС РОССИИ
