datetime,data,type,unit,network,region
2018-03-01 00:00:00,190.0,wind,MW,wem,WEM
2018-03-01 00:30:00,187.2,wind,MW,wem,WEM
2018-03-01 01:00:00,190.9,wind,MW,wem,WEM
2018-03-01 01:30:00,192.4,wind,MW,wem,WEM
2018-03-01 02:00:00,217.8,wind,MW,wem,WEM
2018-03-01 02:30:00,228.4,wind,MW,wem,WEM
2018-03-01 03:00:00,228.2,wind,MW,wem,WEM
2018-03-01 03:30:00,267.1,wind,MW,wem,WEM
2018-03-01 04:00:00,289.5,wind,MW,wem,WEM
2018-03-01 04:30:00,291.9,wind,MW,wem,WEM
2018-03-01 05:00:00,296.4,wind,MW,wem,WEM
2018-03-01 05:30:00,272.1,wind,MW,wem,WEM
2018-03-01 06:00:00,268.8,wind,MW,wem,WEM
2018-03-01 06:30:00,227.5,wind,MW,wem,WEM
2018-03-01 07:00:00,175.0,wind,MW,wem,WEM
2018-03-01 07:30:00,171.3,wind,MW,wem,WEM
2018-03-01 08:00:00,170.8,wind,MW,wem,WEM
2018-03-01 08:30:00,152.7,wind,MW,wem,WEM
2018-03-01 09:00:00,81.58,wind,MW,wem,WEM
2018-03-01 09:30:00,44.18,wind,MW,wem,WEM
2018-03-01 10:00:00,35.3,wind,MW,wem,WEM
2018-03-01 10:30:00,43.42,wind,MW,wem,WEM
2018-03-01 11:00:00,45.23,wind,MW,wem,WEM
2018-03-01 11:30:00,68.84,wind,MW,wem,WEM
2018-03-01 12:00:00,99.28,wind,MW,wem,WEM
2018-03-01 12:30:00,114.9,wind,MW,wem,WEM
2018-03-01 13:00:00,137.8,wind,MW,wem,WEM
2018-03-01 13:30:00,149.0,wind,MW,wem,WEM
2018-03-01 14:00:00,164.5,wind,MW,wem,WEM
2018-03-01 14:30:00,167.0,wind,MW,wem,WEM
2018-03-01 15:00:00,165.6,wind,MW,wem,WEM
2018-03-01 15:30:00,180.2,wind,MW,wem,WEM
2018-03-01 16:00:00,179.3,wind,MW,wem,WEM
2018-03-01 16:30:00,182.8,wind,MW,wem,WEM
2018-03-01 17:00:00,204.1,wind,MW,wem,WEM
2018-03-01 17:30:00,187.2,wind,MW,wem,WEM
2018-03-01 18:00:00,224.8,wind,MW,wem,WEM
2018-03-01 18:30:00,227.2,wind,MW,wem,WEM
2018-03-01 19:00:00,196.9,wind,MW,wem,WEM
2018-03-01 19:30:00,214.0,wind,MW,wem,WEM
2018-03-01 20:00:00,171.3,wind,MW,wem,WEM
2018-03-01 20:30:00,132.2,wind,MW,wem,WEM
2018-03-01 21:00:00,160.8,wind,MW,wem,WEM
2018-03-01 21:30:00,186.7,wind,MW,wem,WEM
2018-03-01 22:00:00,211.5,wind,MW,wem,WEM
2018-03-01 22:30:00,210.4,wind,MW,wem,WEM
2018-03-01 23:00:00,235.9,wind,MW,wem,WEM
2018-03-01 23:30:00,230.5,wind,MW,wem,WEM
2018-03-02 00:00:00,202.0,wind,MW,wem,WEM
2018-03-02 00:30:00,186.0,wind,MW,wem,WEM
2018-03-02 01:00:00,175.1,wind,MW,wem,WEM
2018-03-02 01:30:00,167.7,wind,MW,wem,WEM
2018-03-02 02:00:00,192.8,wind,MW,wem,WEM
2018-03-02 02:30:00,194.9,wind,MW,wem,WEM
2018-03-02 03:00:00,193.7,wind,MW,wem,WEM
2018-03-02 03:30:00,188.9,wind,MW,wem,WEM
2018-03-02 04:00:00,214.8,wind,MW,wem,WEM
2018-03-02 04:30:00,199.4,wind,MW,wem,WEM
2018-03-02 05:00:00,184.2,wind,MW,wem,WEM
2018-03-02 05:30:00,193.0,wind,MW,wem,WEM
2018-03-02 06:00:00,179.5,wind,MW,wem,WEM
2018-03-02 06:30:00,183.5,wind,MW,wem,WEM
2018-03-02 07:00:00,204.4,wind,MW,wem,WEM
2018-03-02 07:30:00,201.5,wind,MW,wem,WEM
2018-03-02 08:00:00,216.9,wind,MW,wem,WEM
2018-03-02 08:30:00,208.9,wind,MW,wem,WEM
2018-03-02 09:00:00,207.7,wind,MW,wem,WEM
2018-03-02 09:30:00,207.7,wind,MW,wem,WEM
2018-03-02 10:00:00,217.2,wind,MW,wem,WEM
2018-03-02 10:30:00,203.0,wind,MW,wem,WEM
2018-03-02 11:00:00,214.7,wind,MW,wem,WEM
2018-03-02 11:30:00,214.0,wind,MW,wem,WEM
2018-03-02 12:00:00,215.9,wind,MW,wem,WEM
2018-03-02 12:30:00,244.3,wind,MW,wem,WEM
2018-03-02 13:00:00,256.6,wind,MW,wem,WEM
2018-03-02 13:30:00,263.2,wind,MW,wem,WEM
2018-03-02 14:00:00,268.2,wind,MW,wem,WEM
2018-03-02 14:30:00,272.8,wind,MW,wem,WEM
2018-03-02 15:00:00,295.9,wind,MW,wem,WEM
2018-03-02 15:30:00,307.3,wind,MW,wem,WEM
2018-03-02 16:00:00,369.0,wind,MW,wem,WEM
2018-03-02 16:30:00,387.5,wind,MW,wem,WEM
2018-03-02 17:00:00,387.7,wind,MW,wem,WEM
2018-03-02 17:30:00,368.8,wind,MW,wem,WEM
2018-03-02 18:00:00,345.3,wind,MW,wem,WEM
2018-03-02 18:30:00,310.1,wind,MW,wem,WEM
2018-03-02 19:00:00,292.5,wind,MW,wem,WEM
2018-03-02 19:30:00,386.3,wind,MW,wem,WEM
2018-03-02 20:00:00,357.8,wind,MW,wem,WEM
2018-03-02 20:30:00,377.0,wind,MW,wem,WEM
2018-03-02 21:00:00,370.9,wind,MW,wem,WEM
2018-03-02 21:30:00,357.3,wind,MW,wem,WEM
2018-03-02 22:00:00,346.1,wind,MW,wem,WEM
2018-03-02 22:30:00,328.0,wind,MW,wem,WEM
