datetime,data,type,unit,network,region
2015-11-01 00:00:00,83.07,wind,MW,wem,WEM
2015-11-01 00:30:00,78.72,wind,MW,wem,WEM
2015-11-01 01:00:00,87.75,wind,MW,wem,WEM
2015-11-01 01:30:00,108.9,wind,MW,wem,WEM
2015-11-01 02:00:00,113.6,wind,MW,wem,WEM
2015-11-01 02:30:00,114.2,wind,MW,wem,WEM
2015-11-01 03:00:00,98.95,wind,MW,wem,WEM
2015-11-01 03:30:00,93.1,wind,MW,wem,WEM
2015-11-01 04:00:00,87.71,wind,MW,wem,WEM
2015-11-01 04:30:00,83.11,wind,MW,wem,WEM
2015-11-01 05:00:00,91.35,wind,MW,wem,WEM
2015-11-01 05:30:00,90.06,wind,MW,wem,WEM
2015-11-01 06:00:00,67.48,wind,MW,wem,WEM
2015-11-01 06:30:00,75.7,wind,MW,wem,WEM
2015-11-01 07:00:00,87.84,wind,MW,wem,WEM
2015-11-01 07:30:00,67.67,wind,MW,wem,WEM
2015-11-01 08:00:00,59.8,wind,MW,wem,WEM
2015-11-01 08:30:00,45.04,wind,MW,wem,WEM
2015-11-01 09:00:00,31.34,wind,MW,wem,WEM
2015-11-01 09:30:00,18.21,wind,MW,wem,WEM
2015-11-01 10:00:00,15.16,wind,MW,wem,WEM
2015-11-01 10:30:00,28.7,wind,MW,wem,WEM
2015-11-01 11:00:00,41.11,wind,MW,wem,WEM
2015-11-01 11:30:00,63.98,wind,MW,wem,WEM
2015-11-01 12:00:00,76.01,wind,MW,wem,WEM
2015-11-01 12:30:00,126.1,wind,MW,wem,WEM
2015-11-01 13:00:00,95.45,wind,MW,wem,WEM
2015-11-01 13:30:00,105.5,wind,MW,wem,WEM
2015-11-01 14:00:00,120.8,wind,MW,wem,WEM
2015-11-01 14:30:00,159.1,wind,MW,wem,WEM
2015-11-01 15:00:00,192.4,wind,MW,wem,WEM
2015-11-01 15:30:00,207.8,wind,MW,wem,WEM
2015-11-01 16:00:00,177.7,wind,MW,wem,WEM
2015-11-01 16:30:00,186.2,wind,MW,wem,WEM
2015-11-01 17:00:00,208.2,wind,MW,wem,WEM
2015-11-01 17:30:00,199.9,wind,MW,wem,WEM
2015-11-01 18:00:00,153.3,wind,MW,wem,WEM
2015-11-01 18:30:00,172.7,wind,MW,wem,WEM
2015-11-01 19:00:00,168.9,wind,MW,wem,WEM
2015-11-01 19:30:00,167.8,wind,MW,wem,WEM
2015-11-01 20:00:00,193.8,wind,MW,wem,WEM
2015-11-01 20:30:00,195.3,wind,MW,wem,WEM
2015-11-01 21:00:00,212.6,wind,MW,wem,WEM
2015-11-01 21:30:00,248.9,wind,MW,wem,WEM
2015-11-01 22:00:00,244.3,wind,MW,wem,WEM
2015-11-01 22:30:00,261.5,wind,MW,wem,WEM
2015-11-01 23:00:00,276.9,wind,MW,wem,WEM
2015-11-01 23:30:00,261.5,wind,MW,wem,WEM
2015-11-02 00:00:00,224.9,wind,MW,wem,WEM
2015-11-02 00:30:00,163.9,wind,MW,wem,WEM
2015-11-02 01:00:00,160.5,wind,MW,wem,WEM
2015-11-02 01:30:00,150.6,wind,MW,wem,WEM
2015-11-02 02:00:00,151.8,wind,MW,wem,WEM
2015-11-02 02:30:00,157.1,wind,MW,wem,WEM
2015-11-02 03:00:00,146.1,wind,MW,wem,WEM
2015-11-02 03:30:00,179.7,wind,MW,wem,WEM
2015-11-02 04:00:00,157.7,wind,MW,wem,WEM
2015-11-02 04:30:00,174.2,wind,MW,wem,WEM
2015-11-02 05:00:00,187.1,wind,MW,wem,WEM
2015-11-02 05:30:00,145.4,wind,MW,wem,WEM
2015-11-02 06:00:00,151.7,wind,MW,wem,WEM
2015-11-02 06:30:00,174.4,wind,MW,wem,WEM
2015-11-02 07:00:00,184.0,wind,MW,wem,WEM
2015-11-02 07:30:00,195.3,wind,MW,wem,WEM
2015-11-02 08:00:00,199.3,wind,MW,wem,WEM
2015-11-02 08:30:00,251.8,wind,MW,wem,WEM
2015-11-02 09:00:00,215.5,wind,MW,wem,WEM
2015-11-02 09:30:00,208.6,wind,MW,wem,WEM
2015-11-02 10:00:00,229.7,wind,MW,wem,WEM
2015-11-02 10:30:00,299.2,wind,MW,wem,WEM
2015-11-02 11:00:00,266.5,wind,MW,wem,WEM
2015-11-02 11:30:00,242.2,wind,MW,wem,WEM
2015-11-02 12:00:00,185.2,wind,MW,wem,WEM
2015-11-02 12:30:00,199.9,wind,MW,wem,WEM
2015-11-02 13:00:00,205.3,wind,MW,wem,WEM
2015-11-02 13:30:00,232.5,wind,MW,wem,WEM
2015-11-02 14:00:00,275.1,wind,MW,wem,WEM
2015-11-02 14:30:00,279.0,wind,MW,wem,WEM
2015-11-02 15:00:00,301.3,wind,MW,wem,WEM
2015-11-02 15:30:00,239.6,wind,MW,wem,WEM
2015-11-02 16:00:00,188.2,wind,MW,wem,WEM
2015-11-02 16:30:00,249.7,wind,MW,wem,WEM
2015-11-02 17:00:00,248.4,wind,MW,wem,WEM
2015-11-02 17:30:00,200.5,wind,MW,wem,WEM
2015-11-02 18:00:00,194.9,wind,MW,wem,WEM
2015-11-02 18:30:00,168.5,wind,MW,wem,WEM
2015-11-02 19:00:00,135.9,wind,MW,wem,WEM
2015-11-02 19:30:00,145.2,wind,MW,wem,WEM
2015-11-02 20:00:00,170.0,wind,MW,wem,WEM
2015-11-02 20:30:00,191.8,wind,MW,wem,WEM
2015-11-02 21:00:00,196.4,wind,MW,wem,WEM
2015-11-02 21:30:00,184.3,wind,MW,wem,WEM
2015-11-02 22:00:00,165.5,wind,MW,wem,WEM
2015-11-02 22:30:00,151.3,wind,MW,wem,WEM
2015-11-02 23:00:00,156.5,wind,MW,wem,WEM
2015-11-02 23:30:00,143.3,wind,MW,wem,WEM
2015-11-03 00:00:00,128.0,wind,MW,wem,WEM
2015-11-03 00:30:00,88.86,wind,MW,wem,WEM
2015-11-03 01:00:00,83.02,wind,MW,wem,WEM
2015-11-03 01:30:00,66.28,wind,MW,wem,WEM
2015-11-03 02:00:00,65.45,wind,MW,wem,WEM
2015-11-03 02:30:00,37.47,wind,MW,wem,WEM
2015-11-03 03:00:00,35.0,wind,MW,wem,WEM
2015-11-03 03:30:00,40.33,wind,MW,wem,WEM
2015-11-03 04:00:00,38.87,wind,MW,wem,WEM
2015-11-03 04:30:00,49.9,wind,MW,wem,WEM
2015-11-03 05:00:00,40.36,wind,MW,wem,WEM
2015-11-03 05:30:00,28.4,wind,MW,wem,WEM
2015-11-03 06:00:00,33.63,wind,MW,wem,WEM
2015-11-03 06:30:00,37.31,wind,MW,wem,WEM
2015-11-03 07:00:00,27.14,wind,MW,wem,WEM
2015-11-03 07:30:00,25.52,wind,MW,wem,WEM
2015-11-03 08:00:00,19.61,wind,MW,wem,WEM
2015-11-03 08:30:00,13.3,wind,MW,wem,WEM
2015-11-03 09:00:00,6.2,wind,MW,wem,WEM
2015-11-03 09:30:00,7.099,wind,MW,wem,WEM
2015-11-03 10:00:00,14.16,wind,MW,wem,WEM
2015-11-03 10:30:00,19.81,wind,MW,wem,WEM
2015-11-03 11:00:00,37.29,wind,MW,wem,WEM
2015-11-03 11:30:00,34.19,wind,MW,wem,WEM
2015-11-03 12:00:00,47.72,wind,MW,wem,WEM
2015-11-03 12:30:00,58.07,wind,MW,wem,WEM
2015-11-03 13:00:00,74.09,wind,MW,wem,WEM
2015-11-03 13:30:00,84.08,wind,MW,wem,WEM
2015-11-03 14:00:00,92.81,wind,MW,wem,WEM
2015-11-03 14:30:00,83.25,wind,MW,wem,WEM
2015-11-03 15:00:00,82.53,wind,MW,wem,WEM
2015-11-03 15:30:00,93.43,wind,MW,wem,WEM
2015-11-03 16:00:00,109.0,wind,MW,wem,WEM
2015-11-03 16:30:00,122.5,wind,MW,wem,WEM
2015-11-03 17:00:00,130.6,wind,MW,wem,WEM
2015-11-03 17:30:00,143.7,wind,MW,wem,WEM
2015-11-03 18:00:00,130.5,wind,MW,wem,WEM
2015-11-03 18:30:00,119.3,wind,MW,wem,WEM
2015-11-03 19:00:00,117.2,wind,MW,wem,WEM
2015-11-03 19:30:00,124.7,wind,MW,wem,WEM
2015-11-03 20:00:00,131.5,wind,MW,wem,WEM
2015-11-03 20:30:00,137.0,wind,MW,wem,WEM
2015-11-03 21:00:00,146.2,wind,MW,wem,WEM
2015-11-03 21:30:00,147.8,wind,MW,wem,WEM
2015-11-03 22:00:00,191.8,wind,MW,wem,WEM
2015-11-03 22:30:00,216.6,wind,MW,wem,WEM
2015-11-03 23:00:00,222.6,wind,MW,wem,WEM
2015-11-03 23:30:00,227.5,wind,MW,wem,WEM
2015-11-04 00:00:00,223.5,wind,MW,wem,WEM
2015-11-04 00:30:00,212.8,wind,MW,wem,WEM
2015-11-04 01:00:00,189.4,wind,MW,wem,WEM
2015-11-04 01:30:00,169.1,wind,MW,wem,WEM
2015-11-04 02:00:00,152.8,wind,MW,wem,WEM
2015-11-04 02:30:00,161.5,wind,MW,wem,WEM
2015-11-04 03:00:00,163.9,wind,MW,wem,WEM
2015-11-04 03:30:00,168.7,wind,MW,wem,WEM
2015-11-04 04:00:00,191.9,wind,MW,wem,WEM
2015-11-04 04:30:00,206.9,wind,MW,wem,WEM
2015-11-04 05:00:00,199.5,wind,MW,wem,WEM
2015-11-04 05:30:00,201.6,wind,MW,wem,WEM
2015-11-04 06:00:00,166.7,wind,MW,wem,WEM
2015-11-04 06:30:00,131.7,wind,MW,wem,WEM
2015-11-04 07:00:00,134.3,wind,MW,wem,WEM
2015-11-04 07:30:00,105.6,wind,MW,wem,WEM
2015-11-04 08:00:00,69.97,wind,MW,wem,WEM
2015-11-04 08:30:00,50.66,wind,MW,wem,WEM
2015-11-04 09:00:00,34.07,wind,MW,wem,WEM
2015-11-04 09:30:00,17.25,wind,MW,wem,WEM
2015-11-04 10:00:00,7.208,wind,MW,wem,WEM
2015-11-04 10:30:00,5.296,wind,MW,wem,WEM
2015-11-04 11:00:00,14.32,wind,MW,wem,WEM
2015-11-04 11:30:00,38.86,wind,MW,wem,WEM
2015-11-04 12:00:00,50.51,wind,MW,wem,WEM
2015-11-04 12:30:00,51.12,wind,MW,wem,WEM
2015-11-04 13:00:00,83.76,wind,MW,wem,WEM
2015-11-04 13:30:00,85.5,wind,MW,wem,WEM
2015-11-04 14:00:00,94.4,wind,MW,wem,WEM
2015-11-04 14:30:00,105.5,wind,MW,wem,WEM
2015-11-04 15:00:00,109.3,wind,MW,wem,WEM
2015-11-04 15:30:00,116.7,wind,MW,wem,WEM
2015-11-04 16:00:00,113.4,wind,MW,wem,WEM
2015-11-04 16:30:00,107.0,wind,MW,wem,WEM
2015-11-04 17:00:00,83.82,wind,MW,wem,WEM
2015-11-04 17:30:00,83.32,wind,MW,wem,WEM
2015-11-04 18:00:00,97.49,wind,MW,wem,WEM
2015-11-04 18:30:00,95.0,wind,MW,wem,WEM
2015-11-04 19:00:00,84.68,wind,MW,wem,WEM
2015-11-04 19:30:00,79.58,wind,MW,wem,WEM
2015-11-04 20:00:00,83.81,wind,MW,wem,WEM
2015-11-04 20:30:00,86.7,wind,MW,wem,WEM
2015-11-04 21:00:00,120.7,wind,MW,wem,WEM
2015-11-04 21:30:00,126.2,wind,MW,wem,WEM
2015-11-04 22:00:00,119.4,wind,MW,wem,WEM
2015-11-04 22:30:00,151.0,wind,MW,wem,WEM
2015-11-04 23:00:00,139.8,wind,MW,wem,WEM
2015-11-04 23:30:00,98.14,wind,MW,wem,WEM
2015-11-05 00:00:00,110.7,wind,MW,wem,WEM
2015-11-05 00:30:00,106.0,wind,MW,wem,WEM
2015-11-05 01:00:00,104.5,wind,MW,wem,WEM
2015-11-05 01:30:00,111.6,wind,MW,wem,WEM
2015-11-05 02:00:00,103.5,wind,MW,wem,WEM
2015-11-05 02:30:00,58.15,wind,MW,wem,WEM
2015-11-05 03:00:00,31.75,wind,MW,wem,WEM
2015-11-05 03:30:00,12.18,wind,MW,wem,WEM
2015-11-05 04:00:00,17.95,wind,MW,wem,WEM
2015-11-05 04:30:00,19.5,wind,MW,wem,WEM
2015-11-05 05:00:00,37.08,wind,MW,wem,WEM
2015-11-05 05:30:00,42.31,wind,MW,wem,WEM
2015-11-05 06:00:00,4.237,wind,MW,wem,WEM
2015-11-05 06:30:00,4.709,wind,MW,wem,WEM
2015-11-05 07:00:00,13.03,wind,MW,wem,WEM
2015-11-05 07:30:00,31.19,wind,MW,wem,WEM
2015-11-05 08:00:00,104.0,wind,MW,wem,WEM
2015-11-05 08:30:00,94.64,wind,MW,wem,WEM
2015-11-05 09:00:00,62.1,wind,MW,wem,WEM
2015-11-05 09:30:00,52.43,wind,MW,wem,WEM
2015-11-05 10:00:00,47.21,wind,MW,wem,WEM
2015-11-05 10:30:00,55.92,wind,MW,wem,WEM
2015-11-05 11:00:00,56.81,wind,MW,wem,WEM
2015-11-05 11:30:00,88.6,wind,MW,wem,WEM
2015-11-05 12:00:00,95.45,wind,MW,wem,WEM
2015-11-05 12:30:00,112.0,wind,MW,wem,WEM
2015-11-05 13:00:00,185.9,wind,MW,wem,WEM
2015-11-05 13:30:00,173.0,wind,MW,wem,WEM
2015-11-05 14:00:00,153.5,wind,MW,wem,WEM
2015-11-05 14:30:00,167.9,wind,MW,wem,WEM
2015-11-05 15:00:00,194.0,wind,MW,wem,WEM
2015-11-05 15:30:00,229.1,wind,MW,wem,WEM
2015-11-05 16:00:00,218.5,wind,MW,wem,WEM
2015-11-05 16:30:00,221.0,wind,MW,wem,WEM
2015-11-05 17:00:00,231.4,wind,MW,wem,WEM
2015-11-05 17:30:00,213.1,wind,MW,wem,WEM
2015-11-05 18:00:00,187.7,wind,MW,wem,WEM
2015-11-05 18:30:00,215.0,wind,MW,wem,WEM
2015-11-05 19:00:00,172.7,wind,MW,wem,WEM
2015-11-05 19:30:00,182.4,wind,MW,wem,WEM
2015-11-05 20:00:00,181.7,wind,MW,wem,WEM
2015-11-05 20:30:00,139.6,wind,MW,wem,WEM
2015-11-05 21:00:00,131.0,wind,MW,wem,WEM
2015-11-05 21:30:00,95.52,wind,MW,wem,WEM
2015-11-05 22:00:00,77.09,wind,MW,wem,WEM
2015-11-05 22:30:00,111.4,wind,MW,wem,WEM
2015-11-05 23:00:00,120.0,wind,MW,wem,WEM
2015-11-05 23:30:00,102.3,wind,MW,wem,WEM
2015-11-06 00:00:00,99.55,wind,MW,wem,WEM
2015-11-06 00:30:00,111.5,wind,MW,wem,WEM
2015-11-06 01:00:00,104.9,wind,MW,wem,WEM
2015-11-06 01:30:00,102.7,wind,MW,wem,WEM
2015-11-06 02:00:00,91.58,wind,MW,wem,WEM
2015-11-06 02:30:00,77.87,wind,MW,wem,WEM
2015-11-06 03:00:00,61.24,wind,MW,wem,WEM
2015-11-06 03:30:00,28.39,wind,MW,wem,WEM
2015-11-06 04:00:00,53.9,wind,MW,wem,WEM
2015-11-06 04:30:00,48.05,wind,MW,wem,WEM
2015-11-06 05:00:00,53.03,wind,MW,wem,WEM
2015-11-06 05:30:00,68.89,wind,MW,wem,WEM
2015-11-06 06:00:00,71.57,wind,MW,wem,WEM
2015-11-06 06:30:00,53.54,wind,MW,wem,WEM
2015-11-06 07:00:00,35.33,wind,MW,wem,WEM
2015-11-06 07:30:00,41.28,wind,MW,wem,WEM
2015-11-06 08:00:00,30.84,wind,MW,wem,WEM
2015-11-06 08:30:00,20.58,wind,MW,wem,WEM
2015-11-06 09:00:00,19.78,wind,MW,wem,WEM
