datetime,data,type,unit,network,region
2015-04-01 00:00:00,297.3,wind,MW,wem,WEM
2015-04-01 00:30:00,269.7,wind,MW,wem,WEM
2015-04-01 01:00:00,260.3,wind,MW,wem,WEM
2015-04-01 01:30:00,254.2,wind,MW,wem,WEM
2015-04-01 02:00:00,255.5,wind,MW,wem,WEM
2015-04-01 02:30:00,276.8,wind,MW,wem,WEM
2015-04-01 03:00:00,230.8,wind,MW,wem,WEM
2015-04-01 03:30:00,275.8,wind,MW,wem,WEM
2015-04-01 04:00:00,300.0,wind,MW,wem,WEM
2015-04-01 04:30:00,281.0,wind,MW,wem,WEM
2015-04-01 05:00:00,268.9,wind,MW,wem,WEM
2015-04-01 05:30:00,242.8,wind,MW,wem,WEM
2015-04-01 06:00:00,263.4,wind,MW,wem,WEM
2015-04-01 06:30:00,229.9,wind,MW,wem,WEM
2015-04-01 07:00:00,203.1,wind,MW,wem,WEM
2015-04-01 07:30:00,185.1,wind,MW,wem,WEM
2015-04-01 08:00:00,178.5,wind,MW,wem,WEM
2015-04-01 08:30:00,158.9,wind,MW,wem,WEM
2015-04-01 09:00:00,139.0,wind,MW,wem,WEM
2015-04-01 09:30:00,121.1,wind,MW,wem,WEM
2015-04-01 10:00:00,103.2,wind,MW,wem,WEM
2015-04-01 10:30:00,101.5,wind,MW,wem,WEM
2015-04-01 11:00:00,96.67,wind,MW,wem,WEM
2015-04-01 11:30:00,100.5,wind,MW,wem,WEM
2015-04-01 12:00:00,113.6,wind,MW,wem,WEM
2015-04-01 12:30:00,127.8,wind,MW,wem,WEM
2015-04-01 13:00:00,134.9,wind,MW,wem,WEM
2015-04-01 13:30:00,142.5,wind,MW,wem,WEM
2015-04-01 14:00:00,177.4,wind,MW,wem,WEM
2015-04-01 14:30:00,187.5,wind,MW,wem,WEM
2015-04-01 15:00:00,177.6,wind,MW,wem,WEM
2015-04-01 15:30:00,179.5,wind,MW,wem,WEM
2015-04-01 16:00:00,187.0,wind,MW,wem,WEM
2015-04-01 16:30:00,187.1,wind,MW,wem,WEM
2015-04-01 17:00:00,182.3,wind,MW,wem,WEM
2015-04-01 17:30:00,149.7,wind,MW,wem,WEM
2015-04-01 18:00:00,135.1,wind,MW,wem,WEM
2015-04-01 18:30:00,141.3,wind,MW,wem,WEM
2015-04-01 19:00:00,135.9,wind,MW,wem,WEM
2015-04-01 19:30:00,132.3,wind,MW,wem,WEM
2015-04-01 20:00:00,165.7,wind,MW,wem,WEM
2015-04-01 20:30:00,207.6,wind,MW,wem,WEM
2015-04-01 21:00:00,233.1,wind,MW,wem,WEM
2015-04-01 21:30:00,278.2,wind,MW,wem,WEM
2015-04-01 22:00:00,303.5,wind,MW,wem,WEM
2015-04-01 22:30:00,319.1,wind,MW,wem,WEM
2015-04-01 23:00:00,331.6,wind,MW,wem,WEM
2015-04-01 23:30:00,325.7,wind,MW,wem,WEM
2015-04-02 00:00:00,322.2,wind,MW,wem,WEM
2015-04-02 00:30:00,328.5,wind,MW,wem,WEM
2015-04-02 01:00:00,317.7,wind,MW,wem,WEM
2015-04-02 01:30:00,312.6,wind,MW,wem,WEM
2015-04-02 02:00:00,315.3,wind,MW,wem,WEM
2015-04-02 02:30:00,304.7,wind,MW,wem,WEM
2015-04-02 03:00:00,296.4,wind,MW,wem,WEM
2015-04-02 03:30:00,300.1,wind,MW,wem,WEM
2015-04-02 04:00:00,298.6,wind,MW,wem,WEM
2015-04-02 04:30:00,299.9,wind,MW,wem,WEM
2015-04-02 05:00:00,278.7,wind,MW,wem,WEM
2015-04-02 05:30:00,292.9,wind,MW,wem,WEM
2015-04-02 06:00:00,288.7,wind,MW,wem,WEM
2015-04-02 06:30:00,293.2,wind,MW,wem,WEM
2015-04-02 07:00:00,280.9,wind,MW,wem,WEM
2015-04-02 07:30:00,259.8,wind,MW,wem,WEM
2015-04-02 08:00:00,258.7,wind,MW,wem,WEM
2015-04-02 08:30:00,242.7,wind,MW,wem,WEM
2015-04-02 09:00:00,221.7,wind,MW,wem,WEM
2015-04-02 09:30:00,197.5,wind,MW,wem,WEM
2015-04-02 10:00:00,147.3,wind,MW,wem,WEM
2015-04-02 10:30:00,114.5,wind,MW,wem,WEM
2015-04-02 11:00:00,78.94,wind,MW,wem,WEM
2015-04-02 11:30:00,65.15,wind,MW,wem,WEM
2015-04-02 12:00:00,48.98,wind,MW,wem,WEM
2015-04-02 12:30:00,51.66,wind,MW,wem,WEM
2015-04-02 13:00:00,41.2,wind,MW,wem,WEM
2015-04-02 13:30:00,40.55,wind,MW,wem,WEM
2015-04-02 14:00:00,40.63,wind,MW,wem,WEM
2015-04-02 14:30:00,37.9,wind,MW,wem,WEM
2015-04-02 15:00:00,36.82,wind,MW,wem,WEM
2015-04-02 15:30:00,64.94,wind,MW,wem,WEM
2015-04-02 16:00:00,104.6,wind,MW,wem,WEM
2015-04-02 16:30:00,109.3,wind,MW,wem,WEM
2015-04-02 17:00:00,105.9,wind,MW,wem,WEM
2015-04-02 17:30:00,103.1,wind,MW,wem,WEM
2015-04-02 18:00:00,95.05,wind,MW,wem,WEM
2015-04-02 18:30:00,101.0,wind,MW,wem,WEM
2015-04-02 19:00:00,115.7,wind,MW,wem,WEM
2015-04-02 19:30:00,146.2,wind,MW,wem,WEM
2015-04-02 20:00:00,181.4,wind,MW,wem,WEM
2015-04-02 20:30:00,201.3,wind,MW,wem,WEM
2015-04-02 21:00:00,218.7,wind,MW,wem,WEM
2015-04-02 21:30:00,207.5,wind,MW,wem,WEM
2015-04-02 22:00:00,221.6,wind,MW,wem,WEM
2015-04-02 22:30:00,210.9,wind,MW,wem,WEM
2015-04-02 23:00:00,202.3,wind,MW,wem,WEM
2015-04-02 23:30:00,211.0,wind,MW,wem,WEM
2015-04-03 00:00:00,211.1,wind,MW,wem,WEM
2015-04-03 00:30:00,189.4,wind,MW,wem,WEM
2015-04-03 01:00:00,202.3,wind,MW,wem,WEM
2015-04-03 01:30:00,208.0,wind,MW,wem,WEM
2015-04-03 02:00:00,217.0,wind,MW,wem,WEM
