datetime,data,type,unit,network,region
2018-11-01 00:00:00,146.2,wind,MW,wem,WEM
2018-11-01 00:30:00,152.1,wind,MW,wem,WEM
2018-11-01 01:00:00,137.1,wind,MW,wem,WEM
2018-11-01 01:30:00,146.4,wind,MW,wem,WEM
2018-11-01 02:00:00,153.3,wind,MW,wem,WEM
2018-11-01 02:30:00,117.7,wind,MW,wem,WEM
2018-11-01 03:00:00,120.6,wind,MW,wem,WEM
2018-11-01 03:30:00,91.68,wind,MW,wem,WEM
2018-11-01 04:00:00,67.05,wind,MW,wem,WEM
2018-11-01 04:30:00,52.15,wind,MW,wem,WEM
2018-11-01 05:00:00,39.2,wind,MW,wem,WEM
2018-11-01 05:30:00,23.47,wind,MW,wem,WEM
2018-11-01 06:00:00,23.48,wind,MW,wem,WEM
2018-11-01 06:30:00,33.91,wind,MW,wem,WEM
2018-11-01 07:00:00,29.11,wind,MW,wem,WEM
2018-11-01 07:30:00,66.28,wind,MW,wem,WEM
2018-11-01 08:00:00,55.06,wind,MW,wem,WEM
2018-11-01 08:30:00,51.81,wind,MW,wem,WEM
2018-11-01 09:00:00,68.01,wind,MW,wem,WEM
2018-11-01 09:30:00,92.15,wind,MW,wem,WEM
2018-11-01 10:00:00,108.3,wind,MW,wem,WEM
2018-11-01 10:30:00,120.0,wind,MW,wem,WEM
2018-11-01 11:00:00,136.5,wind,MW,wem,WEM
2018-11-01 11:30:00,139.1,wind,MW,wem,WEM
2018-11-01 12:00:00,181.0,wind,MW,wem,WEM
2018-11-01 12:30:00,203.7,wind,MW,wem,WEM
2018-11-01 13:00:00,187.2,wind,MW,wem,WEM
2018-11-01 13:30:00,158.9,wind,MW,wem,WEM
2018-11-01 14:00:00,184.2,wind,MW,wem,WEM
2018-11-01 14:30:00,188.2,wind,MW,wem,WEM
2018-11-01 15:00:00,210.6,wind,MW,wem,WEM
2018-11-01 15:30:00,214.0,wind,MW,wem,WEM
2018-11-01 16:00:00,205.3,wind,MW,wem,WEM
2018-11-01 16:30:00,190.4,wind,MW,wem,WEM
2018-11-01 17:00:00,208.7,wind,MW,wem,WEM
2018-11-01 17:30:00,196.9,wind,MW,wem,WEM
2018-11-01 18:00:00,145.8,wind,MW,wem,WEM
2018-11-01 18:30:00,142.9,wind,MW,wem,WEM
2018-11-01 19:00:00,144.8,wind,MW,wem,WEM
2018-11-01 19:30:00,181.4,wind,MW,wem,WEM
2018-11-01 20:00:00,216.5,wind,MW,wem,WEM
2018-11-01 20:30:00,266.4,wind,MW,wem,WEM
2018-11-01 21:00:00,264.9,wind,MW,wem,WEM
2018-11-01 21:30:00,277.4,wind,MW,wem,WEM
2018-11-01 22:00:00,256.5,wind,MW,wem,WEM
2018-11-01 22:30:00,271.9,wind,MW,wem,WEM
2018-11-01 23:00:00,286.8,wind,MW,wem,WEM
2018-11-01 23:30:00,290.7,wind,MW,wem,WEM
2018-11-02 00:00:00,289.4,wind,MW,wem,WEM
2018-11-02 00:30:00,258.9,wind,MW,wem,WEM
2018-11-02 01:00:00,249.6,wind,MW,wem,WEM
2018-11-02 01:30:00,246.4,wind,MW,wem,WEM
2018-11-02 02:00:00,210.4,wind,MW,wem,WEM
2018-11-02 02:30:00,189.3,wind,MW,wem,WEM
2018-11-02 03:00:00,178.6,wind,MW,wem,WEM
2018-11-02 03:30:00,185.2,wind,MW,wem,WEM
2018-11-02 04:00:00,161.5,wind,MW,wem,WEM
2018-11-02 04:30:00,149.3,wind,MW,wem,WEM
2018-11-02 05:00:00,154.0,wind,MW,wem,WEM
2018-11-02 05:30:00,129.6,wind,MW,wem,WEM
2018-11-02 06:00:00,123.4,wind,MW,wem,WEM
2018-11-02 06:30:00,147.4,wind,MW,wem,WEM
2018-11-02 07:00:00,142.0,wind,MW,wem,WEM
2018-11-02 07:30:00,135.3,wind,MW,wem,WEM
2018-11-02 08:00:00,116.3,wind,MW,wem,WEM
2018-11-02 08:30:00,113.1,wind,MW,wem,WEM
2018-11-02 09:00:00,69.56,wind,MW,wem,WEM
2018-11-02 09:30:00,63.44,wind,MW,wem,WEM
2018-11-02 10:00:00,42.59,wind,MW,wem,WEM
2018-11-02 10:30:00,38.1,wind,MW,wem,WEM
2018-11-02 11:00:00,32.1,wind,MW,wem,WEM
2018-11-02 11:30:00,25.46,wind,MW,wem,WEM
2018-11-02 12:00:00,29.34,wind,MW,wem,WEM
2018-11-02 12:30:00,15.32,wind,MW,wem,WEM
2018-11-02 13:00:00,28.83,wind,MW,wem,WEM
2018-11-02 13:30:00,89.27,wind,MW,wem,WEM
2018-11-02 14:00:00,120.5,wind,MW,wem,WEM
2018-11-02 14:30:00,105.1,wind,MW,wem,WEM
2018-11-02 15:00:00,55.51,wind,MW,wem,WEM
2018-11-02 15:30:00,40.41,wind,MW,wem,WEM
2018-11-02 16:00:00,109.5,wind,MW,wem,WEM
2018-11-02 16:30:00,126.9,wind,MW,wem,WEM
2018-11-02 17:00:00,163.8,wind,MW,wem,WEM
2018-11-02 17:30:00,181.1,wind,MW,wem,WEM
2018-11-02 18:00:00,186.1,wind,MW,wem,WEM
2018-11-02 18:30:00,187.3,wind,MW,wem,WEM
2018-11-02 19:00:00,195.1,wind,MW,wem,WEM
2018-11-02 19:30:00,239.7,wind,MW,wem,WEM
2018-11-02 20:00:00,299.0,wind,MW,wem,WEM
2018-11-02 20:30:00,294.1,wind,MW,wem,WEM
2018-11-02 21:00:00,298.3,wind,MW,wem,WEM
2018-11-02 21:30:00,278.0,wind,MW,wem,WEM
2018-11-02 22:00:00,247.8,wind,MW,wem,WEM
2018-11-02 22:30:00,240.4,wind,MW,wem,WEM
2018-11-02 23:00:00,247.2,wind,MW,wem,WEM
2018-11-02 23:30:00,258.9,wind,MW,wem,WEM
2018-11-03 00:00:00,241.4,wind,MW,wem,WEM
2018-11-03 00:30:00,245.7,wind,MW,wem,WEM
2018-11-03 01:00:00,256.4,wind,MW,wem,WEM
2018-11-03 01:30:00,256.7,wind,MW,wem,WEM
2018-11-03 02:00:00,202.8,wind,MW,wem,WEM
2018-11-03 02:30:00,207.3,wind,MW,wem,WEM
2018-11-03 03:00:00,221.8,wind,MW,wem,WEM
2018-11-03 03:30:00,252.3,wind,MW,wem,WEM
2018-11-03 04:00:00,254.4,wind,MW,wem,WEM
2018-11-03 04:30:00,233.1,wind,MW,wem,WEM
2018-11-03 05:00:00,201.3,wind,MW,wem,WEM
2018-11-03 05:30:00,160.9,wind,MW,wem,WEM
2018-11-03 06:00:00,142.9,wind,MW,wem,WEM
2018-11-03 06:30:00,128.5,wind,MW,wem,WEM
2018-11-03 07:00:00,106.9,wind,MW,wem,WEM
2018-11-03 07:30:00,98.37,wind,MW,wem,WEM
2018-11-03 08:00:00,73.89,wind,MW,wem,WEM
2018-11-03 08:30:00,93.45,wind,MW,wem,WEM
2018-11-03 09:00:00,91.74,wind,MW,wem,WEM
2018-11-03 09:30:00,92.78,wind,MW,wem,WEM
2018-11-03 10:00:00,97.43,wind,MW,wem,WEM
2018-11-03 10:30:00,88.54,wind,MW,wem,WEM
2018-11-03 11:00:00,109.2,wind,MW,wem,WEM
2018-11-03 11:30:00,116.6,wind,MW,wem,WEM
2018-11-03 12:00:00,110.8,wind,MW,wem,WEM
2018-11-03 12:30:00,129.9,wind,MW,wem,WEM
2018-11-03 13:00:00,102.6,wind,MW,wem,WEM
2018-11-03 13:30:00,112.0,wind,MW,wem,WEM
2018-11-03 14:00:00,125.2,wind,MW,wem,WEM
2018-11-03 14:30:00,146.3,wind,MW,wem,WEM
2018-11-03 15:00:00,180.6,wind,MW,wem,WEM
2018-11-03 15:30:00,197.6,wind,MW,wem,WEM
2018-11-03 16:00:00,256.0,wind,MW,wem,WEM
2018-11-03 16:30:00,229.6,wind,MW,wem,WEM
2018-11-03 17:00:00,238.8,wind,MW,wem,WEM
2018-11-03 17:30:00,297.6,wind,MW,wem,WEM
2018-11-03 18:00:00,269.2,wind,MW,wem,WEM
2018-11-03 18:30:00,254.5,wind,MW,wem,WEM
2018-11-03 19:00:00,241.0,wind,MW,wem,WEM
2018-11-03 19:30:00,248.1,wind,MW,wem,WEM
2018-11-03 20:00:00,262.9,wind,MW,wem,WEM
2018-11-03 20:30:00,269.3,wind,MW,wem,WEM
2018-11-03 21:00:00,302.1,wind,MW,wem,WEM
2018-11-03 21:30:00,241.4,wind,MW,wem,WEM
2018-11-03 22:00:00,212.1,wind,MW,wem,WEM
2018-11-03 22:30:00,200.3,wind,MW,wem,WEM
2018-11-03 23:00:00,171.5,wind,MW,wem,WEM
2018-11-03 23:30:00,162.9,wind,MW,wem,WEM
2018-11-04 00:00:00,131.0,wind,MW,wem,WEM
2018-11-04 00:30:00,123.3,wind,MW,wem,WEM
2018-11-04 01:00:00,100.4,wind,MW,wem,WEM
2018-11-04 01:30:00,57.06,wind,MW,wem,WEM
2018-11-04 02:00:00,58.29,wind,MW,wem,WEM
2018-11-04 02:30:00,37.5,wind,MW,wem,WEM
2018-11-04 03:00:00,49.16,wind,MW,wem,WEM
2018-11-04 03:30:00,57.3,wind,MW,wem,WEM
2018-11-04 04:00:00,42.16,wind,MW,wem,WEM
2018-11-04 04:30:00,68.83,wind,MW,wem,WEM
2018-11-04 05:00:00,65.48,wind,MW,wem,WEM
2018-11-04 05:30:00,48.34,wind,MW,wem,WEM
2018-11-04 06:00:00,30.65,wind,MW,wem,WEM
2018-11-04 06:30:00,38.4,wind,MW,wem,WEM
2018-11-04 07:00:00,36.31,wind,MW,wem,WEM
2018-11-04 07:30:00,72.35,wind,MW,wem,WEM
2018-11-04 08:00:00,85.32,wind,MW,wem,WEM
2018-11-04 08:30:00,126.1,wind,MW,wem,WEM
2018-11-04 09:00:00,129.0,wind,MW,wem,WEM
