ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3160.91,02.07.2019,2019-07-02
5,BATI ANADOLU YTM,5763.23,02.07.2019,2019-07-02
11,DOĞU AKDENİZ YTM,3289.59,02.07.2019,2019-07-02
9,DOĞU ANADOLU YTM,1085.67,02.07.2019,2019-07-02
10,GÜNEY DOĞU ANADOLU YTM,6252.26,02.07.2019,2019-07-02
4,KUZEY BATI ANADOLU YTM,8428.39,02.07.2019,2019-07-02
6,ORTA ANADOLU YTM,4637.14,02.07.2019,2019-07-02
8,ORTA KARADENİZ YTM,1768.65,02.07.2019,2019-07-02
3,TRAKYA YTM,6477.77,02.07.2019,2019-07-02
