ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2250.55,10.02.2019,2019-02-10
5,BATI ANADOLU YTM,4920.61,10.02.2019,2019-02-10
11,DOĞU AKDENİZ YTM,3052.68,10.02.2019,2019-02-10
9,DOĞU ANADOLU YTM,1345.72,10.02.2019,2019-02-10
10,GÜNEY DOĞU ANADOLU YTM,5262.87,10.02.2019,2019-02-10
4,KUZEY BATI ANADOLU YTM,6608.95,10.02.2019,2019-02-10
6,ORTA ANADOLU YTM,3458.76,10.02.2019,2019-02-10
8,ORTA KARADENİZ YTM,1779.19,10.02.2019,2019-02-10
3,TRAKYA YTM,4422.58,10.02.2019,2019-02-10
