ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2892.81,16.09.2019,2019-09-16
5,BATI ANADOLU YTM,5253.88,16.09.2019,2019-09-16
11,DOĞU AKDENİZ YTM,3320.52,16.09.2019,2019-09-16
9,DOĞU ANADOLU YTM,1141.74,16.09.2019,2019-09-16
10,GÜNEY DOĞU ANADOLU YTM,5548.17,16.09.2019,2019-09-16
4,KUZEY BATI ANADOLU YTM,7845.0,16.09.2019,2019-09-16
6,ORTA ANADOLU YTM,3862.81,16.09.2019,2019-09-16
8,ORTA KARADENİZ YTM,1837.71,16.09.2019,2019-09-16
3,TRAKYA YTM,6090.93,16.09.2019,2019-09-16
