ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2366.1,11.05.2019,2019-05-11
5,BATI ANADOLU YTM,4638.49,11.05.2019,2019-05-11
11,DOĞU AKDENİZ YTM,2756.08,11.05.2019,2019-05-11
9,DOĞU ANADOLU YTM,1195.29,11.05.2019,2019-05-11
10,GÜNEY DOĞU ANADOLU YTM,4810.85,11.05.2019,2019-05-11
4,KUZEY BATI ANADOLU YTM,7269.13,11.05.2019,2019-05-11
6,ORTA ANADOLU YTM,3672.94,11.05.2019,2019-05-11
8,ORTA KARADENİZ YTM,1793.88,11.05.2019,2019-05-11
3,TRAKYA YTM,4915.0,11.05.2019,2019-05-11
