ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2519.71,25.05.2019,2019-05-25
5,BATI ANADOLU YTM,4924.12,25.05.2019,2019-05-25
11,DOĞU AKDENİZ YTM,2809.42,25.05.2019,2019-05-25
9,DOĞU ANADOLU YTM,1165.95,25.05.2019,2019-05-25
10,GÜNEY DOĞU ANADOLU YTM,5429.11,25.05.2019,2019-05-25
4,KUZEY BATI ANADOLU YTM,7088.04,25.05.2019,2019-05-25
6,ORTA ANADOLU YTM,3892.29,25.05.2019,2019-05-25
8,ORTA KARADENİZ YTM,1657.21,25.05.2019,2019-05-25
3,TRAKYA YTM,4918.57,25.05.2019,2019-05-25
