ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2519.7,05.03.2019,2019-03-05
5,BATI ANADOLU YTM,5211.43,05.03.2019,2019-03-05
11,DOĞU AKDENİZ YTM,3105.22,05.03.2019,2019-03-05
9,DOĞU ANADOLU YTM,1349.27,05.03.2019,2019-03-05
10,GÜNEY DOĞU ANADOLU YTM,5314.87,05.03.2019,2019-03-05
4,KUZEY BATI ANADOLU YTM,8388.41,05.03.2019,2019-03-05
6,ORTA ANADOLU YTM,3765.6,05.03.2019,2019-03-05
8,ORTA KARADENİZ YTM,1870.11,05.03.2019,2019-03-05
3,TRAKYA YTM,6396.46,05.03.2019,2019-03-05
