ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2332.36,21.03.2019,2019-03-21
5,BATI ANADOLU YTM,5045.94,21.03.2019,2019-03-21
11,DOĞU AKDENİZ YTM,2879.68,21.03.2019,2019-03-21
9,DOĞU ANADOLU YTM,1364.43,21.03.2019,2019-03-21
10,GÜNEY DOĞU ANADOLU YTM,4941.67,21.03.2019,2019-03-21
4,KUZEY BATI ANADOLU YTM,8045.27,21.03.2019,2019-03-21
6,ORTA ANADOLU YTM,3710.35,21.03.2019,2019-03-21
8,ORTA KARADENİZ YTM,1838.87,21.03.2019,2019-03-21
3,TRAKYA YTM,6193.02,21.03.2019,2019-03-21
