ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3198.69,04.09.2019,2019-09-04
5,BATI ANADOLU YTM,5904.73,04.09.2019,2019-09-04
11,DOĞU AKDENİZ YTM,3499.77,04.09.2019,2019-09-04
9,DOĞU ANADOLU YTM,1131.58,04.09.2019,2019-09-04
10,GÜNEY DOĞU ANADOLU YTM,6561.49,04.09.2019,2019-09-04
4,KUZEY BATI ANADOLU YTM,8369.45,04.09.2019,2019-09-04
6,ORTA ANADOLU YTM,4294.42,04.09.2019,2019-09-04
8,ORTA KARADENİZ YTM,1912.26,04.09.2019,2019-09-04
3,TRAKYA YTM,6446.15,04.09.2019,2019-09-04
