ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3482.53,02.08.2019,2019-08-02
5,BATI ANADOLU YTM,6578.07,02.08.2019,2019-08-02
11,DOĞU AKDENİZ YTM,3669.07,02.08.2019,2019-08-02
9,DOĞU ANADOLU YTM,1172.96,02.08.2019,2019-08-02
10,GÜNEY DOĞU ANADOLU YTM,7060.52,02.08.2019,2019-08-02
4,KUZEY BATI ANADOLU YTM,8679.82,02.08.2019,2019-08-02
6,ORTA ANADOLU YTM,4867.33,02.08.2019,2019-08-02
8,ORTA KARADENİZ YTM,1847.46,02.08.2019,2019-08-02
3,TRAKYA YTM,6839.82,02.08.2019,2019-08-02
