ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2678.26,11.12.2019,2019-12-11
5,BATI ANADOLU YTM,5478.92,11.12.2019,2019-12-11
11,DOĞU AKDENİZ YTM,3447.19,11.12.2019,2019-12-11
9,DOĞU ANADOLU YTM,1378.48,11.12.2019,2019-12-11
10,GÜNEY DOĞU ANADOLU YTM,5618.56,11.12.2019,2019-12-11
4,KUZEY BATI ANADOLU YTM,8539.13,11.12.2019,2019-12-11
6,ORTA ANADOLU YTM,4516.66,11.12.2019,2019-12-11
8,ORTA KARADENİZ YTM,2101.8,11.12.2019,2019-12-11
3,TRAKYA YTM,6324.31,11.12.2019,2019-12-11
