datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2022-01-01 00:00:00,1667,CAR,2322,31,777,0,12034,5747
2022-01-01 01:00:00,1503,CAR,1843,31,790,0,12031,5747
2022-01-01 02:00:00,1385,CAR,1231,-3,829,0,12033,5710
2022-01-01 03:00:00,1270,CAR,621,-2,825,0,12029,5660
2022-01-01 04:00:00,1224,CAR,209,-2,803,0,12027,5353
2022-01-01 05:00:00,1204,CAR,-219,-2,771,0,12023,4939
2022-01-01 06:00:00,1193,CAR,-633,-3,763,0,12029,4548
2022-01-01 07:00:00,1189,CAR,-644,-4,685,-2,12026,4228
2022-01-01 08:00:00,1191,CAR,-945,-4,613,-2,12023,4084
2022-01-01 09:00:00,1192,CAR,-1182,-2,610,-1,12027,4001
2022-01-01 10:00:00,1185,CAR,-1220,-2,604,0,12011,3941
2022-01-01 11:00:00,1186,CAR,-1236,-2,634,0,12019,4061
2022-01-01 12:00:00,1194,CAR,-1232,-4,684,0,12014,4223
2022-01-01 13:00:00,1154,CAR,-1214,51,723,0,12015,4475
2022-01-01 14:00:00,1126,CAR,-1235,368,770,0,12021,4720
2022-01-01 15:00:00,1155,CAR,-1018,987,800,0,12010,4863
2022-01-01 16:00:00,1381,CAR,-562,1561,778,0,12013,4770
2022-01-01 17:00:00,1477,CAR,-307,1950,782,0,12003,4764
2022-01-01 18:00:00,1577,CAR,226,2077,716,0,12005,4782
2022-01-01 19:00:00,1527,CAR,259,2010,752,0,12006,5050
2022-01-01 20:00:00,1398,CAR,365,1761,760,0,12002,5224
2022-01-01 21:00:00,1382,CAR,431,1232,789,0,12000,5399
2022-01-01 22:00:00,1481,CAR,956,445,788,0,12007,5605
2022-01-01 23:00:00,1626,CAR,2017,40,813,0,12009,5685
2022-01-02 00:00:00,1736,CAR,2218,35,868,0,12013,5635
2022-01-02 01:00:00,1598,CAR,1650,33,857,-1,12014,5645
2022-01-02 02:00:00,1337,CAR,1382,-2,900,0,12010,5663
2022-01-02 03:00:00,1282,CAR,899,-4,900,0,12006,5582
2022-01-02 04:00:00,1334,CAR,271,-2,848,-1,12008,5223
2022-01-02 05:00:00,1442,CAR,125,-3,715,0,12008,4423
2022-01-02 06:00:00,1505,CAR,-399,-2,648,0,12014,4162
2022-01-02 07:00:00,1518,CAR,-867,0,639,-2,12010,4163
2022-01-02 08:00:00,1482,CAR,-1297,-3,635,-1,12010,4144
2022-01-02 09:00:00,1452,CAR,-1483,-3,628,0,12016,4136
2022-01-02 10:00:00,1488,CAR,-1455,-3,598,0,12015,4003
2022-01-02 11:00:00,1480,CAR,-1486,-3,624,0,12016,4063
2022-01-02 12:00:00,1473,CAR,-1226,-2,648,0,12019,4142
2022-01-02 13:00:00,1557,CAR,-913,64,607,0,12019,4132
2022-01-02 14:00:00,1557,CAR,-265,442,569,0,12027,3955
2022-01-02 15:00:00,1662,CAR,134,761,593,0,12031,4242
2022-01-02 16:00:00,1713,CAR,231,715,699,0,12022,4735
2022-01-02 17:00:00,1901,CAR,423,746,754,0,12028,4961
2022-01-02 18:00:00,1830,CAR,467,851,792,0,12023,5127
2022-01-02 19:00:00,1882,CAR,504,712,740,0,12025,5343
2022-01-02 20:00:00,1914,CAR,470,430,742,0,12031,5647
2022-01-02 21:00:00,1852,CAR,530,243,736,0,12029,5718
2022-01-02 22:00:00,1784,CAR,1033,114,704,0,12024,5803
2022-01-02 23:00:00,1783,CAR,1845,35,784,0,12032,6124
2022-01-03 00:00:00,1882,CAR,2028,32,815,0,12028,6265
2022-01-03 01:00:00,1917,CAR,1922,32,748,0,12027,6024
2022-01-03 02:00:00,2054,CAR,1529,-1,721,0,12034,5712
2022-01-03 03:00:00,2132,CAR,966,-1,670,0,12039,5357
2022-01-03 04:00:00,2237,CAR,404,-5,646,0,12041,4848
2022-01-03 05:00:00,2320,CAR,-287,-2,637,0,12044,4596
2022-01-03 06:00:00,2224,CAR,-1030,-1,634,0,12044,4442
2022-01-03 07:00:00,2190,CAR,-1238,-2,638,-2,12041,4214
2022-01-03 08:00:00,2192,CAR,-1549,-5,665,-2,12039,4343
2022-01-03 09:00:00,1852,CAR,-1346,-7,657,-2,12036,4293
2022-01-03 10:00:00,1709,CAR,-1199,-3,699,-1,12041,4523
2022-01-03 11:00:00,1727,CAR,-1144,-1,739,0,12042,5485
2022-01-03 12:00:00,1730,CAR,-397,0,842,0,12051,6208
2022-01-03 13:00:00,1882,CAR,-2,39,980,0,12054,7107
2022-01-03 14:00:00,2131,CAR,113,202,1103,0,12055,7500
2022-01-03 15:00:00,2445,CAR,637,551,1208,0,12060,7335
2022-01-03 16:00:00,2574,CAR,1414,678,1225,0,12064,7399
2022-01-03 17:00:00,2569,CAR,2058,874,1246,0,12066,6759
2022-01-03 18:00:00,2725,CAR,1614,1238,1302,0,12069,6729
2022-01-03 19:00:00,2791,CAR,1465,1364,1315,0,12073,6658
2022-01-03 20:00:00,2823,CAR,1441,1507,1243,-2,12071,6060
2022-01-03 21:00:00,2819,CAR,1350,1408,1239,-2,12069,6068
2022-01-03 22:00:00,2980,CAR,1833,572,1312,141,12071,6821
2022-01-03 23:00:00,3370,CAR,2731,46,1398,386,12075,7375
2022-01-04 00:00:00,3828,CAR,3162,34,1393,380,12067,8339
2022-01-04 01:00:00,4242,CAR,3045,31,1269,305,12073,8152
2022-01-04 02:00:00,4542,CAR,3021,-2,1264,307,12076,7773
2022-01-04 03:00:00,4508,CAR,2978,-4,1269,337,12076,7378
2022-01-04 04:00:00,4686,CAR,2825,-3,1218,231,12083,7158
2022-01-04 05:00:00,4981,CAR,2437,-3,1169,39,12082,7100
2022-01-04 06:00:00,4953,CAR,1768,-3,1166,0,12082,7089
2022-01-04 07:00:00,4734,CAR,1755,-2,1171,-2,12090,7154
2022-01-04 08:00:00,4593,CAR,2013,0,1163,90,12083,7357
