date,mw,region
2009-12-20 0:00,8921,ОЭС ЮГА
2009-12-20 1:00,8378,ОЭС ЮГА
2009-12-20 2:00,7892,ОЭС ЮГА
2009-12-20 3:00,7400,ОЭС ЮГА
2009-12-20 4:00,7277,ОЭС ЮГА
2009-12-20 5:00,7321,ОЭС ЮГА
2009-12-20 6:00,7753,ОЭС ЮГА
2009-12-20 7:00,7924,ОЭС ЮГА
2009-12-20 8:00,7954,ОЭС ЮГА
2009-12-20 9:00,9030,ОЭС ЮГА
2009-12-20 10:00,9604,ОЭС ЮГА
2009-12-20 11:00,9618,ОЭС ЮГА
2009-12-20 12:00,9461,ОЭС ЮГА
2009-12-20 13:00,9591,ОЭС ЮГА
2009-12-20 14:00,9393,ОЭС ЮГА
2009-12-20 15:00,9740,ОЭС ЮГА
2009-12-20 16:00,10260,ОЭС ЮГА
2009-12-20 17:00,11226,ОЭС ЮГА
2009-12-20 18:00,11505,ОЭС ЮГА
2009-12-20 19:00,11429,ОЭС ЮГА
2009-12-20 20:00,11275,ОЭС ЮГА
2009-12-20 21:00,10567,ОЭС ЮГА
2009-12-20 22:00,10295,ОЭС ЮГА
2009-12-20 23:00,9272,ОЭС ЮГА
