date,mw,region
2006-02-03 0:00,4073,ОЭС ВОСТОКА
2006-02-03 1:00,4326,ОЭС ВОСТОКА
2006-02-03 2:00,4462,ОЭС ВОСТОКА
2006-02-03 3:00,4428,ОЭС ВОСТОКА
2006-02-03 4:00,4385,ОЭС ВОСТОКА
2006-02-03 5:00,4329,ОЭС ВОСТОКА
2006-02-03 6:00,4287,ОЭС ВОСТОКА
2006-02-03 7:00,4281,ОЭС ВОСТОКА
2006-02-03 8:00,4161,ОЭС ВОСТОКА
2006-02-03 9:00,4232,ОЭС ВОСТОКА
2006-02-03 10:00,4246,ОЭС ВОСТОКА
2006-02-03 11:00,4400,ОЭС ВОСТОКА
2006-02-03 12:00,4618,ОЭС ВОСТОКА
2006-02-03 13:00,4645,ОЭС ВОСТОКА
2006-02-03 14:00,4518,ОЭС ВОСТОКА
2006-02-03 15:00,4410,ОЭС ВОСТОКА
2006-02-03 16:00,4262,ОЭС ВОСТОКА
2006-02-03 17:00,4069,ОЭС ВОСТОКА
2006-02-03 18:00,3926,ОЭС ВОСТОКА
2006-02-03 19:00,3740,ОЭС ВОСТОКА
2006-02-03 20:00,3730,ОЭС ВОСТОКА
2006-02-03 21:00,3755,ОЭС ВОСТОКА
2006-02-03 22:00,3669,ОЭС ВОСТОКА
2006-02-03 23:00,3814,ОЭС ВОСТОКА
