datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2020-01-01 00:00:00,360.0,,,1083.0,0.0,,,,,332.0,7.0,2335.0,692.5,,,31.0,,0.0,,,38.0,2020,1,01-01,Wednesday,0,2020-01-01
2020-01-01 01:00:00,363.0,,,636.0,0.0,,,,,333.0,7.0,2338.0,688.0,,,31.0,,0.0,,,40.0,2020,1,01-01,Wednesday,1,2020-01-01
2020-01-01 02:00:00,359.0,,,464.0,0.0,,,,,28.0,7.533,2293.0,683.5,,,31.0,,0.0,,,47.0,2020,1,01-01,Wednesday,2,2020-01-01
2020-01-01 03:00:00,362.0,,,412.0,0.0,,,,,28.0,8.067,2297.0,679.0,,,32.0,,0.0,,,65.0,2020,1,01-01,Wednesday,3,2020-01-01
2020-01-01 04:00:00,361.0,,,414.0,0.0,,,,,111.0,8.6,2162.0,681.182,,,32.0,,0.0,,,87.0,2020,1,01-01,Wednesday,4,2020-01-01
2020-01-01 05:00:00,358.0,,,413.0,0.0,,,,,134.0,9.133,2249.0,683.364,,,32.0,,0.0,,,98.0,2020,1,01-01,Wednesday,5,2020-01-01
2020-01-01 06:00:00,360.0,,,413.0,0.0,,,,,81.0,9.667,2258.0,685.545,,,32.0,,0.0,,,114.0,2020,1,01-01,Wednesday,6,2020-01-01
2020-01-01 07:00:00,358.0,,,477.0,0.0,,,,,174.0,10.2,2249.0,687.727,,,31.0,,0.0,,,104.0,2020,1,01-01,Wednesday,7,2020-01-01
2020-01-01 08:00:00,360.0,,,710.0,0.0,,,,,175.0,10.733,2156.0,689.909,,,30.0,,1.0,,,105.0,2020,1,01-01,Wednesday,8,2020-01-01
2020-01-01 09:00:00,358.0,,,828.0,0.0,,,,,179.0,11.267,2120.0,692.091,,,31.0,,1.2,,,128.0,2020,1,01-01,Wednesday,9,2020-01-01
2020-01-01 10:00:00,357.0,,,827.0,0.0,,,,,234.0,11.8,2128.0,694.273,,,30.0,,1.4,,,161.0,2020,1,01-01,Wednesday,10,2020-01-01
2020-01-01 11:00:00,364.0,,,824.0,0.0,,,,,178.0,12.333,2156.0,696.455,,,31.0,,1.6,,,164.0,2020,1,01-01,Wednesday,11,2020-01-01
2020-01-01 12:00:00,360.0,,,822.0,0.0,,,,,140.0,12.867,2229.0,698.636,,,31.0,,1.8,,,124.0,2020,1,01-01,Wednesday,12,2020-01-01
2020-01-01 13:00:00,364.0,,,819.0,0.0,,,,,146.0,13.4,2245.0,700.818,,,31.0,,2.0,,,70.0,2020,1,01-01,Wednesday,13,2020-01-01
2020-01-01 14:00:00,364.0,,,816.0,0.0,,,,,103.0,13.933,2223.0,703.0,,,30.0,,2.2,,,57.0,2020,1,01-01,Wednesday,14,2020-01-01
2020-01-01 15:00:00,363.0,,,815.0,0.0,,,,,62.0,14.467,2218.0,719.0,,,29.0,,2.4,,,57.0,2020,1,01-01,Wednesday,15,2020-01-01
2020-01-01 16:00:00,358.0,,,995.0,0.0,,,,,296.0,15.0,2233.0,716.727,,,29.0,,2.6,,,54.0,2020,1,01-01,Wednesday,16,2020-01-01
2020-01-01 17:00:00,353.0,,,1070.0,0.0,,,,,687.0,5.0,2303.0,714.455,,,31.0,,2.8,,,68.0,2020,1,01-01,Wednesday,17,2020-01-01
2020-01-01 18:00:00,342.0,,,1075.0,0.0,,,,,644.571,1.0,2309.2,712.182,,,26.0,,3.0,,,79.0,2020,1,01-01,Wednesday,18,2020-01-01
2020-01-01 19:00:00,332.0,,,1077.0,0.0,,,,,602.143,0.0,2315.4,709.909,,,12.0,,0.0,,,62.0,2020,1,01-01,Wednesday,19,2020-01-01
2020-01-01 20:00:00,333.0,,,1083.0,0.0,,,,,559.714,1.0,2321.6,707.636,,,12.0,,0.0,,,66.0,2020,1,01-01,Wednesday,20,2020-01-01
2020-01-01 21:00:00,328.0,,,1082.0,0.0,,,,,517.286,1.0,2327.8,705.364,,,15.5,,0.0,,,85.0,2020,1,01-01,Wednesday,21,2020-01-01
2020-01-01 22:00:00,328.0,,,1086.0,0.0,,,,,474.857,0.0,2334.0,703.091,,,19.0,,0.0,,,93.0,2020,1,01-01,Wednesday,22,2020-01-01
