datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2021-01-01 00:00:00,15.75,,,5241.0,2096.5,,,,,,,0.0,,,484.0,2208.25,,0.0,416.5,211.75,134.25,2021,1,01-01,Friday,0,2021-01-01
2021-01-01 01:00:00,16.5,,,4219.5,2121.25,,,,,,,0.0,,,484.0,1394.0,,0.0,417.25,311.5,142.0,2021,1,01-01,Friday,1,2021-01-01
2021-01-01 02:00:00,16.75,,,3444.25,1930.0,,,,,,,0.0,,,484.25,881.75,,0.0,424.3,336.0,149.5,2021,1,01-01,Friday,2,2021-01-01
2021-01-01 03:00:00,17.0,,,2770.25,1615.5,,,,,,,0.0,,,484.25,802.0,,0.0,431.7,309.75,187.25,2021,1,01-01,Friday,3,2021-01-01
2021-01-01 04:00:00,17.0,,,2495.75,1291.75,,,,,,,0.0,,,484.0,779.0,,0.0,431.125,348.0,217.0,2021,1,01-01,Friday,4,2021-01-01
2021-01-01 05:00:00,17.0,,,2458.0,1269.25,,,,,,,0.0,,,484.0,760.25,,0.0,430.0,343.25,256.5,2021,1,01-01,Friday,5,2021-01-01
2021-01-01 06:00:00,16.75,,,2493.75,1358.25,,,,,,,0.0,,,484.0,751.5,,0.0,432.625,384.75,267.5,2021,1,01-01,Friday,6,2021-01-01
2021-01-01 07:00:00,16.5,,,2648.25,1371.0,,,,,,,0.0,,,484.0,760.75,,0.0,430.188,354.0,273.25,2021,1,01-01,Friday,7,2021-01-01
2021-01-01 08:00:00,16.0,,,2726.75,1635.75,,,,,,,0.0,,,484.0,774.0,,0.0,425.688,337.5,263.5,2021,1,01-01,Friday,8,2021-01-01
2021-01-01 09:00:00,16.75,,,3203.5,1935.0,,,,,,,0.0,,,484.0,777.75,,0.0,425.5,345.5,228.0,2021,1,01-01,Friday,9,2021-01-01
2021-01-01 10:00:00,16.5,,,3703.5,2279.75,,,,,,,0.0,,,484.0,854.25,,0.0,423.5,308.5,254.75,2021,1,01-01,Friday,10,2021-01-01
2021-01-01 11:00:00,16.75,,,3859.0,2407.0,,,,,,,0.0,,,483.5,969.25,,0.0,423.5,285.5,265.5,2021,1,01-01,Friday,11,2021-01-01
2021-01-01 12:00:00,17.25,,,3986.5,2534.75,,,,,,,0.0,,,483.0,1050.5,,0.0,416.5,329.5,265.0,2021,1,01-01,Friday,12,2021-01-01
2021-01-01 13:00:00,17.25,,,3996.75,2529.0,,,,,,,0.0,,,483.0,1010.75,,0.0,417.75,350.25,249.5,2021,1,01-01,Friday,13,2021-01-01
2021-01-01 14:00:00,17.25,,,4230.0,2534.5,,,,,,,0.0,,,484.0,1097.25,,0.0,423.5,354.0,230.0,2021,1,01-01,Friday,14,2021-01-01
2021-01-01 15:00:00,17.0,,,4707.75,2626.5,,,,,,,0.0,,,484.0,1321.5,,0.0,412.25,358.0,238.5,2021,1,01-01,Friday,15,2021-01-01
2021-01-01 16:00:00,16.75,,,4875.0,2690.75,,,,,,,0.0,,,484.0,1431.0,,0.0,390.75,329.5,258.0,2021,1,01-01,Friday,16,2021-01-01
2021-01-01 17:00:00,14.75,,,5001.75,2809.5,,,,,,,0.0,,,484.0,1718.25,,0.0,377.75,267.25,271.75,2021,1,01-01,Friday,17,2021-01-01
2021-01-01 18:00:00,15.25,,,5040.5,2920.75,,,,,,,0.0,,,484.0,2114.75,,0.0,380.75,292.5,266.75,2021,1,01-01,Friday,18,2021-01-01
2021-01-01 19:00:00,16.25,,,4951.5,2949.25,,,,,,,0.0,,,484.0,2172.75,,0.0,376.0,256.25,264.5,2021,1,01-01,Friday,19,2021-01-01
2021-01-01 20:00:00,16.25,,,5012.5,2894.75,,,,,,,0.0,,,483.5,2080.0,,0.0,391.25,299.75,254.25,2021,1,01-01,Friday,20,2021-01-01
2021-01-01 21:00:00,16.25,,,5041.25,2897.25,,,,,,,0.0,,,483.0,1986.25,,0.0,388.25,321.25,286.0,2021,1,01-01,Friday,21,2021-01-01
