ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2457.13,01.01.2020,2020-01-01
5,BATI ANADOLU YTM,4685.65,01.01.2020,2020-01-01
11,DOĞU AKDENİZ YTM,3062.44,01.01.2020,2020-01-01
9,DOĞU ANADOLU YTM,1334.51,01.01.2020,2020-01-01
10,GÜNEY DOĞU ANADOLU YTM,5185.75,01.01.2020,2020-01-01
4,KUZEY BATI ANADOLU YTM,6321.76,01.01.2020,2020-01-01
6,ORTA ANADOLU YTM,3577.93,01.01.2020,2020-01-01
8,ORTA KARADENİZ YTM,1894.65,01.01.2020,2020-01-01
3,TRAKYA YTM,4511.22,01.01.2020,2020-01-01
