ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2929.99,29.12.2020,2020-12-29
5,BATI ANADOLU YTM,5773.54,29.12.2020,2020-12-29
11,DOĞU AKDENİZ YTM,3611.77,29.12.2020,2020-12-29
9,DOĞU ANADOLU YTM,1410.45,29.12.2020,2020-12-29
10,GÜNEY DOĞU ANADOLU YTM,6144.6,29.12.2020,2020-12-29
4,KUZEY BATI ANADOLU YTM,8329.13,29.12.2020,2020-12-29
6,ORTA ANADOLU YTM,4713.62,29.12.2020,2020-12-29
8,ORTA KARADENİZ YTM,2123.55,29.12.2020,2020-12-29
3,TRAKYA YTM,5919.14,29.12.2020,2020-12-29
