ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2523.97,05.02.2020,2020-02-05
5,BATI ANADOLU YTM,5267.75,05.02.2020,2020-02-05
11,DOĞU AKDENİZ YTM,3472.22,05.02.2020,2020-02-05
9,DOĞU ANADOLU YTM,1400.93,05.02.2020,2020-02-05
10,GÜNEY DOĞU ANADOLU YTM,5786.36,05.02.2020,2020-02-05
4,KUZEY BATI ANADOLU YTM,8310.19,05.02.2020,2020-02-05
6,ORTA ANADOLU YTM,4060.43,05.02.2020,2020-02-05
8,ORTA KARADENİZ YTM,1793.93,05.02.2020,2020-02-05
3,TRAKYA YTM,6322.06,05.02.2020,2020-02-05
