ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2488.9,31.10.2020,2020-10-31
5,BATI ANADOLU YTM,5075.32,31.10.2020,2020-10-31
11,DOĞU AKDENİZ YTM,3237.62,31.10.2020,2020-10-31
9,DOĞU ANADOLU YTM,1259.69,31.10.2020,2020-10-31
10,GÜNEY DOĞU ANADOLU YTM,4458.49,31.10.2020,2020-10-31
4,KUZEY BATI ANADOLU YTM,7535.33,31.10.2020,2020-10-31
6,ORTA ANADOLU YTM,4113.78,31.10.2020,2020-10-31
8,ORTA KARADENİZ YTM,2001.25,31.10.2020,2020-10-31
3,TRAKYA YTM,5070.62,31.10.2020,2020-10-31
