ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2033.54,27.04.2020,2020-04-27
5,BATI ANADOLU YTM,4347.16,27.04.2020,2020-04-27
11,DOĞU AKDENİZ YTM,2547.74,27.04.2020,2020-04-27
9,DOĞU ANADOLU YTM,1282.89,27.04.2020,2020-04-27
10,GÜNEY DOĞU ANADOLU YTM,5154.59,27.04.2020,2020-04-27
4,KUZEY BATI ANADOLU YTM,6335.59,27.04.2020,2020-04-27
6,ORTA ANADOLU YTM,3744.24,27.04.2020,2020-04-27
8,ORTA KARADENİZ YTM,1707.35,27.04.2020,2020-04-27
3,TRAKYA YTM,4401.13,27.04.2020,2020-04-27
