ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2078.24,21.04.2020,2020-04-21
5,BATI ANADOLU YTM,4121.56,21.04.2020,2020-04-21
11,DOĞU AKDENİZ YTM,2601.79,21.04.2020,2020-04-21
9,DOĞU ANADOLU YTM,1258.53,21.04.2020,2020-04-21
10,GÜNEY DOĞU ANADOLU YTM,5098.6,21.04.2020,2020-04-21
4,KUZEY BATI ANADOLU YTM,6800.87,21.04.2020,2020-04-21
6,ORTA ANADOLU YTM,3778.92,21.04.2020,2020-04-21
8,ORTA KARADENİZ YTM,1735.42,21.04.2020,2020-04-21
3,TRAKYA YTM,4805.93,21.04.2020,2020-04-21
