ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2095.64,02.04.2020,2020-04-02
5,BATI ANADOLU YTM,5121.89,02.04.2020,2020-04-02
11,DOĞU AKDENİZ YTM,2930.29,02.04.2020,2020-04-02
9,DOĞU ANADOLU YTM,1315.75,02.04.2020,2020-04-02
10,GÜNEY DOĞU ANADOLU YTM,4688.5,02.04.2020,2020-04-02
4,KUZEY BATI ANADOLU YTM,7262.51,02.04.2020,2020-04-02
6,ORTA ANADOLU YTM,3441.44,02.04.2020,2020-04-02
8,ORTA KARADENİZ YTM,1724.42,02.04.2020,2020-04-02
3,TRAKYA YTM,5223.48,02.04.2020,2020-04-02
