unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,32127.0496,41092.8189,9811.7717,2497.4284,6021.6821,852.9038,3341.2623,2042.5062999999998,83031.6402,14755.782899999998,97787.42309999999,0.3285396892721678,0.4202260126844472,0.10033776726037892,0.02553936202456285,0.061579310601549135,0.008722019386151511,0.03416863021927817,0.02088720855146453,0.8491034692169939,0.1508965307830062
Gwh,2018,2,29662.7418,37524.0138,10517.6044,1709.6459,4858.396,665.5901,3694.27,1892.8193000000003,77704.36,12820.721300000001,90525.0813,0.3276742906388309,0.41451510742802283,0.1161844236863447,0.01888588085697748,0.05366905978133597,0.007352549044327673,0.04080935302070808,0.020909335543452312,0.8583738217531984,0.14162617824680154
Gwh,2018,3,28012.4722,31635.2717,4174.2526,2307.3504,8862.3898,714.5305,4978.3269,2193.3978,63821.9965,19055.9954,82877.9919,0.33799651219589943,0.3817089552335064,0.05036623721574509,0.027840327053097916,0.10693296974054703,0.008621474575085596,0.0600681409608333,0.026465383025285394,0.7700717046451508,0.2299282953548492
Gwh,2018,4,21807.5155,27566.4453,2132.9461,2768.6047,9550.4809,621.536,6123.2549,1775.9972,51506.9069,20839.8737,72346.7806,0.3014303514149737,0.3810320939146254,0.029482253146728137,0.038268526630195344,0.13200975663041462,0.008591066455830654,0.08463755884114628,0.024548392966085904,0.7119446984763272,0.28805530152367276
Gwh,2018,5,21884.1915,26981.8036,2468.9412,3157.9837,10958.6119,567.8922,6515.0802,1759.6431,51334.9363,22959.2111,74294.1474,0.294561446168504,0.3631753582786253,0.033231974339879164,0.042506493586869,0.14750303063576176,0.0076438349435853405,0.08769304754145413,0.023684814505321318,0.6909687787870085,0.30903122121299154
Gwh,2018,6,24601.2619,29457.0972,2862.4565,3767.8225000000007,7938.235599999999,454.481,6141.4772,1755.2682,56920.8156,20057.284499999998,76978.1001,0.31958780312895774,0.38266854029565744,0.03718533578097493,0.04894668087553905,0.10312329857047224,0.005904029839780367,0.0797821353348782,0.022802176173740096,0.7394416792055901,0.26055832079440994
Gwh,2018,7,29423.8022,37193.305,6937.8403,4607.9133,9403.886,411.0637,6092.8656,1830.7702,73554.9475,22346.4988,95901.4463,0.30681291404048405,0.3878284054617016,0.07234343764010574,0.04804842343655041,0.09805781208536372,0.004286313875956634,0.06353257260521628,0.019090120854621563,0.7669847571422914,0.23301524285770864
Gwh,2018,8,30038.256,38232.2806,5926.6108,3983.4869,7584.6717,474.0704,6799.2647,2023.5132000000003,74197.14739999999,20865.0069,95062.1543,0.3159854331220432,0.4021819290918384,0.0623445875347683,0.0419040251016066,0.07978644872768258,0.004986951994627793,0.07152441210771088,0.021286212319722282,0.7805119497486498,0.21948805025135015
Gwh,2018,9,26539.9808,27860.0803,2873.4507,4949.5745,8855.6309,401.6584,5200.6814,1917.0038,57273.51180000001,21324.549,78598.0608,0.33766711964476354,0.35446269305412687,0.03655879891632135,0.0629732394110161,0.11266983955919685,0.005110283840488847,0.0661680625077203,0.024389963066366132,0.7286886116152118,0.2713113883847882
Gwh,2018,10,22330.072737917944,25217.979693537884,3327.4955685441755,5432.104,5920.7396,576.9524,4874.9882,865.3946,50875.548,17670.1788,68545.7268,0.3257689980160505,0.3679000992595483,0.04854417224655024,0.07924788682815455,0.08637649458842706,0.008417044022064406,0.07112023502535827,0.01262507001384658,0.7422132695221492,0.2577867304778509
Gwh,2018,11,23570.658962016605,26619.008636640192,3512.3604013431946,6344.005,3305.18,495.8087,4086.1645,852.75,53702.028,15083.908199999998,68785.9362,0.34266683371849793,0.3869833007614163,0.05106218793229414,0.09222822789755096,0.04805022919786908,0.007207995229699294,0.0594040689963016,0.012397156266370625,0.7807123224122084,0.21928767758779155
Gwh,2018,12,28259.70031851869,31914.475028455206,4211.093653026097,6788.034,4218.524,975.0101,3092.4626,942.5784,64385.26899999999,16016.6091,80401.87809999999,0.35148059953737193,0.39693693459201934,0.0523755632646857,0.08442631142965802,0.05246797835683892,0.012126708020269493,0.038462566709620186,0.011723338089536494,0.800793097394077,0.1992069026059231
