datetime,data,type,unit,network,region
2019-12-01 00:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:10:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:15:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:20:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:25:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:30:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:35:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:40:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:45:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:50:00,0.0,pumps,MW,nem,NSW1
2019-12-01 00:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:10:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:15:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:20:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:25:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:30:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:35:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:40:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:45:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:50:00,0.0,pumps,MW,nem,NSW1
2019-12-01 01:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 02:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 02:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 02:10:00,82.0,pumps,MW,nem,NSW1
2019-12-01 02:15:00,183.4,pumps,MW,nem,NSW1
2019-12-01 02:20:00,198.8,pumps,MW,nem,NSW1
2019-12-01 02:25:00,196.7,pumps,MW,nem,NSW1
2019-12-01 02:30:00,199.7,pumps,MW,nem,NSW1
2019-12-01 02:35:00,199.1,pumps,MW,nem,NSW1
2019-12-01 02:40:00,197.3,pumps,MW,nem,NSW1
2019-12-01 02:45:00,198.4,pumps,MW,nem,NSW1
2019-12-01 02:50:00,198.3,pumps,MW,nem,NSW1
2019-12-01 02:55:00,197.3,pumps,MW,nem,NSW1
2019-12-01 03:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:10:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:15:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:20:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:25:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:30:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:35:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:40:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:45:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:50:00,0.0,pumps,MW,nem,NSW1
2019-12-01 03:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:10:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:15:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:20:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:25:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:30:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:35:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:40:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:45:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:50:00,0.0,pumps,MW,nem,NSW1
2019-12-01 04:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:10:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:15:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:20:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:25:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:30:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:35:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:40:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:45:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:50:00,0.0,pumps,MW,nem,NSW1
2019-12-01 05:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 06:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 06:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 06:10:00,97.8,pumps,MW,nem,NSW1
2019-12-01 06:15:00,193.8,pumps,MW,nem,NSW1
2019-12-01 06:20:00,197.4,pumps,MW,nem,NSW1
2019-12-01 06:25:00,197.7,pumps,MW,nem,NSW1
2019-12-01 06:30:00,199.2,pumps,MW,nem,NSW1
2019-12-01 06:35:00,197.1,pumps,MW,nem,NSW1
2019-12-01 06:40:00,199.0,pumps,MW,nem,NSW1
2019-12-01 06:45:00,198.9,pumps,MW,nem,NSW1
2019-12-01 06:50:00,199.5,pumps,MW,nem,NSW1
2019-12-01 06:55:00,197.7,pumps,MW,nem,NSW1
2019-12-01 07:00:00,198.1,pumps,MW,nem,NSW1
2019-12-01 07:05:00,198.9,pumps,MW,nem,NSW1
2019-12-01 07:10:00,197.2,pumps,MW,nem,NSW1
2019-12-01 07:15:00,197.1,pumps,MW,nem,NSW1
2019-12-01 07:20:00,199.0,pumps,MW,nem,NSW1
2019-12-01 07:25:00,199.5,pumps,MW,nem,NSW1
2019-12-01 07:30:00,197.3,pumps,MW,nem,NSW1
2019-12-01 07:35:00,199.7,pumps,MW,nem,NSW1
2019-12-01 07:40:00,275.8,pumps,MW,nem,NSW1
2019-12-01 07:45:00,375.6,pumps,MW,nem,NSW1
2019-12-01 07:50:00,392.1,pumps,MW,nem,NSW1
2019-12-01 07:55:00,388.1,pumps,MW,nem,NSW1
2019-12-01 08:00:00,385.8,pumps,MW,nem,NSW1
2019-12-01 08:05:00,387.2,pumps,MW,nem,NSW1
2019-12-01 08:10:00,389.9,pumps,MW,nem,NSW1
2019-12-01 08:15:00,392.6,pumps,MW,nem,NSW1
2019-12-01 08:20:00,387.3,pumps,MW,nem,NSW1
2019-12-01 08:25:00,391.0,pumps,MW,nem,NSW1
2019-12-01 08:30:00,386.9,pumps,MW,nem,NSW1
2019-12-01 08:35:00,387.5,pumps,MW,nem,NSW1
2019-12-01 08:40:00,389.3,pumps,MW,nem,NSW1
2019-12-01 08:45:00,389.0,pumps,MW,nem,NSW1
2019-12-01 08:50:00,391.5,pumps,MW,nem,NSW1
2019-12-01 08:55:00,389.8,pumps,MW,nem,NSW1
2019-12-01 09:00:00,389.5,pumps,MW,nem,NSW1
2019-12-01 09:05:00,387.1,pumps,MW,nem,NSW1
2019-12-01 09:10:00,387.4,pumps,MW,nem,NSW1
2019-12-01 09:15:00,387.1,pumps,MW,nem,NSW1
2019-12-01 09:20:00,391.6,pumps,MW,nem,NSW1
2019-12-01 09:25:00,390.0,pumps,MW,nem,NSW1
2019-12-01 09:30:00,387.5,pumps,MW,nem,NSW1
2019-12-01 09:35:00,388.5,pumps,MW,nem,NSW1
2019-12-01 09:40:00,423.4,pumps,MW,nem,NSW1
2019-12-01 09:45:00,430.5,pumps,MW,nem,NSW1
2019-12-01 09:50:00,426.8,pumps,MW,nem,NSW1
2019-12-01 09:55:00,433.8,pumps,MW,nem,NSW1
2019-12-01 10:00:00,435.1,pumps,MW,nem,NSW1
2019-12-01 10:05:00,427.9,pumps,MW,nem,NSW1
2019-12-01 10:10:00,427.8,pumps,MW,nem,NSW1
2019-12-01 10:15:00,428.3,pumps,MW,nem,NSW1
2019-12-01 10:20:00,427.2,pumps,MW,nem,NSW1
2019-12-01 10:25:00,430.2,pumps,MW,nem,NSW1
2019-12-01 10:30:00,432.3,pumps,MW,nem,NSW1
2019-12-01 10:35:00,431.3,pumps,MW,nem,NSW1
2019-12-01 10:40:00,497.8,pumps,MW,nem,NSW1
2019-12-01 10:45:00,603.7,pumps,MW,nem,NSW1
2019-12-01 10:50:00,618.8,pumps,MW,nem,NSW1
2019-12-01 10:55:00,616.0,pumps,MW,nem,NSW1
2019-12-01 11:00:00,617.9,pumps,MW,nem,NSW1
2019-12-01 11:05:00,615.4,pumps,MW,nem,NSW1
2019-12-01 11:10:00,620.2,pumps,MW,nem,NSW1
2019-12-01 11:15:00,619.0,pumps,MW,nem,NSW1
2019-12-01 11:20:00,622.2,pumps,MW,nem,NSW1
2019-12-01 11:25:00,621.1,pumps,MW,nem,NSW1
2019-12-01 11:30:00,614.7,pumps,MW,nem,NSW1
2019-12-01 11:35:00,623.0,pumps,MW,nem,NSW1
2019-12-01 11:40:00,614.2,pumps,MW,nem,NSW1
2019-12-01 11:45:00,623.0,pumps,MW,nem,NSW1
2019-12-01 11:50:00,622.7,pumps,MW,nem,NSW1
2019-12-01 11:55:00,618.3,pumps,MW,nem,NSW1
2019-12-01 12:00:00,624.2,pumps,MW,nem,NSW1
2019-12-01 12:05:00,617.9,pumps,MW,nem,NSW1
2019-12-01 12:10:00,581.7,pumps,MW,nem,NSW1
2019-12-01 12:15:00,580.8,pumps,MW,nem,NSW1
2019-12-01 12:20:00,576.6,pumps,MW,nem,NSW1
2019-12-01 12:25:00,579.1,pumps,MW,nem,NSW1
2019-12-01 12:30:00,575.6,pumps,MW,nem,NSW1
2019-12-01 12:35:00,575.3,pumps,MW,nem,NSW1
2019-12-01 12:40:00,388.1,pumps,MW,nem,NSW1
2019-12-01 12:45:00,387.3,pumps,MW,nem,NSW1
2019-12-01 12:50:00,386.8,pumps,MW,nem,NSW1
2019-12-01 12:55:00,388.0,pumps,MW,nem,NSW1
2019-12-01 13:00:00,391.3,pumps,MW,nem,NSW1
2019-12-01 13:05:00,386.4,pumps,MW,nem,NSW1
2019-12-01 13:10:00,384.9,pumps,MW,nem,NSW1
2019-12-01 13:15:00,390.3,pumps,MW,nem,NSW1
2019-12-01 13:20:00,386.0,pumps,MW,nem,NSW1
2019-12-01 13:25:00,387.3,pumps,MW,nem,NSW1
2019-12-01 13:30:00,385.8,pumps,MW,nem,NSW1
2019-12-01 13:35:00,386.6,pumps,MW,nem,NSW1
2019-12-01 13:40:00,383.9,pumps,MW,nem,NSW1
2019-12-01 13:45:00,386.5,pumps,MW,nem,NSW1
2019-12-01 13:50:00,384.2,pumps,MW,nem,NSW1
2019-12-01 13:55:00,388.4,pumps,MW,nem,NSW1
2019-12-01 14:00:00,386.0,pumps,MW,nem,NSW1
2019-12-01 14:05:00,387.4,pumps,MW,nem,NSW1
2019-12-01 14:10:00,196.8,pumps,MW,nem,NSW1
2019-12-01 14:15:00,195.6,pumps,MW,nem,NSW1
2019-12-01 14:20:00,197.6,pumps,MW,nem,NSW1
2019-12-01 14:25:00,197.1,pumps,MW,nem,NSW1
2019-12-01 14:30:00,198.9,pumps,MW,nem,NSW1
2019-12-01 14:35:00,195.3,pumps,MW,nem,NSW1
2019-12-01 14:40:00,196.6,pumps,MW,nem,NSW1
2019-12-01 14:45:00,199.1,pumps,MW,nem,NSW1
2019-12-01 14:50:00,195.2,pumps,MW,nem,NSW1
2019-12-01 14:55:00,197.9,pumps,MW,nem,NSW1
2019-12-01 15:00:00,195.5,pumps,MW,nem,NSW1
2019-12-01 15:05:00,195.6,pumps,MW,nem,NSW1
2019-12-01 15:10:00,196.2,pumps,MW,nem,NSW1
2019-12-01 15:15:00,196.2,pumps,MW,nem,NSW1
2019-12-01 15:20:00,197.5,pumps,MW,nem,NSW1
2019-12-01 15:25:00,195.8,pumps,MW,nem,NSW1
2019-12-01 15:30:00,196.9,pumps,MW,nem,NSW1
2019-12-01 15:35:00,194.2,pumps,MW,nem,NSW1
2019-12-01 15:40:00,196.3,pumps,MW,nem,NSW1
2019-12-01 15:45:00,197.0,pumps,MW,nem,NSW1
2019-12-01 15:50:00,197.5,pumps,MW,nem,NSW1
2019-12-01 15:55:00,0.0,pumps,MW,nem,NSW1
2019-12-01 16:00:00,0.0,pumps,MW,nem,NSW1
2019-12-01 16:05:00,0.0,pumps,MW,nem,NSW1
2019-12-01 16:10:00,0.0,pumps,MW,nem,NSW1
