datetime,data,type,unit,network,region
2001-02-01 00:00:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:05:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:10:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:15:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:20:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:25:00,192.0,pumps,MW,nem,NSW1
2001-02-01 00:30:00,193.0,pumps,MW,nem,NSW1
2001-02-01 00:35:00,193.0,pumps,MW,nem,NSW1
2001-02-01 00:40:00,390.0,pumps,MW,nem,NSW1
2001-02-01 00:45:00,386.0,pumps,MW,nem,NSW1
2001-02-01 00:50:00,389.0,pumps,MW,nem,NSW1
2001-02-01 00:55:00,387.0,pumps,MW,nem,NSW1
2001-02-01 01:00:00,387.0,pumps,MW,nem,NSW1
2001-02-01 01:05:00,386.0,pumps,MW,nem,NSW1
2001-02-01 01:10:00,384.0,pumps,MW,nem,NSW1
2001-02-01 01:15:00,387.0,pumps,MW,nem,NSW1
2001-02-01 01:20:00,387.0,pumps,MW,nem,NSW1
2001-02-01 01:25:00,464.0,pumps,MW,nem,NSW1
2001-02-01 01:30:00,464.0,pumps,MW,nem,NSW1
2001-02-01 01:35:00,463.0,pumps,MW,nem,NSW1
2001-02-01 01:40:00,654.0,pumps,MW,nem,NSW1
2001-02-01 01:45:00,654.0,pumps,MW,nem,NSW1
2001-02-01 01:50:00,696.0,pumps,MW,nem,NSW1
2001-02-01 01:55:00,692.0,pumps,MW,nem,NSW1
2001-02-01 02:00:00,693.0,pumps,MW,nem,NSW1
2001-02-01 02:05:00,695.0,pumps,MW,nem,NSW1
2001-02-01 02:10:00,695.0,pumps,MW,nem,NSW1
2001-02-01 02:15:00,690.0,pumps,MW,nem,NSW1
2001-02-01 02:20:00,770.0,pumps,MW,nem,NSW1
2001-02-01 02:25:00,771.0,pumps,MW,nem,NSW1
2001-02-01 02:30:00,769.0,pumps,MW,nem,NSW1
2001-02-01 02:35:00,770.0,pumps,MW,nem,NSW1
2001-02-01 02:40:00,774.0,pumps,MW,nem,NSW1
2001-02-01 02:45:00,771.0,pumps,MW,nem,NSW1
2001-02-01 02:50:00,769.0,pumps,MW,nem,NSW1
2001-02-01 02:55:00,768.0,pumps,MW,nem,NSW1
2001-02-01 03:00:00,770.0,pumps,MW,nem,NSW1
2001-02-01 03:05:00,653.0,pumps,MW,nem,NSW1
2001-02-01 03:10:00,655.0,pumps,MW,nem,NSW1
2001-02-01 03:15:00,573.0,pumps,MW,nem,NSW1
2001-02-01 03:20:00,572.0,pumps,MW,nem,NSW1
2001-02-01 03:25:00,572.0,pumps,MW,nem,NSW1
2001-02-01 03:30:00,573.0,pumps,MW,nem,NSW1
2001-02-01 03:35:00,573.0,pumps,MW,nem,NSW1
2001-02-01 03:40:00,573.0,pumps,MW,nem,NSW1
2001-02-01 03:45:00,572.0,pumps,MW,nem,NSW1
2001-02-01 03:50:00,573.0,pumps,MW,nem,NSW1
