datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2018-01-01 00:00:00,4788.25,6752.25,470.25,2070.5,1687.25,183.5,,,25.0,178.75,1824.0,1763.0,44.25,,6244.5,329.032,146.0,0.0,591.75,2974.0,27938.15,2018,1,01-01,Monday,0,2018-01-01
2018-01-01 01:00:00,4768.5,6806.75,522.0,2407.0,1619.5,187.75,,,24.0,644.5,2148.75,1646.0,47.0,,4935.0,328.75,144.0,0.0,599.5,2930.25,27982.9,2018,1,01-01,Monday,1,2018-01-01
2018-01-01 02:00:00,4764.75,6781.25,516.5,2394.25,1671.0,187.75,,,24.25,448.5,1728.75,1625.0,47.75,,4585.25,327.0,143.25,0.0,545.5,3088.0,27983.7,2018,1,01-01,Monday,2,2018-01-01
2018-01-01 03:00:00,4770.25,6730.0,479.0,2416.0,1682.25,187.0,,,24.0,183.25,2657.75,1616.0,47.0,,4841.0,322.0,143.0,0.0,539.5,3116.0,27984.5,2018,1,01-01,Monday,3,2018-01-01
2018-01-01 04:00:00,4777.5,6712.5,480.0,2406.25,1676.0,187.25,,,23.0,46.0,2831.565,1609.0,45.75,,4734.0,322.0,143.0,0.0,559.25,3198.25,27985.3,2018,1,01-01,Monday,4,2018-01-01
2018-01-01 05:00:00,4770.5,6718.0,490.5,2404.5,1679.0,187.25,,,23.0,51.0,2795.739,1602.5,47.0,,4782.0,322.5,143.0,0.0,587.75,3269.5,27986.1,2018,1,01-01,Monday,5,2018-01-01
2018-01-01 06:00:00,4775.0,6673.75,473.5,2327.75,1692.5,187.75,,,23.25,358.0,2759.913,1596.25,44.25,,4805.25,322.0,143.0,0.0,582.0,3287.75,27986.9,2018,1,01-01,Monday,6,2018-01-01
2018-01-01 07:00:00,4790.75,6602.5,415.0,2271.0,1686.25,187.75,,,24.0,456.25,2724.087,1583.75,44.5,,4656.25,322.0,143.0,0.0,582.25,3285.25,27987.7,2018,1,01-01,Monday,7,2018-01-01
2018-01-01 08:00:00,4805.25,6517.25,339.5,2249.25,1541.75,187.75,,,24.0,457.5,2688.261,1572.5,42.0,,4615.0,322.0,143.0,52.75,578.75,3283.5,27988.5,2018,1,01-01,Monday,8,2018-01-01
2018-01-01 09:00:00,4836.25,6543.5,312.0,2375.75,1512.5,187.75,,,23.0,461.75,2652.435,1565.25,43.5,,4638.0,322.0,143.0,1107.5,574.25,3278.5,27989.3,2018,1,01-01,Monday,9,2018-01-01
