datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar,year,month,month_date,weekday,hour,date
2018-01-01 11:00:00,12463.5,0.0,1692.0,7260.5,5640.5,386.0,613.5,0.0,89.0,1800.0,121.0,897.0,418.0,756.0,0.0,0.0,0.0,0.0,2204.0,2018,1,01-01,Monday,11,2018-01-01
2018-01-01 12:00:00,13931.0,0.0,1663.5,7259.0,5202.5,545.0,540.5,0.0,89.0,1800.0,88.0,903.0,275.0,756.0,0.0,0.0,0.0,0.0,3380.0,2018,1,01-01,Monday,12,2018-01-01
2018-01-01 13:00:00,14991.0,0.0,1578.5,7257.5,4541.0,672.0,544.5,0.0,89.0,1800.0,89.0,905.0,242.0,750.0,0.0,0.0,0.0,0.0,3530.0,2018,1,01-01,Monday,13,2018-01-01
2018-01-01 14:00:00,14772.5,0.0,1978.0,7259.0,4922.0,359.0,479.5,0.0,89.0,1799.0,62.0,890.0,242.0,745.0,0.0,0.0,0.0,0.0,2690.0,2018,1,01-01,Monday,14,2018-01-01
2018-01-01 15:00:00,14944.0,0.0,2098.5,7256.0,5395.5,469.0,506.0,0.0,89.0,1997.0,0.0,993.0,137.0,741.0,0.0,0.0,0.0,0.0,1180.0,2018,1,01-01,Monday,15,2018-01-01
2018-01-01 16:00:00,16465.5,0.0,2216.0,7261.5,6373.5,829.0,728.5,0.0,89.0,1996.0,0.0,994.0,129.0,753.0,0.0,0.0,0.0,0.0,75.9,2018,1,01-01,Monday,16,2018-01-01
2018-01-01 17:00:00,16962.0,0.0,2221.5,7256.0,7237.0,1066.0,710.0,0.0,89.0,1996.0,0.0,984.0,180.0,720.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,17,2018-01-01
2018-01-01 18:00:00,16281.0,0.0,2089.0,7253.0,7413.5,425.0,711.5,0.0,89.0,1996.0,0.0,998.0,33.0,739.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,18,2018-01-01
2018-01-01 19:00:00,14826.0,0.0,1737.5,7262.5,7656.0,288.0,604.5,0.0,89.0,1996.0,0.0,971.0,0.0,743.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,19,2018-01-01
2018-01-01 20:00:00,12719.5,0.0,1285.5,7260.0,7873.5,324.0,496.0,0.0,89.0,1996.0,0.0,993.0,13.0,748.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,20,2018-01-01
2018-01-01 21:00:00,10799.0,0.0,1274.5,7260.5,7855.5,345.0,401.5,0.0,89.0,1800.0,0.0,880.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,21,2018-01-01
2018-01-01 22:00:00,8621.5,0.0,1176.0,7260.5,7922.5,188.0,313.0,0.0,89.0,1603.0,0.0,689.0,0.0,743.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,22,2018-01-01
2018-01-01 23:00:00,7419.0,0.0,928.5,7259.0,7729.5,0.0,315.0,0.0,89.0,1602.0,0.0,705.0,12.0,745.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-01,Monday,23,2018-01-01
2018-01-02 00:00:00,7586.5,0.0,937.0,7263.5,7284.0,0.0,312.5,0.0,89.0,1602.0,0.0,740.0,16.0,745.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,0,2018-01-02
2018-01-02 01:00:00,7985.5,0.0,1158.0,7267.0,6763.0,0.0,311.5,0.0,90.5,1602.0,8.0,745.0,60.0,743.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,1,2018-01-02
2018-01-02 02:00:00,8019.0,0.0,1275.5,7266.5,5977.5,0.0,279.0,0.0,91.0,1602.0,20.0,742.0,270.0,743.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,2,2018-01-02
2018-01-02 03:00:00,8603.5,0.0,1294.0,7262.5,5211.5,0.0,256.5,0.0,90.0,1602.0,28.0,743.0,432.0,738.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,3,2018-01-02
2018-01-02 04:00:00,9136.5,0.0,1318.0,7263.0,4514.5,0.0,250.0,0.0,90.5,1601.0,0.0,739.0,432.0,733.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,4,2018-01-02
2018-01-02 05:00:00,9473.5,0.0,1416.0,7258.5,4355.5,0.0,246.0,0.0,91.0,1799.0,117.0,900.0,432.0,714.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,5,2018-01-02
2018-01-02 06:00:00,11782.5,0.0,1647.0,7262.0,4712.0,76.0,245.0,0.0,91.0,1897.0,82.0,910.0,432.0,701.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,6,2018-01-02
2018-01-02 07:00:00,15745.5,0.0,1914.0,7262.0,4974.0,307.0,256.0,0.0,91.0,1996.0,58.0,358.0,432.0,700.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,7,2018-01-02
2018-01-02 08:00:00,17180.0,0.0,2317.0,7261.0,5593.5,389.0,382.5,0.0,91.0,1997.0,48.0,1004.0,405.0,691.0,0.0,0.0,0.0,0.0,1.17,2018,1,01-02,Tuesday,8,2018-01-02
2018-01-02 09:00:00,18889.0,0.0,2394.5,7260.5,6552.0,441.0,549.0,0.0,91.0,1998.0,0.0,1024.0,250.0,681.0,0.0,0.0,0.0,0.0,34.76,2018,1,01-02,Tuesday,9,2018-01-02
2018-01-02 10:00:00,20507.5,0.0,2181.0,7256.0,6488.0,611.0,513.0,0.0,91.0,1998.0,0.0,1012.0,35.0,680.0,0.0,0.0,0.0,0.0,235.9,2018,1,01-02,Tuesday,10,2018-01-02
2018-01-02 11:00:00,20560.5,0.0,2528.5,7264.5,6987.5,296.0,480.0,0.0,91.0,1998.0,0.0,992.0,0.0,679.5,0.0,0.0,0.0,0.0,528.0,2018,1,01-02,Tuesday,11,2018-01-02
2018-01-02 12:00:00,20086.5,0.0,2550.0,7262.5,7895.0,306.0,468.5,0.0,91.0,1996.0,0.0,990.0,0.0,680.0,0.0,0.0,0.0,0.0,805.0,2018,1,01-02,Tuesday,12,2018-01-02
2018-01-02 13:00:00,19453.5,0.0,2832.5,7260.5,8154.0,218.0,439.0,0.0,91.0,1996.0,0.0,972.0,24.0,681.0,0.0,0.0,0.0,0.0,938.0,2018,1,01-02,Tuesday,13,2018-01-02
2018-01-02 14:00:00,18658.5,0.0,2711.5,7258.0,8588.5,294.0,439.5,0.0,91.0,1996.0,0.0,973.0,57.0,680.5,0.0,0.0,0.0,0.0,657.0,2018,1,01-02,Tuesday,14,2018-01-02
2018-01-02 15:00:00,19202.0,0.0,2883.5,7257.5,8251.0,406.0,477.0,0.0,91.0,1996.0,0.0,1011.0,0.0,680.5,0.0,0.0,0.0,0.0,189.7,2018,1,01-02,Tuesday,15,2018-01-02
2018-01-02 16:00:00,21907.5,0.0,3421.5,7261.5,7006.0,520.0,714.5,0.0,91.0,1996.0,0.0,1005.0,0.0,680.0,0.0,0.0,0.0,0.0,3.5032,2018,1,01-02,Tuesday,16,2018-01-02
2018-01-02 17:00:00,22546.0,0.0,3691.0,7259.0,6909.0,1198.0,728.5,0.0,91.0,1996.0,0.0,1021.0,0.0,680.5,0.0,0.0,0.0,0.0,4.52e-05,2018,1,01-02,Tuesday,17,2018-01-02
2018-01-02 18:00:00,21941.5,0.0,3922.5,7264.5,6878.0,629.0,704.5,0.0,91.0,1996.0,0.0,969.0,0.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,18,2018-01-02
2018-01-02 19:00:00,19720.5,0.0,3372.5,7265.0,7467.5,280.0,661.0,0.0,91.0,1996.0,0.0,963.0,54.0,680.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,19,2018-01-02
2018-01-02 20:00:00,17281.5,0.0,2072.5,7266.0,7975.5,339.0,516.0,0.0,91.0,1996.0,0.0,994.0,66.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,20,2018-01-02
2018-01-02 21:00:00,13379.0,0.0,1852.0,7267.5,8078.0,382.0,463.0,0.0,91.0,1996.0,0.0,1014.0,23.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,21,2018-01-02
2018-01-02 22:00:00,9887.0,0.0,1389.5,7259.0,7586.0,316.0,439.0,0.0,91.0,1996.0,0.0,1010.0,206.0,680.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,22,2018-01-02
2018-01-02 23:00:00,7956.5,0.0,1141.0,7263.0,7145.5,0.0,455.5,0.0,91.0,1603.0,81.0,723.0,407.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-02,Tuesday,23,2018-01-02
2018-01-03 00:00:00,7280.0,0.0,1143.0,7265.0,7361.5,0.0,441.5,0.0,91.0,1502.0,82.0,697.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,0,2018-01-03
2018-01-03 01:00:00,6914.5,0.0,873.5,7259.0,7684.0,0.0,405.0,0.0,91.0,1502.0,82.0,698.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,1,2018-01-03
2018-01-03 02:00:00,6655.5,0.0,874.0,7258.0,7833.0,0.0,339.0,0.0,91.0,1502.0,82.0,694.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,2,2018-01-03
2018-01-03 03:00:00,6706.5,0.0,903.0,7151.0,7448.0,0.0,331.0,0.0,91.0,1502.0,82.0,729.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,3,2018-01-03
2018-01-03 04:00:00,6743.5,0.0,957.0,6857.0,7545.5,0.0,316.0,0.0,91.0,1502.0,82.0,679.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,4,2018-01-03
2018-01-03 05:00:00,7561.0,0.0,804.0,6851.0,7422.5,0.0,322.0,0.0,91.0,1501.0,81.0,707.0,432.0,680.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,5,2018-01-03
2018-01-03 06:00:00,10295.5,0.0,994.0,6851.0,7176.0,81.0,339.5,0.0,91.0,1798.0,82.0,868.0,432.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,6,2018-01-03
2018-01-03 07:00:00,14386.0,0.0,1011.0,6848.5,7565.5,264.0,317.5,0.0,91.0,1996.0,82.0,980.0,418.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,7,2018-01-03
2018-01-03 08:00:00,16969.5,0.0,936.5,6854.5,7972.5,332.0,402.5,0.0,90.5,1996.0,82.0,1013.0,344.0,680.0,0.0,0.0,0.0,0.0,7.54,2018,1,01-03,Wednesday,8,2018-01-03
2018-01-03 09:00:00,17737.5,0.0,1137.0,6902.0,8264.0,280.0,562.0,0.0,90.5,1997.0,81.0,981.0,393.0,680.0,0.0,0.0,0.0,0.0,589.0,2018,1,01-03,Wednesday,9,2018-01-03
2018-01-03 10:00:00,17692.5,0.0,1136.0,6943.5,8476.5,179.0,580.0,0.0,91.0,1996.0,45.0,1002.0,239.0,675.0,0.0,0.0,0.0,0.0,2368.0,2018,1,01-03,Wednesday,10,2018-01-03
2018-01-03 11:00:00,17554.0,0.0,1180.0,6961.0,8643.0,246.0,453.5,0.0,91.0,1996.0,0.0,1000.0,240.0,661.5,0.0,0.0,0.0,0.0,4160.0,2018,1,01-03,Wednesday,11,2018-01-03
2018-01-03 12:00:00,17918.5,0.0,1261.5,6990.5,8471.5,211.0,452.0,0.0,91.0,1998.0,0.0,1000.0,153.0,661.0,0.0,0.0,0.0,0.0,4810.0,2018,1,01-03,Wednesday,12,2018-01-03
2018-01-03 13:00:00,17885.0,0.0,1286.0,7005.0,8682.0,159.0,427.5,0.0,91.0,1997.0,0.0,1000.0,140.0,644.5,0.0,0.0,0.0,0.0,4600.0,2018,1,01-03,Wednesday,13,2018-01-03
2018-01-03 14:00:00,18393.0,0.0,1299.0,7077.0,8668.0,314.0,431.0,0.0,91.0,1997.0,0.0,1000.0,132.0,633.0,0.0,0.0,0.0,0.0,2760.0,2018,1,01-03,Wednesday,14,2018-01-03
2018-01-03 15:00:00,19272.5,0.0,1828.0,7120.0,8362.0,325.0,439.5,0.0,91.0,1997.0,0.0,1003.0,84.0,655.0,0.0,0.0,0.0,0.0,712.0,2018,1,01-03,Wednesday,15,2018-01-03
2018-01-03 16:00:00,21717.5,0.0,1954.0,7128.0,8414.0,429.0,705.0,0.0,91.0,1996.0,0.0,1008.0,0.0,621.0,0.0,0.0,0.0,0.0,13.0082,2018,1,01-03,Wednesday,16,2018-01-03
2018-01-03 17:00:00,22849.5,0.0,2062.5,7131.0,8251.5,1174.0,828.5,0.0,91.0,1998.0,0.0,1006.0,0.0,682.5,0.0,0.0,0.0,0.0,0.039,2018,1,01-03,Wednesday,17,2018-01-03
2018-01-03 18:00:00,22481.0,0.0,2105.5,7129.0,8208.0,683.0,786.5,0.0,91.0,1996.0,0.0,1013.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,18,2018-01-03
2018-01-03 19:00:00,21533.0,0.0,1612.0,7128.5,8158.5,518.0,585.0,0.0,91.0,1997.0,0.0,1024.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,19,2018-01-03
2018-01-03 20:00:00,19229.5,0.0,1207.5,7131.0,8153.5,335.0,504.5,0.0,91.0,1996.0,0.0,997.0,0.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,20,2018-01-03
2018-01-03 21:00:00,15637.0,0.0,1076.5,7131.5,8009.0,367.0,492.5,0.0,91.0,1996.0,0.0,1014.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,21,2018-01-03
2018-01-03 22:00:00,11970.0,0.0,1106.5,7134.5,7767.0,295.0,453.5,0.0,91.0,1996.0,0.0,1008.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,22,2018-01-03
2018-01-03 23:00:00,9983.5,0.0,1197.5,7126.0,7332.0,0.0,430.0,0.0,91.0,1996.0,0.0,1019.0,0.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-03,Wednesday,23,2018-01-03
2018-01-04 00:00:00,10785.5,0.0,1230.5,7127.5,6733.0,0.0,416.0,0.0,91.0,1996.0,0.0,1028.0,0.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,0,2018-01-04
2018-01-04 01:00:00,10630.5,0.0,1152.0,7130.0,6368.5,0.0,404.5,0.0,91.0,1996.0,0.0,1021.0,175.0,676.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,1,2018-01-04
2018-01-04 02:00:00,10793.0,0.0,1197.5,7104.5,5471.5,0.0,356.0,0.0,91.0,1996.0,0.0,1026.0,379.0,616.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,2,2018-01-04
2018-01-04 03:00:00,11444.5,0.0,1194.5,7109.0,4382.0,0.0,314.0,0.0,91.0,1996.0,2.0,1000.0,473.0,670.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,3,2018-01-04
2018-01-04 04:00:00,11926.0,0.0,1192.0,7134.0,3641.0,0.0,309.5,0.0,91.0,1996.0,30.0,1000.0,504.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,4,2018-01-04
2018-01-04 05:00:00,12787.5,0.0,1453.0,7131.5,3678.5,0.0,333.5,0.0,90.5,1996.0,47.0,983.0,504.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,5,2018-01-04
2018-01-04 06:00:00,15388.0,0.0,1988.0,7127.5,3584.0,117.0,329.5,0.0,91.0,1996.0,154.0,992.0,491.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,6,2018-01-04
2018-01-04 07:00:00,20470.0,0.0,2320.0,7124.5,3320.5,293.0,369.5,0.0,91.0,1997.0,173.0,987.0,264.0,653.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,7,2018-01-04
2018-01-04 08:00:00,23005.0,0.0,2468.5,7101.5,3165.0,363.0,433.0,0.0,91.0,1997.0,198.0,1000.0,99.0,551.0,0.0,0.0,0.0,0.0,0.00797,2018,1,01-04,Thursday,8,2018-01-04
2018-01-04 09:00:00,23723.0,0.0,2607.5,6912.0,3294.0,411.0,595.5,0.0,91.0,1997.0,198.0,1000.0,141.0,554.5,0.0,0.0,0.0,0.0,117.8,2018,1,01-04,Thursday,9,2018-01-04
2018-01-04 10:00:00,23706.5,0.0,2788.0,6901.5,3154.0,258.0,571.0,0.0,91.0,1998.0,119.0,1000.0,4.0,596.0,0.0,0.0,0.0,0.0,669.0,2018,1,01-04,Thursday,10,2018-01-04
2018-01-04 11:00:00,23311.5,0.0,2677.5,6904.0,3997.0,181.0,431.0,0.0,91.0,1996.0,79.0,1000.0,0.0,675.5,0.0,0.0,0.0,0.0,1648.0,2018,1,01-04,Thursday,11,2018-01-04
2018-01-04 12:00:00,22477.0,0.0,2071.5,6938.0,5526.0,142.0,428.0,0.0,89.0,1996.0,30.0,989.0,0.0,675.5,0.0,0.0,0.0,0.0,2150.0,2018,1,01-04,Thursday,12,2018-01-04
2018-01-04 13:00:00,21775.5,0.0,1891.5,7118.0,6061.5,143.0,383.0,0.0,91.0,1996.0,7.0,1000.0,0.0,680.5,0.0,0.0,0.0,0.0,1862.0,2018,1,01-04,Thursday,13,2018-01-04
2018-01-04 14:00:00,21567.5,0.0,2027.0,7134.0,6208.5,187.0,376.5,0.0,91.0,1996.0,35.0,735.0,0.0,681.0,0.0,0.0,0.0,0.0,1780.0,2018,1,01-04,Thursday,14,2018-01-04
2018-01-04 15:00:00,21605.0,0.0,2527.0,7128.5,6358.0,365.0,398.5,0.0,91.0,1996.0,29.0,775.0,0.0,681.0,0.0,0.0,0.0,0.0,1020.0,2018,1,01-04,Thursday,15,2018-01-04
2018-01-04 16:00:00,22800.0,0.0,3566.0,7064.0,6424.0,516.0,733.5,0.0,91.0,1996.0,0.0,1000.0,0.0,681.0,0.0,0.0,0.0,0.0,86.01,2018,1,01-04,Thursday,16,2018-01-04
2018-01-04 17:00:00,23641.5,0.0,4410.5,6919.0,6512.0,771.0,823.5,0.0,91.0,1996.0,0.0,1000.0,0.0,680.0,0.0,0.0,0.0,0.0,9.5e-05,2018,1,01-04,Thursday,17,2018-01-04
2018-01-04 18:00:00,23576.5,0.0,4212.0,6943.5,6394.0,437.0,726.5,0.0,91.0,1996.0,0.0,1000.0,0.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,18,2018-01-04
2018-01-04 19:00:00,22464.0,0.0,3668.0,7007.5,6305.5,402.0,595.5,0.0,91.0,1996.0,0.0,1000.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,19,2018-01-04
2018-01-04 20:00:00,20620.0,0.0,2712.5,7055.5,6225.0,427.0,464.0,0.0,91.0,1996.0,0.0,1000.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,20,2018-01-04
2018-01-04 21:00:00,18361.5,0.0,1529.0,7132.0,5913.5,416.0,424.0,0.0,91.0,1996.0,0.0,1007.0,38.0,680.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,21,2018-01-04
2018-01-04 22:00:00,15873.0,0.0,1192.5,7129.0,5092.5,306.0,341.0,0.0,91.0,1996.0,0.0,1011.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,22,2018-01-04
2018-01-04 23:00:00,13972.5,0.0,955.0,6963.5,4658.0,0.0,343.0,0.0,91.0,1996.0,24.0,1018.0,72.0,693.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-04,Thursday,23,2018-01-04
2018-01-05 00:00:00,14436.5,0.0,973.5,6915.0,3926.0,0.0,333.5,0.0,91.0,1996.0,143.0,1009.0,246.0,718.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,0,2018-01-05
2018-01-05 01:00:00,14511.0,0.0,971.0,6918.5,3167.0,0.0,295.5,0.0,91.0,1996.0,198.0,1012.0,474.0,722.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,1,2018-01-05
2018-01-05 02:00:00,13778.0,0.0,1031.0,7080.5,2796.0,0.0,275.5,0.0,91.0,1996.0,198.0,991.0,504.0,723.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,2,2018-01-05
2018-01-05 03:00:00,13353.0,0.0,992.0,7138.5,2505.5,0.0,271.5,0.0,91.0,1996.0,198.0,998.0,504.0,723.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,3,2018-01-05
2018-01-05 04:00:00,13241.5,0.0,1083.5,7141.0,2111.5,0.0,265.5,0.0,91.0,1996.0,198.0,996.0,504.0,720.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,4,2018-01-05
2018-01-05 05:00:00,13792.5,0.0,1499.0,7143.5,2134.0,0.0,296.0,0.0,91.0,1996.0,198.0,984.0,504.0,723.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,5,2018-01-05
2018-01-05 06:00:00,15569.5,0.0,3019.0,7138.5,2305.0,104.0,324.0,0.0,91.0,1996.0,186.0,998.0,420.0,723.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,6,2018-01-05
2018-01-05 07:00:00,20135.0,0.0,3921.5,7132.0,2270.5,363.0,374.0,0.0,91.0,1996.0,136.0,1009.0,128.0,721.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,7,2018-01-05
2018-01-05 08:00:00,22678.0,0.0,4885.0,7135.0,1855.5,424.0,437.5,0.0,91.0,1996.0,8.0,1014.0,0.0,720.5,0.0,0.0,0.0,0.0,0.31032,2018,1,01-05,Friday,8,2018-01-05
2018-01-05 09:00:00,22998.0,0.0,5994.0,7130.0,1704.0,353.0,557.0,0.0,91.0,1996.0,0.0,1000.0,0.0,720.0,0.0,0.0,0.0,0.0,303.0,2018,1,01-05,Friday,9,2018-01-05
2018-01-05 10:00:00,22714.5,0.0,6100.5,7132.5,1963.0,373.0,558.5,0.0,91.0,1996.0,0.0,1000.0,0.0,718.5,0.0,0.0,0.0,0.0,1917.0,2018,1,01-05,Friday,10,2018-01-05
2018-01-05 11:00:00,23223.5,0.0,6063.0,6626.5,2081.5,395.0,469.5,0.0,91.0,1996.0,0.0,1000.0,0.0,717.5,0.0,0.0,0.0,0.0,2960.0,2018,1,01-05,Friday,11,2018-01-05
2018-01-05 12:00:00,23217.0,0.0,6089.5,6629.5,2173.0,315.0,365.5,0.0,91.0,1996.0,0.0,1000.0,0.0,717.0,0.0,0.0,0.0,0.0,4410.0,2018,1,01-05,Friday,12,2018-01-05
2018-01-05 13:00:00,23308.5,0.0,5582.0,6629.5,2321.0,338.0,356.0,0.0,91.0,1996.0,0.0,1000.0,0.0,721.0,0.0,0.0,0.0,0.0,4120.0,2018,1,01-05,Friday,13,2018-01-05
2018-01-05 14:00:00,23193.0,0.0,5585.5,6629.5,2466.5,223.0,377.0,0.0,91.0,1996.0,0.0,1006.0,0.0,729.0,0.0,0.0,0.0,0.0,2440.0,2018,1,01-05,Friday,14,2018-01-05
2018-01-05 15:00:00,23102.5,0.0,6074.0,6631.5,2592.5,243.0,533.0,0.0,91.0,1996.0,0.0,998.0,0.0,728.0,0.0,0.0,0.0,0.0,913.0,2018,1,01-05,Friday,15,2018-01-05
2018-01-05 16:00:00,23565.5,0.0,7234.0,6625.0,2602.0,546.0,902.0,0.0,91.0,1996.0,0.0,1018.0,0.0,726.0,0.0,0.0,0.0,0.0,53.82,2018,1,01-05,Friday,16,2018-01-05
2018-01-05 17:00:00,24446.0,0.0,7302.5,6619.0,2810.5,1160.0,933.5,0.0,91.0,1996.0,0.0,996.0,0.0,729.5,0.0,0.0,0.0,0.0,0.135,2018,1,01-05,Friday,17,2018-01-05
2018-01-05 18:00:00,23580.0,0.0,7154.0,6613.0,3194.5,1153.0,822.5,0.0,91.0,1996.0,0.0,991.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,18,2018-01-05
2018-01-05 19:00:00,23468.5,0.0,6161.0,6608.5,3382.5,573.0,496.0,0.0,91.0,1996.0,0.0,1023.0,0.0,705.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,19,2018-01-05
2018-01-05 20:00:00,22618.5,0.0,4586.5,6558.0,3200.0,463.0,448.0,0.0,91.0,1996.0,0.0,1021.0,0.0,682.5,0.0,0.0,0.0,0.0,0.0,2018,1,01-05,Friday,20,2018-01-05
