datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2018-01-01 00:00:00,69.0,,50.0,1.0,,,734.0,5.0,,,,3.0,,,,0.0,6.0,1.0,15.0,,68.0,2018,1,01-01,Monday,0,2018-01-01
2018-01-01 01:00:00,68.0,,51.0,1.0,,,690.0,5.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,71.0,2018,1,01-01,Monday,1,2018-01-01
2018-01-01 02:00:00,68.0,,53.0,1.0,,,708.0,5.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,71.0,2018,1,01-01,Monday,2,2018-01-01
2018-01-01 03:00:00,71.0,,51.0,1.0,,,712.0,5.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,80.0,2018,1,01-01,Monday,3,2018-01-01
2018-01-01 04:00:00,73.0,,51.0,1.0,,,774.0,5.0,,,,3.0,,,,0.0,6.0,1.0,15.0,,86.0,2018,1,01-01,Monday,4,2018-01-01
2018-01-01 05:00:00,70.0,,48.0,1.0,,,808.0,4.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,74.0,2018,1,01-01,Monday,5,2018-01-01
2018-01-01 06:00:00,71.0,,51.0,1.0,,,812.0,4.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,71.0,2018,1,01-01,Monday,6,2018-01-01
2018-01-01 07:00:00,71.0,,52.0,1.0,,,813.0,4.0,,,,3.0,,,,0.0,6.0,1.0,15.0,,74.0,2018,1,01-01,Monday,7,2018-01-01
2018-01-01 08:00:00,70.0,,51.0,1.0,,,735.0,4.0,,,,3.0,,,,0.0,6.0,1.0,15.0,,69.0,2018,1,01-01,Monday,8,2018-01-01
2018-01-01 09:00:00,71.0,,50.0,1.0,,,713.0,4.0,,,,3.0,,,,0.0,6.0,1.0,15.0,,62.0,2018,1,01-01,Monday,9,2018-01-01
2018-01-01 10:00:00,70.0,,50.0,1.0,,,691.0,4.0,,,,3.0,,,,0.0,6.0,1.0,16.0,,60.0,2018,1,01-01,Monday,10,2018-01-01
